model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h1_f2_s43_xgboost,tuning,0,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.8662112999882083,455323648,559570944,411652096,580358144,104247296,1031684096,4385198080,0.05,0.859375
xgboost,bdg2_h1_f2_s43_xgboost,tuning,0,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,1.4754864999995334,557158400,569049088,577703936,589565952,11890688,1031684096,4318228480,0.05,1.453125
xgboost,bdg2_h1_f2_s43_xgboost,tuning,1,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,1.1071645000047283,553721856,565112832,574439424,586133504,11390976,1031684096,4364382208,0.05,1.078125
xgboost,bdg2_h1_f2_s43_xgboost,tuning,1,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,1.966774800006533,561106944,573026304,581681152,593895424,11919360,1031684096,4344119296,0.05,1.90625
xgboost,bdg2_h1_f2_s43_xgboost,final_fit,1,,51664,1c9ce420025ecb3699d17d8a233e3fd2fd4462ce110c78865288b9aaeb71ce19,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,2.4694423000037204,563535872,581206016,584253440,602062848,17670144,1031684096,4339945472,0.05,2.4375
attention_lstm,bdg2_h1_f2_s43_attention_lstm,tuning,0,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,92.22014199999103,563789824,673783808,585838592,710557696,109993984,1031684096,4189487104,0.05,90.875
attention_lstm,bdg2_h1_f2_s43_attention_lstm,tuning,0,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,164.4541840999882,640475136,678891520,672284672,716304384,38416384,1031684096,4070797312,0.05,161.1875
attention_lstm,bdg2_h1_f2_s43_attention_lstm,tuning,1,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,91.52852179999172,673075200,679514112,710516736,718311424,6438912,1031684096,4221042688,0.05,89.78125
attention_lstm,bdg2_h1_f2_s43_attention_lstm,tuning,1,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,164.21552730000985,645980160,682450944,677552128,721227776,36470784,1031684096,4301733888,0.05,161.125
attention_lstm,bdg2_h1_f2_s43_attention_lstm,final_fit,0,,51664,1c9ce420025ecb3699d17d8a233e3fd2fd4462ce110c78865288b9aaeb71ce19,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,28.0,src.attention_lstm.AttentionLSTM,208.0209620999958,650846208,681787392,682885120,720056320,30941184,1031684096,4182036480,0.05,205.75
