model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.12314260000130162,491241472,492744704,447500288,448745472,1503232,1032679424,4459450368,0.05,0.125
persistence,tuning,False,0.0006674000032944605,453971968,453988352,409911296,409944064,16384,1031684096,4490682368,0.05,0.0
persistence,final_fit,False,0.00043759999971371144,453988352,453988352,409944064,409944064,0,1031684096,4490674176,0.05,0.0
persistence,calibration,False,0.006632700009504333,453988352,454496256,409944064,410181632,507904,1031684096,4490399744,0.05,0.0
persistence,inference,False,0.011502200009999797,454496256,454569984,410181632,410181632,73728,1031684096,4490399744,0.05,0.015625
persistence,artifact_serialization,False,0.0006364999862853438,459317248,459333632,415383552,415416320,16384,1031684096,4487016448,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,1.2403799000021536,528699392,624558080,485797888,646885376,95858688,1032679424,4329787392,0.05,1.296875
xgboost,tuning,False,6.5850224000023445,455299072,573014016,411602944,593895424,117714944,1031684096,4318437376,0.05,6.421875
xgboost,final_fit,False,2.4947601000021677,563818496,583208960,584232960,604053504,19390464,1031684096,4339933184,0.05,2.46875
xgboost,calibration,False,0.20240509998984635,563060736,563068928,586977280,586993664,8192,1031684096,4351852544,0.05,0.203125
xgboost,inference,False,0.3869944000034593,562110464,562114560,585621504,585637888,4096,1031684096,4353585152,0.05,0.390625
xgboost,artifact_serialization,False,0.0064098000002559274,571518976,575590400,592896000,596910080,4071424,1031684096,4349071360,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,2.1717325000063283,632586240,649080832,655208448,692269056,16494592,1032679424,4295782400,0.05,2.15625
attention_lstm,tuning,False,515.6497181000013,563769344,682450944,585789440,721227776,118681600,1031684096,4070797312,0.05,506.09375
attention_lstm,final_fit,False,208.0477402000106,649674752,681787392,681623552,720056320,32112640,1031684096,4182036480,0.05,205.765625
attention_lstm,calibration,False,0.6943352999951458,660074496,662138880,709255168,714088448,2064384,1031684096,4323823616,0.05,0.6875
attention_lstm,inference,False,1.2767772999941371,659615744,661274624,714088448,717619200,1658880,1031684096,4303052800,0.05,1.28125
attention_lstm,artifact_serialization,False,0.0045802999957231805,675016704,675192832,731389952,731422720,176128,1031684096,4313272320,0.05,0.015625
