dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95
pleia_energy,6,2,43,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,True,persistence,14850,4951,9907,0.12998936988997678,0.25754481604675455,0,,src.pilot_forecasters.Persistence,0.0,0.000630000009550713,0.002550699995481409,0.004096899996511638,2418169.837788438,0.00727760000154376,0.0,measured,0.5607146462097506,0.078125,2.156516541334411,4457,0.0390625,-0.3392853537902494,0.6406581205208438,0.125,3.899036035126675,4705,0.0625,-0.30934187947915615
pleia_energy,6,2,43,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,True,xgboost,14850,4951,9907,0.1275753094787926,0.2453679381741562,0,,xgboost.sklearn.XGBRegressor,2.800623100003577,0.6621644999977434,0.04706459998851642,0.09128829999826849,108524.31253718068,3.601140499988105,3.546875,measured,0.6616533764005249,0.17726391553878784,1.721472655559953,4457,0.08863195776939392,-0.23834662359947512,0.7303926516604421,0.24725034832954407,2.914543624129172,4705,0.12362517416477203,-0.21960734833955786
pleia_energy,6,2,43,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,True,attention_lstm,14850,4951,9907,0.15473173186145373,0.2650504133471614,0,4.0,src.attention_lstm.AttentionLSTM,49.0571581999975,8.833134899992729,0.1935898000083398,0.43872179999016225,22581.508373238237,58.52260469998873,57.265625,measured,0.5892803068537398,0.2132309079170227,1.8033140359702668,4457,0.10661545395851135,-0.31071969314626025,0.6870899364085999,0.2753656506538391,3.010165868035787,4705,0.13768282532691956,-0.2629100635914
