dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,46,1,0.9,quantile_uncalibrated,common,34590,0.8246313963573287,-0.07536860364267128,0.07536860364267128,68.07684328329496,119.59293264099692,17.36670171994207,35.85189833915836,600714.2124927962,44460554.47629335,2354778.009169173,4136719.5400520833,28524,34590,0,7,complete
bdg2,2,46,1,0.9,cqr,common,34590,0.8758889852558543,-0.024111014744145676,0.024111014744145676,72.33351460657357,118.25689507660461,17.36670171994207,35.85189833915836,600714.2124927962,44460554.47629335,2502016.2702413797,4090506.0006997534,30297,34590,0,7,complete
bdg2,2,46,1,0.9,recentred_enbpi_static,common,34590,0.9031801098583405,0.0031801098583404963,0.0031801098583404963,103.66358691406256,184.7986422112118,23.160917307690084,38.561518344210604,801136.1296730001,51435008.20960671,3585723.4713574243,6392185.034085817,31241,34590,0,0,complete
bdg2,2,46,1,0.9,recentred_enbpi_updated,common,34590,0.902399537438566,0.002399537438566024,0.002399537438566024,85.6202311261347,134.06790068381034,23.160917307690084,38.561518344210604,801136.1296730001,51435008.20960671,2961603.7946529994,4637408.684653,31214,34590,0,0,complete
bdg2,2,46,1,0.9,dscp,common,34590,0.9015033246603065,0.0015033246603064487,0.0015033246603064487,83.23065791521313,151.87019728165075,17.69464769662699,35.039519384633934,612057.8638263276,42468492.30804528,2878948.457287222,5253190.1239722995,31183,34590,0,0,complete
bdg2,2,46,1,0.95,quantile_uncalibrated,common,34590,0.8849667533969355,-0.06503324660306442,0.06503324660306442,89.83854836439558,156.1095191449218,17.36670171994207,35.85189833915836,600714.2124927962,44460554.47629335,3107515.387924443,5399828.267222845,30611,34590,0,0,complete
bdg2,2,46,1,0.95,cqr,common,34590,0.9502457357617808,0.0002457357617808853,0.0002457357617808853,98.72151405393117,153.8534763870073,17.36670171994207,35.85189833915836,600714.2124927962,44460554.47629335,3414777.171125479,5321791.748226583,32869,34590,0,0,complete
bdg2,2,46,1,0.95,recentred_enbpi_static,common,34590,0.9506504770164788,0.000650477016478801,0.000650477016478801,149.60910388183578,247.97630471775815,23.160917307690084,38.561518344210604,801136.1296730001,51435008.20960671,5174978.9032727,8577500.380187254,32883,34590,0,0,complete
bdg2,2,46,1,0.95,recentred_enbpi_updated,common,34590,0.950881757733449,0.0008817577334490068,0.0008817577334490068,117.81901184183289,169.41466213266833,23.160917307690084,38.561518344210604,801136.1296730001,51435008.20960671,4075359.6196089997,5860053.1631689975,32891,34590,0,0,complete
bdg2,2,46,1,0.95,dscp,common,34590,0.9468632552760914,-0.003136744723908569,0.003136744723908569,116.2909645776612,202.62850419289106,17.69464769662699,35.039519384633934,612057.8638263276,42468492.30804528,4022504.464741301,7008919.960032102,32752,34590,0,0,complete
bdg2,2,46,3,0.9,quantile_uncalibrated,common,34590,0.8130962705984388,-0.08690372940156121,0.08690372940156121,98.9233031694625,175.30875273577965,26.309741989239217,54.68186663064433,910053.9754077846,103427785.15673833,3421757.056631708,6063929.757130618,28125,34590,0,0,complete
bdg2,2,46,3,0.9,cqr,common,34590,0.8649898814686325,-0.035010118531367485,0.035010118531367485,105.13866559165432,172.8044669610649,26.309741989239217,54.68186663064433,910053.9754077846,103427785.15673833,3636746.442815323,5977306.512183234,29920,34590,0,0,complete
bdg2,2,46,3,0.9,recentred_enbpi_static,common,34590,0.9101185313674472,0.010118531367447225,0.010118531367447225,161.32483367919923,273.71053162222097,32.063759199248345,56.059914628583414,1109085.4307020002,108706478.23419486,5580225.996963501,9467647.288812622,31481,34590,0,0,complete
bdg2,2,46,3,0.9,recentred_enbpi_updated,common,34590,0.9063602197166811,0.006360219716681104,0.006360219716681104,131.61869569939287,196.30085362538307,32.063759199248345,56.059914628583414,1109085.4307020002,108706478.23419486,4552690.684242,6790046.526902,31351,34590,0,0,complete
bdg2,2,46,3,0.9,dscp,common,34590,0.8955767562879445,-0.004423243712055491,0.004423243712055491,125.28489989993729,237.46149637831107,28.46261169974787,54.03649105028406,984521.7386942789,101000806.4062988,4333604.687538831,8213793.15972578,30978,34590,0,0,complete
bdg2,2,46,3,0.95,quantile_uncalibrated,common,34590,0.8688349233882625,-0.08116507661173744,0.08116507661173744,124.55411142137763,223.37411824037014,26.309741989239217,54.68186663064433,910053.9754077846,103427785.15673833,4308326.714065452,7726510.749934403,30053,34590,0,0,complete
bdg2,2,46,3,0.95,cqr,common,34590,0.9526741832899682,0.0026741832899682683,0.0026741832899682683,140.5428669453126,217.48779208368245,26.309741989239217,54.68186663064433,910053.9754077846,103427785.15673833,4861377.767638363,7522902.728174576,32953,34590,0,0,complete
bdg2,2,46,3,0.95,recentred_enbpi_static,common,34590,0.9516623301532234,0.001662330153223479,0.001662330153223479,228.8753034667971,368.6369251369134,32.063759199248345,56.059914628583414,1109085.4307020002,108706478.23419486,7916796.746916512,12751151.240485836,32918,34590,0,0,complete
bdg2,2,46,3,0.95,recentred_enbpi_updated,common,34590,0.9526163631107256,0.0026163631107256613,0.0026163631107256613,172.89284387117664,245.2227011744434,32.063759199248345,56.059914628583414,1109085.4307020002,108706478.23419486,5980363.469504,8482253.233623996,32951,34590,0,0,complete
bdg2,2,46,3,0.95,dscp,common,34590,0.9478172882335936,-0.0021827117664063866,0.0021827117664063866,184.80814915613217,319.3390885653275,28.46261169974787,54.03649105028406,984521.7386942789,101000806.4062988,6392513.879310612,11045939.073474677,32785,34590,0,0,complete
bdg2,2,46,6,0.9,quantile_uncalibrated,common,34590,0.8045388840705406,-0.09546111592945938,0.09546111592945938,115.93944959265231,213.55793428279702,32.10278800240475,69.17392821745716,1110435.4370031804,165514268.81472316,4010345.561409843,7386968.946841949,27829,34590,0,4,complete
bdg2,2,46,6,0.9,cqr,common,34590,0.8849667533969355,-0.015033246603064487,0.015033246603064487,127.49516027237453,209.55748113383706,32.10278800240475,69.17392821745716,1110435.4370031804,165514268.81472316,4410057.593821435,7248593.272419424,30611,34590,0,4,complete
bdg2,2,46,6,0.9,recentred_enbpi_static,common,34590,0.9104076322636601,0.010407632263660038,0.010407632263660038,195.77128740234372,334.08446232039535,37.597218275917896,69.09758195088982,1300487.780164,165149119.01019916,6771728.831247069,11555981.551662475,31491,34590,0,0,complete
bdg2,2,46,6,0.9,recentred_enbpi_updated,common,34590,0.8998265394622723,-0.00017346053772770986,0.00017346053772770986,158.81907146380456,240.61723816053774,37.597218275917896,69.09758195088982,1300487.780164,165149119.01019916,5493551.681933,8322950.267973,31125,34590,0,0,complete
bdg2,2,46,6,0.9,dscp,common,34590,0.8880890430760335,-0.011910956923966487,0.011910956923966487,146.25408148431143,292.8928244414432,34.28617794251061,67.02510702227613,1185958.8950314422,155390904.35891244,5058928.678542333,10131162.79742952,30719,34590,0,0,complete
bdg2,2,46,6,0.95,quantile_uncalibrated,common,34590,0.8647296906620411,-0.08527030933795887,0.08527030933795887,146.99286336682283,278.9513098038422,32.10278800240475,69.17392821745716,1110435.4370031804,165514268.81472316,5084483.143858402,9648925.806114903,29911,34590,0,4,complete
bdg2,2,46,6,0.95,cqr,common,34590,0.9575888985255854,0.007588898525585419,0.007588898525585419,176.0132205185239,271.7585141664265,32.10278800240475,69.17392821745716,1110435.4370031804,165514268.81472316,6088297.297735741,9400127.005016692,33123,34590,0,4,complete
bdg2,2,46,6,0.95,recentred_enbpi_static,common,34590,0.9515755998843597,0.0015755998843597352,0.0015755998843597352,279.6672775268554,452.3504581716773,37.597218275917896,69.09758195088982,1300487.780164,165149119.01019916,9673691.129653929,15646802.348158319,32915,34590,0,0,complete
bdg2,2,46,6,0.95,recentred_enbpi_updated,common,34590,0.9505637467476149,0.000563746747614946,0.000563746747614946,211.38001872497833,299.96851301003164,37.597218275917896,69.09758195088982,1300487.780164,165149119.01019916,7311634.847697,10375910.865016995,32880,34590,0,0,complete
bdg2,2,46,6,0.95,dscp,common,34590,0.946198323214802,-0.0038016767851979383,0.0038016767851979383,222.06659053392482,397.593935485236,34.28617794251061,67.02510702227613,1185958.8950314422,155390904.35891244,7681283.366568459,13752774.228434313,32729,34590,0,0,complete
