dataset,target,units,sampling_freq,horizon_steps,horizon_minutes,conformal_method,nominal_coverage,empirical_coverage,coverage_deviation,mean_interval_width,median_interval_width,winkler_score,n_valid,normalised_mean_width,n_crossed_repaired,pct_crossed,point_model
uci_occupancy,Temperature,degC,0 days 00:01:00,5,5.0,cqr,0.9,0.9218407596785975,0.021840759678597443,0.24835341527206342,0.22712576909668414,0.29402862049540057,4107,0.21904327650360686,1,0.024348672997321647,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,5,5.0,quantile_uncalibrated,0.9,0.7199902605308011,0.18000973946919896,0.13554393733964507,0.11339099853000789,0.3230858428489456,4107,0.11954733182368754,61,1.4852690528366204,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,0.8168979790601413,0.13310202093985868,0.3094211058960227,0.3017040172856973,0.7695768501527896,4107,0.2729038889221118,18,0.4382761139517896,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,5,5.0,quantile_uncalibrated,0.95,0.7022157292427562,0.24778427075724374,0.20350822707385016,0.17560982371984935,0.7042905279407041,4107,0.1794906214793275,611,14.877039201363525,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,15,15.0,cqr,0.9,0.9367830119599707,0.03678301195997069,0.4187069197690436,0.41160466554252295,0.4647008500969274,4097,0.3701785533441564,0,0.0,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,15,15.0,quantile_uncalibrated,0.9,0.6890407615328289,0.21095923846717113,0.21383184220735546,0.205889581062344,0.5478799891981792,4097,0.18904861197635986,57,1.3912618989504515,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,15,15.0,cqr,0.95,0.983402489626556,0.03340248962655601,0.6284360748624729,0.6096865126584277,0.6643614380021118,4097,0.5555999819400872,0,0.0,HistGBR-quantile
uci_occupancy,Temperature,degC,0 days 00:01:00,15,15.0,quantile_uncalibrated,0.95,0.7681230168415915,0.1818769831584085,0.2607034152891165,0.2418640470540936,0.7693384389798609,4097,0.23048774349570958,18,0.4393458628264584,HistGBR-quantile
