model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,0.0390625,0.5607146462097506,0.078125,2.156516541334411,64,True
persistence,0.95,4951,9907,4705,0.0625,0.6406581205208438,0.125,3.899036035126675,80,True
xgboost,0.9,4951,9907,4457,0.07039834558963776,0.6093671141617039,0.1407966911792755,1.8541279375437314,107,True
xgboost,0.95,4951,9907,4705,0.10503916442394257,0.6867871202180277,0.21007832884788513,3.1524403150897196,1208,True
attention_lstm,0.9,4951,9907,4457,0.11255475878715515,0.5951347532048047,0.2251095175743103,1.7275784795684002,86,True
attention_lstm,0.95,4951,9907,4705,0.13757944107055664,0.6818411224386797,0.2751588821411133,2.920942772790882,365,True
