model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.08034960000077263,394989568,395051008,350744576,350793728,61440,410890240,4802809856,0.05,0.078125
persistence,tuning,False,0.0006646000110777095,384151552,384167936,338931712,338964480,16384,408403968,4935942144,0.05,0.0
persistence,final_fit,False,0.0005152999947313219,384167936,384167936,338964480,338964480,0,408403968,4935942144,0.05,0.0
persistence,calibration,False,0.002401799996732734,384167936,384245760,338964480,338964480,77824,408403968,4935864320,0.05,0.0
persistence,inference,False,0.003848299995297566,384245760,384245760,338964480,338964480,0,408403968,4935864320,0.05,0.0
persistence,artifact_serialization,False,0.00047169999743346125,384229376,384245760,338931712,338964480,16384,408403968,4935868416,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.44105409999610856,410423296,516399104,365916160,540647424,105975808,516399104,4686336000,0.05,0.4375
xgboost,tuning,False,2.702537899996969,385781760,500940800,342749184,522129408,115159040,501923840,4811304960,0.05,2.671875
xgboost,final_fit,False,0.6243205999926431,497975296,501633024,519155712,522829824,3657728,501923840,4813443072,0.05,0.625
xgboost,calibration,False,0.0463168999995105,499310592,499310592,520495104,520495104,0,501923840,4818452480,0.05,0.046875
xgboost,inference,False,0.09263549999741372,499310592,499322880,520495104,520519680,12288,501923840,4818452480,0.05,0.09375
xgboost,artifact_serialization,False,0.0041299000004073605,499339264,499343360,520470528,520503296,4096,501923840,4819808256,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.6178404999955092,517873664,537399296,541925376,586756096,19525632,537399296,4664266752,0.05,0.609375
attention_lstm,tuning,False,49.4803222999908,498372608,627814400,520609792,665653248,129441792,627814400,4709785600,0.05,49.0
attention_lstm,final_fit,False,7.733172199994442,622022656,622743552,659628032,660713472,720896,627814400,4327567360,0.05,7.734375
attention_lstm,calibration,False,0.17768389999400824,610615296,611680256,649523200,651956224,1064960,627814400,4566630400,0.05,0.171875
attention_lstm,inference,False,0.3543338000017684,611680256,613412864,651956224,654852096,1732608,627814400,4566396928,0.05,0.359375
attention_lstm,artifact_serialization,False,0.003818400000454858,616812544,616968192,658272256,658305024,155648,627814400,4561330176,0.05,0.015625
