left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,22280,7428,2021-01-07 23:10:00,2021-06-11 16:20:00,2021-06-11 17:20:00,2021-06-11 17:40:00,2021-08-02 07:30:00,2021-06-11 18:40:00,2021-08-02 08:30:00,0,0,,0,24f1612079bd1cb0002f3d68e2063c78ac6c036e8372f0e93ec8183a74ff392f,acb2da6e59f080e25fa1a9bcd7498a2da1bb173332cfe49ce08199c6ef5dc18c
calibration,test,7428,9907,2021-06-11 17:40:00,2021-08-02 07:30:00,2021-08-02 08:30:00,2021-08-02 08:40:00,2021-10-10 03:40:00,2021-08-02 09:40:00,2021-10-10 04:40:00,0,0,,0,acb2da6e59f080e25fa1a9bcd7498a2da1bb173332cfe49ce08199c6ef5dc18c,fa45890988d25946876a84abd68f3543a379c544700b897ef1b1b0aedab6c64d
inner0_train,inner0_validation,7420,7421,2021-01-07 23:10:00,2021-02-28 11:40:00,2021-02-28 12:40:00,2021-02-28 12:50:00,2021-04-21 01:30:00,2021-02-28 13:50:00,2021-04-21 02:30:00,0,0,,0,2623879ea2eea4d266076c8ce66688c4928cad3f086d44992c507abcb7d88b73,3d40f0142509dd72f72feafa3bf607192cc7192bd028b27f230b9fbd5a938c7a
inner1_train,inner1_validation,14841,7427,2021-01-07 23:10:00,2021-04-21 01:30:00,2021-04-21 02:30:00,2021-04-21 02:40:00,2021-06-11 16:20:00,2021-04-21 03:40:00,2021-06-11 17:20:00,0,0,,0,edb32d9763d30656c00b850142fbb7b15e9bc9c9b5749d310d34589e786af35d,ddcb9e2077c6a8ea1f89812013ae8c4d981c113b6e828d43416259f9f877402d
