dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,phase,nominal_level,original_runs,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,1.0,0.9,1,"within phase, sample weighted",157,0.5235668789808918,0.5524698452733015,1.0,3.600000000000002,3.600000000000002,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,3.0,0.9,6,"within phase, sample weighted",942,0.7695329087048831,1.1429141061023849,0.9203821656050956,3.6000000000000014,5.667940552016986,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,4.0,0.9,34,"within phase, sample weighted",5338,0.7118209067066317,1.0335610323746305,0.9226301985762457,3.6000000000000005,5.044361183964032,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,1.0,0.95,1,"within phase, sample weighted",157,0.5235668789808918,0.5524698452733015,1.0,5.0,5.0,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,3.0,0.95,6,"within phase, sample weighted",942,0.7695329087048831,1.1429141061023849,0.9490445859872612,5.0,7.331210191082801,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,persistence,4.0,0.95,34,"within phase, sample weighted",5338,0.7118209067066317,1.0335610323746305,0.9617834394904459,5.0,6.27388535031847,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,1.0,0.9,1,"within phase, sample weighted",157,0.6247130861707554,0.6987584141224652,1.0,2.7330924987792993,2.7330924987792993,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,3.0,0.9,6,"within phase, sample weighted",942,1.9476716156977758,3.289406667513926,0.6762208067940552,2.7330924987792993,24.357411474078074,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,4.0,0.9,34,"within phase, sample weighted",5338,1.1836724436028525,1.5444784679885202,0.6208317721993256,2.7330924987793,9.550255855418799,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,1.0,0.95,1,"within phase, sample weighted",157,0.6247130861707554,0.6987584141224652,1.0,5.1808181762695265,5.1808181762695265,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,3.0,0.95,6,"within phase, sample weighted",942,1.9476716156977758,3.289406667513926,0.7643312101910829,5.1808181762695265,34.59613056871288,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,xgboost,4.0,0.95,34,"within phase, sample weighted",5338,1.1836724436028525,1.5444784679885202,0.9035219183214687,5.180818176269525,7.486172575109149,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,1.0,0.9,1,"within phase, sample weighted",157,0.1598641025032966,0.19124526392963234,1.0,2.376836395263673,2.376836395263673,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,3.0,0.9,6,"within phase, sample weighted",942,2.5010881990890335,2.9006739786013966,0.3174097664543524,2.3768363952636733,31.480380926111955,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,4.0,0.9,34,"within phase, sample weighted",5338,2.5805382876862475,2.9756647609311964,0.15867366054702137,2.3768363952636733,32.50520141132765,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,1.0,0.95,1,"within phase, sample weighted",157,0.1598641025032966,0.19124526392963234,1.0,2.8778091430664006,2.8778091430664006,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,3.0,0.95,6,"within phase, sample weighted",942,2.5010881990890335,2.9006739786013966,0.3248407643312102,2.8778091430664006,54.303250374763664,0,0
rico,60,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,01b0ab222def6a097a71173f162a9d0a123cee2401f80ab01e645ea937b84d41,True,attention_lstm,4.0,0.95,34,"within phase, sample weighted",5338,2.5805382876862475,2.9756647609311964,0.2126264518546272,2.8778091430664006,54.957720410435286,0,0
