model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.12801819999003783,491982848,492539904,448425984,448475136,557056,1033506816,4673904640,0.05,0.140625
persistence,tuning,False,0.000857699997141026,454033408,454049792,410718208,410750976,16384,1032810496,4834766848,0.05,0.0
persistence,final_fit,False,0.000516500003868714,454049792,454057984,410750976,410759168,8192,1032810496,4834754560,0.05,0.0
persistence,calibration,False,0.0072183000011136755,454057984,454205440,410759168,410759168,147456,1032810496,4830687232,0.05,0.0
persistence,inference,False,0.013694300010683946,454205440,454524928,410759168,410759168,319488,1032810496,4825055232,0.05,0.015625
persistence,artifact_serialization,False,0.0005541999998968095,458395648,458412032,413614080,413646848,16384,1032810496,4820459520,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,1.2632678999943892,530640896,626974720,488927232,648773632,96333824,1033506816,4533673984,0.05,1.203125
xgboost,tuning,False,6.2673058999935165,454500352,572166144,411414528,594354176,117665792,1032810496,4735447040,0.05,6.25
xgboost,final_fit,False,2.582539499999257,565112832,576843776,587247616,599105536,11730944,1032810496,4751671296,0.05,2.578125
xgboost,calibration,False,0.1859651999984635,562143232,562245632,587964416,588017664,102400,1032810496,4773146624,0.05,0.1875
xgboost,inference,False,0.3817566999932751,562245632,562290688,588001280,588017664,45056,1032810496,4771569664,0.05,0.375
xgboost,artifact_serialization,False,0.007949099992401898,571740160,576024576,594444288,598863872,4284416,1032810496,4760834048,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,2.1754332999989856,631492608,649920512,653479936,693489664,18427904,1033506816,4519321600,0.05,2.125
attention_lstm,tuning,False,480.2360168000014,563236864,681496576,586981376,720506880,118259712,1032810496,4023832576,0.05,471.5625
attention_lstm,final_fit,False,164.01426809999975,672034816,682430464,713691136,723697664,10395648,1032810496,4365312000,0.05,161.78125
attention_lstm,calibration,False,0.6524403999937931,659513344,662458368,710533120,719241216,2945024,1032810496,4702531584,0.05,0.609375
attention_lstm,inference,False,1.3315535000001546,662458368,663228416,719241216,719953920,770048,1032810496,4673466368,0.05,1.328125
attention_lstm,artifact_serialization,False,0.00441300000238698,675033088,675192832,733728768,733761536,159744,1032810496,4666916864,0.05,0.0
