model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,17370,34640,15634,57.90300000000036,0.894919168591224,115.80600000000072,207.41386443418008,11064,True
persistence,0.95,17370,34640,16503,82.69999999999999,0.9467667436489607,165.40000000000003,273.690915473441,12241,True
xgboost,0.9,17370,34640,15634,46.7896728515625,0.9032332563510392,93.579345703125,172.3708224097338,10129,True
xgboost,0.95,17370,34640,16503,68.936767578125,0.9497979214780601,137.87353515625,232.90392008687422,11704,True
attention_lstm,0.9,17370,34640,15634,48.50641076660156,0.898527713625866,97.01282153320312,179.0255236625971,9233,True
attention_lstm,0.95,17370,34640,16503,71.43987792968755,0.9493071593533488,142.8797558593751,240.45736034462726,11740,True
