model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h1_f2_s46_xgboost,tuning,0,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.8658456999983173,454537216,558804992,411488256,581156864,104267776,1032810496,4735447040,0.05,0.875
xgboost,bdg2_h1_f2_s46_xgboost,tuning,0,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.3810792000003858,556408832,569081856,578506752,591290368,12673024,1032810496,4740902912,0.05,1.359375
xgboost,bdg2_h1_f2_s46_xgboost,tuning,1,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.11809479999647,552693760,564686848,575909888,586895360,11993088,1032810496,4759187456,0.05,1.109375
xgboost,bdg2_h1_f2_s46_xgboost,tuning,1,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.7951912999997148,560320512,573575168,582434816,595820544,13254656,1032810496,4753534976,0.05,1.765625
xgboost,bdg2_h1_f2_s46_xgboost,final_fit,1,,51664,1c9ce420025ecb3699d17d8a233e3fd2fd4462ce110c78865288b9aaeb71ce19,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,2.5559037000057288,565157888,580743168,587264000,603111424,15585280,1032810496,4750385152,0.05,2.5625
attention_lstm,bdg2_h1_f2_s46_attention_lstm,tuning,0,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,94.41881600000488,563257344,671764480,587030528,710078464,108507136,1032810496,4522721280,0.05,92.40625
attention_lstm,bdg2_h1_f2_s46_attention_lstm,tuning,0,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,127.70020789999398,643493888,678592512,674926592,717664256,35098624,1032810496,4397379584,0.05,125.609375
attention_lstm,bdg2_h1_f2_s46_attention_lstm,tuning,1,0.0,17103,5c56c954fd3f3a9747e8413382b1161e5f7ad99d76d9d154405ab3eaa0faebc4,3c0936a356ee8bb74ce6d1e2a037c8931084d233b07f53aa333117a4ffaef2e5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,85.99262159998761,672464896,679833600,712056832,719458304,7368704,1032810496,4548698112,0.05,84.828125
attention_lstm,bdg2_h1_f2_s46_attention_lstm,tuning,1,1.0,34328,39ac9c97f0c37809e63456ce2409be3d45adc39f4025ddad1bc265f8107064eb,6bccb9e694348270a0d25c226c0a11e3053b73cf470ca0c57ba8771e95455c13,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,168.89477060000354,668196864,681496576,713302016,720506880,13299712,1032810496,4023832576,0.05,165.578125
attention_lstm,bdg2_h1_f2_s46_attention_lstm,final_fit,0,,51664,1c9ce420025ecb3699d17d8a233e3fd2fd4462ce110c78865288b9aaeb71ce19,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,22.0,src.attention_lstm.AttentionLSTM,163.98388220000197,673611776,682430464,715374592,723697664,8818688,1032810496,4365209600,0.05,161.765625
