dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,30,2,46,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.38969610016955786,0.5994280130858491,11407,3927,7667,0,,0.0,0.0004945000109728426,0.0024726999981794506,0.0036296000034781173,256,2112353.9763756297,428650496,429039616,382881792,0.015625,0,0,0,complete
rico,30,2,46,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.6249124004303811,0.867018757595437,11407,3927,7667,1,,3.1960899000114296,1.2376775000011548,0.08876199999940582,0.14666860000579618,256,52274.310927471925,433475584,546693120,563863552,4.609375,4,1,0,complete
rico,30,2,46,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,3.525510582576228,3.8918747305354424,11407,3927,7667,0,6.0,54.49249740000232,9.977263599997968,0.16380429999844637,0.3245154000032926,256,23625.997410052678,534773760,647970816,681234432,64.203125,4,1,0,complete
