model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4242,8282,3819,0.5,0.9153586090316349,1.0,1.658295097802463,0,True
persistence,0.95,4242,8282,4031,0.8000000000000007,0.9629316590195605,1.6000000000000014,2.1462448683892776,0,True
xgboost,0.9,4242,8282,3819,0.37876663208007955,0.598526925863318,0.7575332641601591,4.377405455238539,0,True
xgboost,0.95,4242,8282,4031,0.7460502624511705,0.8110359816469452,1.492100524902341,4.542050524639992,0,True
attention_lstm,0.9,4242,8282,3819,0.8526260375976555,0.09707800048297513,1.705252075195311,44.06038682961115,0,True
attention_lstm,0.95,4242,8282,4031,1.2227897644042969,0.1603477420912823,2.4455795288085938,74.19554974819197,0,True
