model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h1_f2_s42_xgboost,tuning,0,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.5419599999950151,390053888,495837184,345825280,518225920,105783296,1243840512,4413898752,0.05,0.5
xgboost,pleia_h1_f2_s42_xgboost,tuning,0,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.5299933999995119,495992832,498720768,518193152,521183232,2727936,1243840512,4417994752,0.05,0.515625
xgboost,pleia_h1_f2_s42_xgboost,tuning,1,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.5761656999966362,496791552,501596160,519229440,523743232,4804608,1243840512,4480995328,0.05,0.546875
xgboost,pleia_h1_f2_s42_xgboost,tuning,1,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.8476061999972444,501645312,504930304,523710464,527011840,3284992,1243840512,4539867136,0.05,0.828125
xgboost,pleia_h1_f2_s42_xgboost,final_fit,0,,14858,384cdf1be124724dc9e2a8f9bcf5de31eb730e9c94224991093edf1b01f4a2ee,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.744303100000252,502624256,505528320,524718080,527630336,2904064,1243840512,4542906368,0.05,0.703125
attention_lstm,pleia_h1_f2_s42_attention_lstm,tuning,0,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,30.472243199998047,501190656,621813760,524509184,658731008,120623104,1243840512,4442595328,0.05,29.421875
attention_lstm,pleia_h1_f2_s42_attention_lstm,tuning,0,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,48.100176300002204,617873408,626872320,654479360,664162304,8998912,1243840512,4530425856,0.05,47.09375
attention_lstm,pleia_h1_f2_s42_attention_lstm,tuning,1,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,27.008103500003926,615198720,627310592,656625664,663638016,12111872,1243840512,4587257856,0.05,26.5
attention_lstm,pleia_h1_f2_s42_attention_lstm,tuning,1,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,46.99243929999648,625127424,626073600,660434944,663801856,946176,1243840512,4631998464,0.05,46.484375
attention_lstm,pleia_h1_f2_s42_attention_lstm,final_fit,0,,14858,384cdf1be124724dc9e2a8f9bcf5de31eb730e9c94224991093edf1b01f4a2ee,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,27.0,src.attention_lstm.AttentionLSTM,56.57505069999752,617959424,626511872,657682432,664035328,8552448,1243840512,4735070208,0.05,54.875
