dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,42,3,0.9,dscp,common,Lamb_assembly_Bertie,3470,0.7,-0.20000000000000007,0.20000000000000007,53.852663644154134,193.24717922011493,23.2314679254674,32.58814942585768,80613.19370137187,3685096.5660170377,186868.74284521485,670567.7118937988,2429,3470,0,0,complete
bdg2,2,42,3,0.9,dscp,common,Lamb_assembly_Cesar,3470,0.9956772334293948,0.09567723342939483,0.09567723342939483,48.478074188232426,48.588072905667445,6.0641177393787125,9.323666340542095,21042.488555644133,301649.71648325893,168218.91743316653,168600.61298266603,3455,3470,0,0,complete
bdg2,2,42,3,0.9,dscp,common,Moose_education_Ricardo,3360,0.9994047619047619,0.09940476190476188,0.09940476190476188,160.82642004394535,160.87094105573382,13.350084410407657,18.240881636388632,44856.28361896973,1117972.0032524066,540376.7713476564,540526.3619472657,3358,3360,0,0,complete
bdg2,2,42,3,0.9,dscp,common,Mouse_health_Estela,3470,0.9818443804034582,0.0818443804034582,0.0818443804034582,160.82642004394532,182.4801418953052,16.08733360085611,30.083939196771542,55823.0475949707,3140500.5896548135,558067.6775524903,633206.092376709,3407,3470,0,0,complete
bdg2,2,42,3,0.9,dscp,common,Mouse_health_Justin,3470,0.9657060518731988,0.06570605187319878,0.06570605187319878,204.69661875522934,282.8589149400219,34.80928003692363,59.9433761245652,120788.201728125,12468432.944002492,710297.2670806458,981520.4348418762,3351,3470,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Eagle_assembly_Benny,3475,0.9116546762589928,-0.03834532374100719,0.03834532374100719,40.468910008491505,62.68201408792104,7.757959684568527,11.202148548857444,26958.909903875632,436071.25908457465,140629.46227950798,217819.9989555256,3168,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Eagle_assembly_Ian,3475,0.8233093525179856,-0.1266906474820143,0.1266906474820143,279.28680778369403,699.86629743461,81.14873169393168,123.17263274148985,281991.8426364126,52720953.66123304,970521.6570483367,2432035.38358527,2861,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Fox_education_Henrietta,3475,0.8828776978417266,-0.0671223021582733,0.0671223021582733,9.422899531170984,15.214181315907751,1.8101247481040301,2.5844520066754066,6290.183499661504,23210.887807459665,32744.57587081917,52869.28007277944,3068,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Hog_assembly_Colette,3475,0.8543884892086331,-0.09561151079136687,0.09561151079136687,194.68893878357807,413.7229681838229,52.697411331585926,75.02916233892597,183123.5043772611,19562078.824451152,676544.0622729338,1437687.3144387845,2969,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Hog_assembly_Dona,3475,0.9441726618705036,-0.005827338129496318,0.005827338129496318,175.22318169678766,230.19523546286268,34.8919668375442,46.44991661870454,121249.5847604661,7497641.769749001,608900.5563963371,799928.4432334478,3281,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Lamb_assembly_Bertie,3475,0.7139568345323741,-0.23604316546762583,0.23604316546762583,99.67140149043232,146.740924169018,20.46540402152701,32.4318165618713,71117.27897480637,3655083.971122471,346358.1201792523,509924.7114873376,2481,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Lamb_assembly_Cesar,3475,0.7315107913669064,-0.2184892086330935,0.2184892086330935,11.585219270711995,23.05827092771842,2.80537281070346,4.504186665920542,9748.670517194523,70499.74888706101,40258.63696572418,80127.49147382152,2542,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Moose_education_Ricardo,3365,0.9705794947994056,0.020579494799405684,0.020579494799405684,93.8328651110342,102.08760896212851,11.575325979844077,16.3028999654006,38950.97192217532,894365.001603455,315747.59109863004,343524.80415756244,3266,3365,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Mouse_health_Estela,3475,0.9749640287769784,0.024964028776978453,0.024964028776978453,120.56055701417809,153.89731576036823,15.372509936800515,31.40044872480049,53419.47203038179,3426308.925912916,418947.93562426884,534793.1722672796,3388,3475,0,0,complete
bdg2,2,42,3,0.95,quantile_uncalibrated,native,Mouse_health_Justin,3475,0.8932374100719425,-0.056762589928057494,0.056762589928057494,206.00499800898618,379.64413267483854,34.18967348316376,65.0099528484401,118809.11535399407,14686371.543513503,715867.368081227,1319263.361045064,3104,3475,0,0,complete
