dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,5,1,44,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.11341463414634147,0.17473271943102328,19504,6572,8692,0,,0.0,0.0004047000256832689,0.002508899982785806,0.0030035999952815473,256,2893860.7050388018,435736576,435875840,391782400,0.015625,0,0,0,complete
rico,5,1,44,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.13324705517571797,0.2365137735403938,19504,6572,8692,0,,3.207070799981011,0.843238699977519,0.07425929998862557,0.1033101000066381,256,84135.04584199903,435183616,555978752,573702144,4.09375,4,1,0,complete
rico,5,1,44,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.6996193557525087,0.8790380714263534,19504,6572,8692,1,7.0,48.8305428000167,14.69427770000766,0.19539400000940077,0.28341060000821017,256,30669.283363953924,542855168,650563584,684032000,63.265625,4,1,0,complete
