model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4953,9907,4459,0.6000000000000014,0.9408499041082063,1.2000000000000028,1.5472292318562646,0,True
persistence,0.95,4953,9907,4707,0.7999999999999972,0.9651761380841829,1.599999999999994,1.9044312102553733,0,True
xgboost,0.9,4953,9907,4459,1.1757606506347642,0.2234783486423741,2.3515213012695284,30.293639302082884,0,True
xgboost,0.95,4953,9907,4707,1.4949680328369155,0.31190067628949225,2.9899360656738314,49.543362877344066,0,True
attention_lstm,0.9,4953,9907,4459,2.018147277832032,0.22590087816695267,4.036294555664064,33.53162141020006,0,True
attention_lstm,0.95,4953,9907,4707,2.4585395812988295,0.3096800242252952,4.917079162597659,51.00029238732336,0,True
