model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h1_f2_s46_xgboost,tuning,0,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.45833049999782816,388857856,494911488,345616384,517984256,106053632,1244213248,4628402176,0.05,0.453125
xgboost,pleia_h1_f2_s46_xgboost,tuning,0,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.4938837999943644,495173632,498642944,517951488,521089024,3469312,1244213248,4648464384,0.05,0.484375
xgboost,pleia_h1_f2_s46_xgboost,tuning,1,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.5402964999957476,496697344,500826112,519135232,523276288,4128768,1244213248,4631859200,0.05,0.53125
xgboost,pleia_h1_f2_s46_xgboost,tuning,1,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.7537318000104278,500862976,504143872,523243520,526544896,3280896,1244213248,4632064000,0.05,0.75
xgboost,pleia_h1_f2_s46_xgboost,final_fit,0,,14858,384cdf1be124724dc9e2a8f9bcf5de31eb730e9c94224991093edf1b01f4a2ee,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.7194956000021193,500867072,504778752,523243520,527237120,3911680,1244213248,4637917184,0.05,0.734375
attention_lstm,pleia_h1_f2_s46_attention_lstm,tuning,0,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,29.415145700011635,502046720,623280128,525479936,660066304,121233408,1244213248,4562186240,0.05,28.609375
attention_lstm,pleia_h1_f2_s46_attention_lstm,tuning,0,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,47.616078399994876,610938880,626864128,653451264,664432640,15925248,1244213248,4485976064,0.05,46.796875
attention_lstm,pleia_h1_f2_s46_attention_lstm,tuning,1,0.0,4951,752abc6e8ec94b18e8b59cd84507ddebfd0ff7fa981f4954aa0ab72e638ed4dc,cc64be43b32af82d53d765f13c3bf23f3f9bcb58d1e05fb4e8cce9177ff7a3cf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,27.18728440000268,620441600,627253248,657084416,663425024,6811648,1244213248,4529553408,0.05,26.265625
attention_lstm,pleia_h1_f2_s46_attention_lstm,tuning,1,1.0,9903,f85bab086984391791004a8e72180b1b3eaa86a9e674bd05023cd4009ab28915,f1a6dae2f649d8aaf14ffa4ddde2216ae56b88db292af4ed1b6e12a5337d0298,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,47.39347729999281,615636992,629444608,655958016,666505216,13807616,1244213248,4515340288,0.05,46.78125
attention_lstm,pleia_h1_f2_s46_attention_lstm,final_fit,0,,14858,384cdf1be124724dc9e2a8f9bcf5de31eb730e9c94224991093edf1b01f4a2ee,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,29.0,src.attention_lstm.AttentionLSTM,60.228318800000125,621240320,626212864,661270528,663945216,4972544,1244213248,4640276480,0.05,59.515625
