model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,17370,34640,15634,57.90300000000036,0.894919168591224,115.80600000000072,207.41386443418008,11064,True
persistence,0.95,17370,34640,16503,82.69999999999999,0.9467667436489607,165.40000000000003,273.690915473441,12241,True
xgboost,0.9,17370,34640,15634,47.01925781249997,0.9037240184757506,94.03851562499995,172.86769614625626,10173,True
xgboost,0.95,17370,34640,16503,68.3963898925781,0.9484411085450346,136.7927797851562,233.444010323568,11659,True
attention_lstm,0.9,17370,34640,15634,48.179291503906256,0.9006928406466512,96.35858300781251,178.8314276728747,9320,True
attention_lstm,0.95,17370,34640,16503,69.97777807617189,0.9485565819861432,139.95555615234383,242.11443606114898,11658,True
