control_id,rule_id,channel,conditional_context_macro,status,supported_strata,inference_status,endpoint
cqr_rolling,180min_3of18,availability_only,0.1261221988795518,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,180min_3of18,combined,0.4532090336134454,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,180min_3of18,numerical_only,0.33841299019607846,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,30min_3of3,availability_only,0.10777223389355742,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,30min_3of3,combined,0.32863532913165266,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,30min_3of3,numerical_only,0.2139250700280112,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,360min_4of36,availability_only,0.05965511204481792,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,360min_4of36,combined,0.2692778361344538,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,360min_4of36,numerical_only,0.1994607843137255,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,60min_4of6,availability_only,0.05965511204481792,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,60min_4of6,combined,0.2638375350140056,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,60min_4of6,numerical_only,0.17256477591036412,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,single_sample,availability_only,0.2857142857142857,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,single_sample,combined,0.8095999649859943,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_rolling,single_sample,numerical_only,0.6461440826330532,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,180min_3of18,availability_only,0.1261221988795518,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,180min_3of18,combined,0.4683132002801121,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,180min_3of18,numerical_only,0.379764530812325,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of3,availability_only,0.10777223389355742,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of3,combined,0.38342349439775913,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,30min_3of3,numerical_only,0.264171918767507,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,360min_4of36,availability_only,0.05965511204481792,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,360min_4of36,combined,0.2557869397759103,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,360min_4of36,numerical_only,0.19130952380952382,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of6,availability_only,0.05965511204481792,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of6,combined,0.30308823529411766,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
cqr_static,60min_4of6,numerical_only,0.2049431022408964,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
