dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Benny,3475,0.878273381294964,-0.021726618705036,0.021726618705036,22.3718207172103,36.4763912553024,5.73992012332977,9.30981068487777,19946.2224285709,301187.198084218,77742.0769923057,126755.459612176,3052,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Ian,3475,0.822446043165468,-0.0775539568345324,0.0775539568345324,158.925400094523,324.07094757002,43.6849584494993,74.6330016906689,151805.23061201,19356045.1712239,552265.765328467,1126146.54280582,2858,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Fox_education_Henrietta,3475,0.882014388489209,-0.0179856115107914,0.0179856115107914,5.66293731062032,7.73665598005468,1.02787691753321,1.6543231681346,3571.87228842789,9510.32837757844,19678.7071544056,26884.87953069,3065,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Hog_assembly_Colette,3475,0.760287769784173,-0.139712230215827,0.139712230215827,127.560420093136,263.450141438325,41.165736659518,56.4658887379163,143050.934891825,11079678.1535955,443272.459823646,915489.24149818,2642,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Hog_assembly_Dona,3475,0.848920863309353,-0.0510791366906475,0.0510791366906475,113.878854994673,168.673514398124,31.7954084841969,40.9985670544956,110489.044482584,5841066.68931386,395729.02110649,586140.462533482,2950,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Bertie,3475,0.701294964028777,-0.198705035971223,0.198705035971223,46.2049387626652,74.481662626936,10.9249618692237,20.0587170813837,37964.2424955523,1398173.6550547,160562.162200262,258823.777628602,2437,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Cesar,3475,0.712517985611511,-0.187482014388489,0.187482014388489,8.03789910024766,16.6506985202259,1.17851972849372,1.83950550104287,4095.35605651569,11758.6371970752,27931.6993733606,57861.1773577851,2476,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Moose_education_Ricardo,3365,0.928083209509658,0.0280832095096583,0.0280832095096583,38.8995802816578,49.4494919863682,7.12075631699695,9.99586424586439,23961.3450066947,336221.721303189,130897.087647779,166397.540534129,3123,3365,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Mouse_health_Estela,3475,0.921151079136691,0.0211510791366907,0.0211510791366907,55.2197627837116,71.4890104090736,9.60996518401954,18.0449481612687,33394.6290144679,1131530.03564649,191888.675673398,248424.311171531,3201,3475,0,0,complete
bdg2,2,42,1,0.9,quantile_uncalibrated,native,Mouse_health_Justin,3475,0.852086330935252,-0.0479136690647483,0.0479136690647483,106.382377489986,173.030751264627,19.7924002992378,36.3021992673842,68778.5910398513,4579527.60897982,369678.761777702,601281.86064458,2961,3475,0,0,complete
