dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,baseline_rss_MiB,peak_rss_MiB,incremental_peak_rss_MiB,artifact_serialization_seconds,launch_available_ram_MiB
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,True,persistence,11407,3927,7667,0.38969610016955786,0.5994280130858491,0,,src.pilot_forecasters.Persistence,0.0,0.0005384999967645854,0.0028848000001744367,0.004305299997213297,1780828.2825732562,0.007728599994152319,0.015625,measured,0.921612103821573,2.0,3.0014347202295553,3536,1.0,0.02161210382157297,0.9641319942611191,3.0,3.8623972870744745,3732,1.5,0.014131994261119107,408.17578125,408.34375,0.16796875,0.0007999000008567236,4282.7265625
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,True,xgboost,11407,3927,7667,0.6456994589201953,0.9054184288208361,1,,xgboost.sklearn.XGBRegressor,3.2230259999996633,1.2021987000043737,0.07050300000264542,0.13492669999686768,56823.4456203108,4.63065440000355,4.53125,measured,0.6884048519629581,1.4331306457519517,5.652209475940068,3536,0.7165653228759759,-0.21159514803704194,0.8494848050084779,2.4165054321289006,6.751449154482784,3732,1.2082527160644503,-0.10051519499152206,413.671875,521.359375,107.6875,0.005654199994751252,4265.140625
rico,30,2,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,True,attention_lstm,11407,3927,7667,2.647748233262293,3.094275563720874,0,18.0,src.attention_lstm.AttentionLSTM,66.42844630000036,30.212644800005364,0.17561690000002272,0.3270182999985991,23445.171111319592,97.14372630000435,94.609375,measured,0.11595148037041868,1.470456695556642,40.72088509894605,3536,0.735228347778321,-0.7840485196295813,0.1357767053606365,1.8360275268554744,73.92563312073257,3732,0.9180137634277372,-0.8142232946393635,510.45703125,617.39453125,106.9375,0.004761399999551941,4153.60546875
