left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,29715,9906,2021-01-07 23:40:00,2021-08-02 08:00:00,2021-08-02 08:30:00,2021-08-02 08:50:00,2021-10-10 03:40:00,2021-08-02 09:20:00,2021-10-10 04:10:00,0,0,,0,d245653f52ba66016741583cf542612b29fde554e261b4f0fa6270f760dc7ada,7b1e40754283d2d9c9144efbcdb44852c434152aaa2b63b8b7442cb618548a5f
calibration,test,9906,9907,2021-08-02 08:50:00,2021-10-10 03:40:00,2021-10-10 04:10:00,2021-10-10 04:20:00,2021-12-17 23:20:00,2021-10-10 04:50:00,2021-12-17 23:50:00,0,0,,0,7b1e40754283d2d9c9144efbcdb44852c434152aaa2b63b8b7442cb618548a5f,2c56104e38d2b03ffb6873b914346890d589bc0240acd42fd31d3b6d068570b6
inner0_train,inner0_validation,9902,9902,2021-01-07 23:40:00,2021-03-17 17:50:00,2021-03-17 18:20:00,2021-03-17 18:30:00,2021-05-25 12:40:00,2021-03-17 19:00:00,2021-05-25 13:10:00,0,0,,0,224c212938ebf4d74fdaf10c4d17a4e36f964f91f8692efea4610e7ad1dfe608,db263981b40846508d608885a705bb8098d7e7d2818e46895735c7ca57b7af84
inner1_train,inner1_validation,19804,9905,2021-01-07 23:40:00,2021-05-25 12:40:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:00:00,2021-05-25 13:50:00,2021-08-02 08:30:00,0,0,,0,11f2a12231f4b8e50d3deb7d0cc3f02ac16673c23f8ab4f76efcc896f9935227,0aeaba3bd737827b3212fd827591840a37eb9240cd8fc4e0f997dea2140ceedc
