model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h5_f2_s45_xgboost,tuning,0,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.5028542999934871,439808000,539668480,393359360,557346816,99860480,539734016,5234540544,0.05,0.484375
xgboost,rico_h5_f2_s45_xgboost,tuning,0,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6115234999888344,538755072,543145984,556208128,560758784,4390912,543145984,5233152000,0.05,0.59375
xgboost,rico_h5_f2_s45_xgboost,tuning,1,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.7279632999998285,539652096,543408128,557252608,560467968,3756032,545222656,5249671168,0.05,0.734375
xgboost,rico_h5_f2_s45_xgboost,tuning,1,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.9725969999999506,541265920,548831232,558292992,565907456,7565312,549851136,5255950336,0.05,0.96875
xgboost,rico_h5_f2_s45_xgboost,final_fit,1,,12932,587c04019fdb53f0447c71074da1e3e213c7b0f9684aec9d049d1b9986ee6b4f,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,1.249959900000249,544264192,552116224,561311744,569233408,7852032,553181184,5255909376,0.05,1.265625
attention_lstm,rico_h5_f2_s45_attention_lstm,tuning,0,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,7.406118300001253,540856320,648667136,559730688,682332160,107810816,650629120,5169680384,0.05,7.0
attention_lstm,rico_h5_f2_s45_attention_lstm,tuning,0,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,22.463301099996897,637792256,643579904,674537472,675328000,5787648,650629120,5161537536,0.05,21.921875
attention_lstm,rico_h5_f2_s45_attention_lstm,tuning,1,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,18.707925400012755,631402496,655257600,667992064,687992832,23855104,655327232,5113860096,0.05,18.296875
attention_lstm,rico_h5_f2_s45_attention_lstm,tuning,1,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,21.895178799997666,637595648,645746688,671670272,679600128,8151040,655327232,5123375104,0.05,21.484375
attention_lstm,rico_h5_f2_s45_attention_lstm,final_fit,1,,12932,587c04019fdb53f0447c71074da1e3e213c7b0f9684aec9d049d1b9986ee6b4f,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,14.0,src.attention_lstm.AttentionLSTM,27.36673919999157,638279680,653094912,670031872,686452736,14815232,655364096,5178744832,0.05,26.890625
