left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,17204,5797,2023-07-26 15:24:00,2024-01-30 02:30:00,2024-01-30 03:00:00,2024-01-30 03:24:00,2024-02-04 10:30:00,2024-01-30 03:54:00,2024-02-04 11:00:00,0,0,,0,c294de36638f9853d41f18a5e916453d00821d2e41c6cbd7173f90db5d0841c3,fda57b0658c291301ea1fbc03025f9be6b32489132b514bf1b0fd379e285fdae
calibration,test,5797,7667,2024-01-30 03:24:00,2024-02-04 10:30:00,2024-02-04 11:00:00,2024-02-04 11:24:00,2024-05-11 02:30:00,2024-02-04 11:54:00,2024-05-11 03:00:00,0,0,,0,fda57b0658c291301ea1fbc03025f9be6b32489132b514bf1b0fd379e285fdae,f275f32d728595bf50eed054b819b2e9789a4e94489aa083b3907bda83942f3a
inner0_train,inner0_validation,5610,5797,2023-07-26 15:24:00,2023-08-02 02:30:00,2023-08-02 03:00:00,2023-08-02 03:24:00,2023-08-07 22:30:00,2023-08-02 03:54:00,2023-08-07 23:00:00,0,0,,0,0854d689e4dc3d938a5933e70f5c93690b987a648a08d92111a99b0924114428,f7a979d7cbfcfec1bcb5afd71d7704f05cbed88366afa8c79a9c34a816615c75
inner1_train,inner1_validation,11407,5797,2023-07-26 15:24:00,2023-08-07 22:30:00,2023-08-07 23:00:00,2023-08-07 23:24:00,2024-01-30 02:30:00,2023-08-07 23:54:00,2024-01-30 03:00:00,0,0,,0,3d3d4fbb4d8f672ec67c556a83ae19646d5a6de50b7cef115aeeb5cfb30d6489,286e93f34b04c37a37a657dff7bb60fafaf78a6481ec77fbdaea7d0757a8ade3
