dataset,horizon,outer_fold,model_seed,physical_minutes,target_units,source_run,source_hash,protocol_hash,n_fit,n_calibration,n_test,left_model,right_model,interpretation,mae_difference,rmse_difference,coverage90_difference,signed_coverage_deviation90_difference,absolute_coverage_deviation90_difference,mpiw90_difference,winkler90_difference,coverage95_difference,signed_coverage_deviation95_difference,absolute_coverage_deviation95_difference,mpiw95_difference,winkler95_difference,tuning_seconds_difference,final_fit_seconds_difference,calibration_seconds_difference,inference_seconds_difference,model_phase_seconds_difference,process_cpu_seconds_difference,inference_rows_per_second_difference,model_phase_seconds_ratio,model_phase_seconds_ratio_status,process_cpu_seconds_ratio,process_cpu_seconds_ratio_status,inference_rows_per_second_ratio,inference_rows_per_second_ratio_status
bdg2,1,2,44,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,e7988effe69158185667915053b64a81aacdfba8f19abf3f913ea7b779a2aa11,51664,17370,34640,attention_lstm,persistence,left minus right within identical seed and target support,-1.893330753346504,-5.753966659673871,0.0015877598152425065,0.0015877598152425065,-0.0015877598152425065,-20.31986474609448,-31.12418516218429,5.7736720554313337e-05,5.7736720554313337e-05,-5.7736720554313337e-05,-27.182603515625033,-37.972239118319635,533.4839202000003,212.32727090000117,0.6560969999991357,1.356282700013253,747.8235708000138,728.296875,-2959287.9823628995,39104.72629116095,ok,23306.5,ok,0.008484753394078795,ok
bdg2,1,2,44,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,e7988effe69158185667915053b64a81aacdfba8f19abf3f913ea7b779a2aa11,51664,17370,34640,xgboost,persistence,left minus right within identical seed and target support,-3.3298634579151525,-6.874418953202046,0.007245958429561217,0.007245958429561217,-0.002915704387990825,-22.759302246094407,-35.92702522483444,0.002338337182448025,0.002338337182448025,-0.002338337182448025,-28.816489257812634,-42.514589548800785,6.267910799986566,2.5016540000069654,0.19345950002025347,0.38363440001558047,9.346658700029366,9.09375,-2896968.85834412,489.737180551624,ok,292.0,ok,0.029364898208645778,ok
bdg2,1,2,45,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,51664,17370,34640,attention_lstm,xgboost,left minus right within identical seed and target support,1.527783834786966,1.498887050680743,-0.0030311778290993407,-0.0030311778290993407,-0.0030311778290993407,2.3200673828125673,5.963731526618432,0.00011547344110862667,0.00011547344110862667,-0.00011547344110862667,3.1627763671876323,8.670425737580985,473.37093509999977,142.42271769999934,0.4995330000092508,1.0118442999955732,617.3050301000039,605.6875,-68479.32834067548,66.8556460161945,ok,66.81324278438031,ok,0.26792593135921733,ok
bdg2,1,2,45,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,51664,17370,34640,attention_lstm,persistence,left minus right within identical seed and target support,-1.567520710199723,-5.080628987512981,0.005773672055427226,0.005773672055427226,-0.004387990762124816,-19.44741699218821,-28.582436761305388,0.0017898383371824922,0.0017898383371824922,-0.0017898383371824922,-25.444443847656203,-31.57647941229203,479.5938540000061,144.99746870000672,0.6974608000018634,1.3685639000032097,626.6573474000179,614.875,-2522521.124678104,29433.969211392523,ok,39353.0,ok,0.009837637594410323,ok
bdg2,1,2,45,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d17374d7dfe7206b1bc2d78ed29eb81be4f2ec7661fd25177f694623751f05b4,51664,17370,34640,xgboost,persistence,left minus right within identical seed and target support,-3.095304544986689,-6.579516038193724,0.008804849884526567,0.008804849884526567,-0.0013568129330254752,-21.767484375000777,-34.54616828792382,0.0016743648960738655,0.0016743648960738655,-0.0016743648960738655,-28.607220214843835,-40.246905149873015,6.222918900006334,2.5747510000073817,0.19792779999261256,0.3567196000076365,9.352317300013965,9.1875,-2454041.7963374285,440.2615330986811,ok,589.0,ok,0.03671775085189746,ok
bdg2,3,2,42,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,51634,17360,34640,attention_lstm,xgboost,left minus right within identical seed and target support,5.930242413793589,13.785633018259688,-0.0016454965357967088,-0.0016454965357967088,-0.0016454965357967088,24.72498828124992,60.70327443064616,-0.000346420323325658,-0.000346420323325658,0.00011547344110840463,34.544234130859394,91.62272122778757,373.2738324999955,144.5616805999889,0.6118655000027502,1.1816513000012492,519.6290298999884,509.3125,-68758.76866280967,53.421347594783455,ok,53.91558441558441,ok,0.24380003423650984,ok
bdg2,3,2,42,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-9.90383112129124,-12.804746229189888,0.006553117782909901,0.006553117782909901,0.002222863741339509,-86.22458496093753,-85.29637712702595,0.003781755196304859,0.003781755196304859,-0.003781755196304859,-108.14678344726562,-63.6447317425102,379.97902780000004,147.19348359999276,0.7964216000036686,1.54322669999965,529.5121596999961,518.90625,-1764246.2428131127,18001.576538553276,ok,16606.0,ok,0.012409178829824414,ok
bdg2,3,2,42,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-15.83407353508483,-26.590379247449576,0.00819861431870661,0.00819861431870661,0.003868360277136218,-110.94957324218745,-145.9996515576721,0.004128175519630517,0.004128175519630517,-0.0038972286374132636,-142.691017578125,-155.26745297029777,6.705195300004561,2.631803000003856,0.18455610000091838,0.3615753999984008,9.883129800007737,9.59375,-1695487.474150303,336.97346377520273,ok,308.0,ok,0.05089900363913115,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,attention_lstm,xgboost,left minus right within identical seed and target support,4.871923693028748,11.391935821987381,-0.001039260969976863,-0.001039260969976863,-0.001039260969976863,18.32262011718737,49.573231751698756,0.0010103926096997062,0.0010103926096997062,-0.0010103926096997062,29.87997241210951,76.26583031634186,320.1004891000048,104.5191397999879,0.5013109000137774,0.9730725999979768,426.09401240000443,418.8125,-82660.52599423353,49.041725608654744,ok,49.55797101449275,ok,0.24529508001962286,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-9.35585865045772,-13.171791126051374,0.007476905311778248,0.007476905311778248,0.0031466512702078564,-84.88746289062513,-87.41401657094622,0.0034064665127020444,0.0034064665127020444,-0.0034064665127020444,-106.75767211914047,-69.07164903888662,326.4265493999992,106.58420599998499,0.6559779000090202,1.2771718000003602,434.9439050999936,427.40625,-2819477.045823807,22471.75351325455,ok,13678.0,ok,0.009438924575134273,ok
bdg2,3,2,43,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6225a33e725729d2d0c357a6cdf095480c5fe7a60e3289df38edacdb5f0da356,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-14.227782343486467,-24.563726948038756,0.008516166281755111,0.008516166281755111,0.004185912240184719,-103.2100830078125,-136.98724832264497,0.002396073903002338,0.002396073903002338,-0.002396073903002338,-136.63764453124998,-145.33747935522848,6.326060299994424,2.0650661999970907,0.1546669999952428,0.30409920000238344,8.849892699989141,8.59375,-2736816.5198295736,458.21702304228864,ok,276.0,ok,0.03847987727425756,ok
bdg2,3,2,44,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,51634,17360,34640,attention_lstm,xgboost,left minus right within identical seed and target support,4.777519963262666,10.258526399833983,0.0005484988452655326,0.0005484988452655326,0.0005484988452655326,22.319915771484375,48.447534037701416,0.001299076212471162,0.001299076212471162,-0.0012413394919168486,32.83703710937516,71.17155970909704,372.9206334000046,162.2519101999933,0.5278443999850424,1.1262212000001455,536.8266091999831,522.734375,-91853.90192606882,61.563735043870956,ok,62.72509225092251,ok,0.20933492361849085,ok
bdg2,3,2,44,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-9.394855985034837,-14.092935688057281,0.008833718244803612,0.008833718244803612,0.004503464203233221,-80.40475463867188,-87.25242817058609,0.004041570438799047,0.004041570438799047,-0.003983833718244734,-102.74001367187486,-72.14514956686185,379.2760275000037,164.28684620000422,0.6956374999863328,1.4114205000078073,545.669931700002,531.1875,-2645060.144309933,26610.21898614852,ok,33997.0,ok,0.00911037951962135,ok
bdg2,3,2,44,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-14.172375948297503,-24.351462087891264,0.00828521939953808,0.00828521939953808,0.003954965357967688,-102.72467041015625,-135.6999622082875,0.002742494226327885,0.002742494226327885,-0.002742494226327885,-135.57705078125002,-143.31670927595889,6.355394099999103,2.03493600001093,0.16779310000129044,0.2851993000076618,8.843322500018985,8.453125,-2553206.242383864,432.2385405496564,ok,542.0,ok,0.04352059065034391,ok
bdg2,3,2,45,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,51634,17360,34640,attention_lstm,xgboost,left minus right within identical seed and target support,6.966104487696871,12.602179799559416,-0.0018764434180138512,-0.0018764434180138512,-0.0018764434180138512,21.138729980468725,54.72760843363142,0.00028868360277134464,0.00028868360277134464,-0.00028868360277134464,31.04924560546897,83.10804334969123,272.5084094000049,64.06249979999848,0.49420450000616256,1.0185520999948494,338.0836658000044,331.0625,-88136.10654194855,39.978687128200605,ok,40.09225092250922,ok,0.229236263282717,ok
bdg2,3,2,45,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,51634,17360,34640,attention_lstm,persistence,left minus right within identical seed and target support,-7.2752742629885105,-11.989878843061604,0.006206697459584243,0.006206697459584243,0.0018764434180138512,-81.75042187500003,-81.9381717658697,0.003926096997690531,0.003926096997690531,-0.003926096997690531,-103.4338720703123,-62.12315618490521,278.74382240000705,66.02869019999343,0.6549690000101691,1.3080861999915214,346.7355678000022,339.5,-2559247.566802572,16016.573646535622,ok,10865.0,ok,0.010138600216057102,ok
bdg2,3,2,45,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b09d5d8c367121e6d22677abdb3f3bdb6a98e8404434e14ad1bfa57c42d265dd,51634,17360,34640,xgboost,persistence,left minus right within identical seed and target support,-14.241378750685382,-24.59205864262102,0.008083140877598094,0.008083140877598094,0.0037528868360277023,-102.88915185546875,-136.6657801995011,0.0036374133949191867,0.0036374133949191867,-0.0036374133949191867,-134.48311767578127,-145.23119953459644,6.235413000002154,1.9661903999949573,0.16076450000400655,0.289534099996672,8.65190199999779,8.4375,-2471111.4602606236,400.6278043892461,ok,271.0,ok,0.044227732867697156,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,attention_lstm,xgboost,left minus right within identical seed and target support,5.804421342929096,10.920263449771781,-0.0034064665127021554,-0.0034064665127021554,-0.0034064665127021554,20.23685205078118,49.464703835781165,-0.0006639722863741593,-0.0006639722863741593,0.0006639722863741593,27.59156494140629,73.29942841709487,293.0199692000024,94.38001099999383,0.5442983999964781,1.0189964000019245,388.9632749999946,378.890625,-82957.46967112212,42.9851198673748,ok,43.098958333333336,ok,0.2379604429025028,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,attention_lstm,persistence,left minus right within identical seed and target support,-33.319200300505116,-42.23081208135716,0.00770785219399539,0.00770785219399539,0.0028002309468820874,-208.88654931640622,-207.8949406972132,0.004936489607390349,0.004936489607390349,-0.004936489607390349,-221.65740966796875,-186.8516217900019,299.6534281999993,96.53717239999969,0.6922243000008166,1.3246425000033923,398.2074674000032,387.859375,-2733440.901074003,19792.42689899804,ok,12412.5,ok,0.00938807633353744,ok
bdg2,6,2,42,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,51584,17350,34640,xgboost,persistence,left minus right within identical seed and target support,-39.12362164343421,-53.15107553112894,0.011114318706697546,0.011114318706697546,0.006206697459584243,-229.1234013671874,-257.35964453299437,0.005600461893764508,0.005600461893764508,-0.005600461893764508,-249.24897460937504,-260.1510502070968,6.633458999996947,2.1571614000058617,0.14792590000433847,0.30564610000146786,9.244192400008615,8.96875,-2650483.4314028807,460.44833561160453,ok,288.0,ok,0.03945225609360597,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,attention_lstm,xgboost,left minus right within identical seed and target support,5.90015711304472,9.914405914718046,0.0004041570438799713,0.0004041570438799713,0.0004041570438799713,25.625292968750273,43.01095775981668,0.005773672055427226,0.005773672055427226,0.0027136258660508394,40.684974609375104,61.09040961649754,187.5997051000013,48.88562260000617,0.4970846999931382,1.0749215000105323,238.05733390001114,233.390625,-83046.86511124675,27.63530252508294,ok,27.913513513513514,ok,0.230043600613908,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,attention_lstm,persistence,left minus right within identical seed and target support,-33.134214629255126,-43.125120479572274,0.010767898383371888,0.010767898383371888,0.005860277136258585,-204.4480830078124,-213.37441112391787,0.010017321016166258,0.010017321016166258,-0.0015300230946881932,-210.24640625000018,-197.49502495821986,194.0276326000021,50.910998599996674,0.6531141000014031,1.3832799999945564,246.97502529999474,242.046875,-2681226.275905958,12367.868728151096,ok,15492.0,ok,0.009169238750768033,ok
bdg2,6,2,43,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,077b77572186c5f9d9893e3c98265d76a061cc7ec7c7da76d384cccbee2ffa0f,51584,17350,34640,xgboost,persistence,left minus right within identical seed and target support,-39.03437174229985,-53.03952639429032,0.010363741339491916,0.010363741339491916,0.0054561200923786135,-230.07337597656266,-256.38536888373454,0.004243648960739033,0.004243648960739033,-0.004243648960739033,-250.93138085937528,-258.5854345747174,6.427927500000806,2.0253759999905014,0.15602940000826493,0.3083584999840241,8.917691399983596,8.65625,-2598179.410794711,447.5387492836566,ok,555.0,ok,0.03985869950869513,ok
bdg2,6,2,44,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6dfe0e0bfd3dc2f5fff2b69f9b2dbbe2d7192a01735568515ad77c163d63c11a,51584,17350,34640,attention_lstm,xgboost,left minus right within identical seed and target support,8.081928522989095,10.624131009503742,-0.007159353348729747,-0.007159353348729747,-0.007159353348729747,27.038627441406334,49.59606081389319,0.0007794457274826749,0.0007794457274826749,0.0005484988452656436,38.16441601562511,63.89114896858348,198.69679880001058,41.80988070000603,0.5900419999961741,1.1601725999935297,242.25689410000632,237.703125,-85766.72922469447,28.40260772193849,ok,28.609800362976408,ok,0.21469219566495468,ok
bdg2,6,2,44,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6dfe0e0bfd3dc2f5fff2b69f9b2dbbe2d7192a01735568515ad77c163d63c11a,51584,17350,34640,attention_lstm,persistence,left minus right within identical seed and target support,-30.94618140441331,-42.21827418891465,0.002482678983833808,0.002482678983833808,-0.002424942263279495,-203.9922978515624,-206.33364352639705,0.006437644341801385,0.006437644341801385,-0.0051096997690530666,-210.13254882812498,-193.65693297767558,205.01407490001293,43.86230360000627,0.7352274999866495,1.4645125999959419,251.0761186000018,246.28125,-2675422.849304628,11718.963581201466,ok,7882.0,ok,0.008687867365394016,ok
