dataset,target,target_kind,units,sampling_freq,horizon_steps,horizon_minutes,conformal_method,nominal_coverage,mode,scenario,kind,severity,severity_label,alert_rule,seed,n_test,mae_vs_clean_truth,rmse_vs_clean_truth,empirical_coverage_vs_clean_truth,coverage_deviation_vs_clean_truth,mae,rmse,empirical_coverage,coverage_deviation,mean_interval_width,median_interval_width,winkler_score,n_valid,alert_rate,n_alert_clusters,false_alert_events_per_day,n_violation_steps,n_rows_rebuilt,n_contaminated
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,bias_0.5sd,bias,0.5,0.5 sigma,2-of-3,42,9282.0,2.791292976398933,2.7960757611435847,0.0053867700926524455,0.9446132299073475,0.11985698155276907,0.16938853236147913,0.7987502693385047,0.15124973066149527,1.4857677861941054,1.362040781482655,4.807694061291545,9282,0.1995259642318466,110.0,17.065287653522947,1868.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,bias_1.0sd,bias,1.0,1.0 sigma,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,5.693208294780451,5.695184738160015,0.0,0.95,1.444494585284008,1.0857162345862266,189.68987083532411,9282,0.999892264598147,1.0,0.1551389786683904,9282.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,bias_1.0sd,bias,1.0,1.0 sigma,2-of-3,42,9282.0,5.4404327409026765,5.445256842919918,0.00021547080370609782,0.9497845291962939,0.2472088601892356,0.3252065246285218,0.5996552467140702,0.35034475328592973,1.35042788545879,1.178007255597727,4.994625268013887,9282,0.3990519284636932,211.0,32.73432449903038,3716.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,bias_2.0sd,bias,2.0,2.0 sigma,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,11.364391131198966,11.365381396895026,0.0,0.95,1.444494585284008,1.0857162345862266,416.5371842920645,9282,0.999892264598147,1.0,0.1551389786683904,9282.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,bias_2.0sd,bias,2.0,2.0 sigma,2-of-3,42,9282.0,10.511514164315672,10.58173277536072,0.00010773540185304891,0.9498922645981469,0.8328120914950518,1.4735849930514608,0.5024779142426201,0.44752208575737984,2.1876299906994676,2.1366093977914886,20.88525608051672,9282,0.49719887955182074,125.0,19.392372333548803,4618.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,level_shift_1.0sd,level_shift,1.0,1.0 sigma,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,2.8956375510192744,4.024546924324827,0.4249084249084249,0.525091575091575,1.444494585284008,1.0857162345862266,96.50689500840505,9282,0.5756302521008403,25.0,3.8784744667097604,5338.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,level_shift_1.0sd,level_shift,1.0,1.0 sigma,2-of-3,42,9282.0,2.852937126322739,3.891430131182734,0.38504632622279683,0.5649536737772032,0.35846988019856846,0.9860854129631235,0.6690368455074337,0.28096315449256626,1.434919754922632,1.1869303175181312,9.619102426132912,9282,0.33160956690368454,177.0,27.459599224305105,3072.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,level_shift_2.0sd,level_shift,2.0,2.0 sigma,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,5.731228969228531,8.033260671822053,0.4249084249084249,0.525091575091575,1.444494585284008,1.0857162345862266,209.93055173677527,9282,0.5756302521008403,25.0,3.8784744667097604,5338.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,level_shift_2.0sd,level_shift,2.0,2.0 sigma,2-of-3,42,9282.0,5.388320889432873,7.499264905128871,0.3847231200172377,0.5652768799827623,0.8889451034020339,2.2925926184328884,0.6235725059254471,0.32642749407455285,1.9771017737308814,1.9374194511886493,27.667863008690155,9282,0.3778280542986425,130.0,20.168067226890756,3494.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,drift_1.0sd,drift,1.0,1.0 sigma terminal,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,2.8598630012981054,3.2942414294467683,0.193815987933635,0.756184012066365,1.444494585284008,1.0857162345862266,84.1530697670038,9282,0.806076276664512,17.0,2.6373626373626373,7483.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,drift_1.0sd,drift,1.0,1.0 sigma terminal,2-of-3,42,9282.0,2.8773012102800606,3.2356834603192084,0.07918552036199095,0.8708144796380091,0.20867682304922353,0.2683796376117279,0.6737772031889679,0.276222796811032,1.369153186857689,1.1474810148212988,4.688444394727733,9282,0.32546864899806077,242.0,37.54363283775048,3028.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,drift_2.0sd,drift,2.0,2.0 sigma terminal,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,5.694142555648688,6.566868192927239,0.13100624865330748,0.8189937513466925,1.444494585284008,1.0857162345862266,192.85867808193572,9282,0.8688860159448395,11.0,1.7065287653522947,8066.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,drift_2.0sd,drift,2.0,2.0 sigma terminal,2-of-3,42,9282.0,5.503752622234535,6.188367180584177,0.02068519715578539,0.9293148028442145,0.6163445067908775,0.9671259827211041,0.4494720965309201,0.5005279034690799,1.614945418499425,1.4039819667641176,13.211123106501745,9282,0.5531135531135531,237.0,36.76793794440853,5110.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,stuck_5pct,stuck,0.05,5% of region,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,0.22564276291465205,0.6254653648109784,0.737879767291532,0.21212023270846792,1.444494585284008,1.0857162345862266,7.520568947830987,9282,0.26373626373626374,82.0,12.721396250808015,2433.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,stuck_5pct,stuck,0.05,5% of region,2-of-3,42,9282.0,0.11479185451929869,0.1570747657712394,0.7780650721827193,0.1719349278172807,0.11363883721104781,0.15521181871545037,0.7795733678086619,0.17042663219133802,1.445795873486843,1.0857162345862266,4.990552336689165,9282,0.22128851540616246,85.0,13.186813186813186,2046.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,legacy_fixed_intervals,dropout_5pct,dropout,0.05,5% of region,2-of-3,42,9282.0,0.11125999410525886,0.1516365220845113,0.7805429864253394,0.1694570135746606,0.468583048484376,1.666629849090669,0.7595345830639948,0.19046541693600516,1.444494585284008,1.0857162345862266,18.308667246920592,9282,0.2416505063563887,77.0,11.945701357466062,2232.0,,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,closed_loop,dropout_5pct,dropout,0.05,5% of region,2-of-3,42,9282.0,0.1200883684293097,0.1707617999168398,0.7762335703512174,0.17376642964878253,0.11931565324769229,0.16804501972139135,0.7792501616031028,0.17074983839689717,1.4462269783039523,1.0969771781760116,4.989091262511617,9282,0.2218271924154277,87.0,13.497091144149968,2049.0,9282.0,
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,calibration_contamination,calib_contam_1pct,calibration_contamination,0.01,1%,,942,,,,,,,,0.9211376858435681,0.028862314156431812,0.5730967156692071,0.5730967156692071,0.8876626722248396,9282,,,,,,91.0
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,calibration_contamination,calib_contam_5pct,calibration_contamination,0.05,5%,,942,,,,,,,,0.9997845291962939,0.04978452919629395,17.49273654809471,17.492736548094708,17.49290744467252,9282,,,,,,453.0
rico,B.RTD3,temperature,degC,0 days 00:01:00,5,5.0,cqr,0.95,calibration_contamination,calib_contam_10pct,calibration_contamination,0.1,10%,,942,,,,,,,,1.0,0.050000000000000044,34.02742145953789,34.02742145953789,34.02742145953789,9282,,,,,,906.0
