left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,18584,6262,2023-07-26 15:24:00,2024-01-30 02:45:00,2024-01-30 03:00:00,2024-01-30 03:24:00,2024-02-04 10:45:00,2024-01-30 03:39:00,2024-02-04 11:00:00,0,0,,0,4e72d9df3aedaa8e8feed0329aba7ff22afe241437ac20d49589cae47d24142a,55fb794c1598b24e37508cf30f985fd8a3417d0136baa1aa6baafc78122db6b0
calibration,test,6262,8282,2024-01-30 03:24:00,2024-02-04 10:45:00,2024-02-04 11:00:00,2024-02-04 11:24:00,2024-05-11 02:45:00,2024-02-04 11:39:00,2024-05-11 03:00:00,0,0,,0,55fb794c1598b24e37508cf30f985fd8a3417d0136baa1aa6baafc78122db6b0,c899074ab6f293e3c0c3477a9b286466e9a15021ed6cdd613d67a2d9bb4cf135
inner0_train,inner0_validation,6060,6262,2023-07-26 15:24:00,2023-08-02 02:45:00,2023-08-02 03:00:00,2023-08-02 03:24:00,2023-08-07 22:45:00,2023-08-02 03:39:00,2023-08-07 23:00:00,0,0,,0,94a369b75b757b942610528fb4b520a4ffde18d786302aa157ba89678805f949,2fbf842e81bce0ee4eeefaeea6b66d90e21982513c3d88b9f408227cd6eb4e99
inner1_train,inner1_validation,12322,6262,2023-07-26 15:24:00,2023-08-07 22:45:00,2023-08-07 23:00:00,2023-08-07 23:24:00,2024-01-30 02:45:00,2023-08-07 23:39:00,2024-01-30 03:00:00,0,0,,0,43b916ba9404ba05674434bee730459042f5429db85147bf7480e4994566518e,e24884374ec8f3dc8895dd151133abcebc1a5dfc5ef6e03c7228babae2900268
