model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,3927,7667,3536,1.0,0.921612103821573,2.0,3.0014347202295553,0,True
persistence,0.95,3927,7667,3732,1.5,0.9641319942611191,3.0,3.8623972870744745,0,True
xgboost,0.9,3927,7667,3536,0.7165653228759759,0.6884048519629581,1.4331306457519517,5.652209475940068,0,True
xgboost,0.95,3927,7667,3732,1.2082527160644503,0.8494848050084779,2.4165054321289006,6.751449154482784,0,True
attention_lstm,0.9,3927,7667,3536,0.735228347778321,0.11595148037041868,1.470456695556642,40.72088509894605,0,True
attention_lstm,0.95,3927,7667,3732,0.9180137634277372,0.1357767053606365,1.8360275268554744,73.92563312073257,0,True
