dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
pleia_energy,1,1,44,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.24709958867467446,4.643716044920821,22289,7430,9907,0,,0.0,0.0002734999870881438,0.0024868000036804006,0.0025806000048760325,256,3839029.675765623,383647744,383750144,338509824,0.0,0,0,0,complete
pleia_energy,1,1,44,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.19008539401824293,3.2878894470479314,22289,7430,9907,0,,3.019714499998372,0.6520976000028895,0.04686780000338331,0.06171840000024531,256,160519.39129920126,387633152,507289600,529330176,3.0625,4,1,0,complete
pleia_energy,1,1,44,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.1985377067406916,3.288324275792781,22289,7430,9907,0,16.0,111.57958459999645,34.90191770000092,0.19629259999783244,0.2601286999997683,256,38084.9940818096,502571008,621322240,660942848,145.296875,4,1,0,complete
