left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,23001,7667,2023-07-26 15:24:00,2024-02-04 10:30:00,2024-02-04 11:00:00,2024-02-04 11:24:00,2024-05-11 02:30:00,2024-02-04 11:54:00,2024-05-11 03:00:00,0,0,,0,35c5a234067a593c84eff667f362bf6f56cab6e1d166622c1b328c9103f7be81,f275f32d728595bf50eed054b819b2e9789a4e94489aa083b3907bda83942f3a
calibration,test,7667,8041,2024-02-04 11:24:00,2024-05-11 02:30:00,2024-05-11 03:00:00,2024-05-11 03:24:00,2024-05-18 06:30:00,2024-05-11 03:54:00,2024-05-18 07:00:00,0,0,,0,f275f32d728595bf50eed054b819b2e9789a4e94489aa083b3907bda83942f3a,cf8745edafe9a3aab6899b754b74635dc65a303c0ed07aacf06123dab44e9a0f
inner0_train,inner0_validation,7667,7667,2023-07-26 15:24:00,2023-08-04 02:30:00,2023-08-04 03:00:00,2023-08-04 03:24:00,2023-08-12 02:30:00,2023-08-04 03:54:00,2023-08-12 03:00:00,0,0,,0,320ac27e2bac70e9d863a04333a1b4b353fc38a4722854c58d55affaf64288f4,fe89cdb19f8ddee3f035272abc4c0e9d5e5c066c200d4c9248fac715c934a5c5
inner1_train,inner1_validation,15334,7667,2023-07-26 15:24:00,2023-08-12 02:30:00,2023-08-12 03:00:00,2023-08-12 07:24:00,2024-02-04 10:30:00,2023-08-12 07:54:00,2024-02-04 11:00:00,0,0,,0,d693a1a5f9061afc5aa121b1ffbb614ee1f16c0626134fd73c54dd85ff9ba61e,4290f7193c9add8034e3beb246e9dc5ec1c5c7bc64043a75f4aef0370f2da91a
