dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,nominal_level,groups,aggregation,mae,coverage,mpiw,winkler,root_mean_group_mse
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,persistence,0.9,10,equal original group diagnostic; distinct from pooled,42.73484162524506,0.8981573326776916,250.0,401.5787293406737,78.59821564851958
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,persistence,0.95,10,equal original group diagnostic; distinct from pooled,42.73484162524506,0.946158273381295,344.1999999999999,504.24377058992786,78.59821564851958
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,xgboost,0.9,10,equal original group diagnostic; distinct from pooled,28.419536472406747,0.908369397201407,147.55449218750005,264.1772418893079,53.95528119126235
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,xgboost,0.95,10,equal original group diagnostic; distinct from pooled,28.419536472406747,0.9497266187050359,208.38509375000007,358.9324148319187,53.95528119126235
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,attention_lstm,0.9,10,equal original group diagnostic; distinct from pooled,32.094332383656656,0.9085115717233048,159.15976611328114,300.5016463642004,63.12328467958779
bdg2,3,2,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,f93cc7009437b45a97bce046887aaf78f96bc32475a26a555e30540eb666b963,True,attention_lstm,0.95,10,equal original group diagnostic; distinct from pooled,32.094332383656656,0.9520646947523705,230.7118505859375,419.30131316776794,63.12328467958779
