control_id,rule_id,channel,eligible_rows,asset_days,background_episodes,alert_rows,time_in_alert_days,background_episodes_per_asset_day,fraction_time_in_alert
quantile_static,30min_3of3,numerical_only,9907,68.79861111111111,63,114,0.7916666666666666,0.9157161602907035,0.011507015241748257
quantile_static,360min_4of36,availability_only,9907,68.79861111111111,0,0,0.0,0.0,0.0
quantile_static,360min_4of36,combined,9907,68.79861111111111,115,6209,43.11805555555555,1.6715453719592206,0.6267285757545169
quantile_static,360min_4of36,numerical_only,9907,68.79861111111111,115,6209,43.11805555555555,1.6715453719592206,0.6267285757545169
quantile_static,60min_4of6,availability_only,9907,68.79861111111111,0,0,0.0,0.0,0.0
quantile_static,60min_4of6,combined,9907,68.79861111111111,130,385,2.673611111111111,1.8895730291712929,0.03886141112344806
quantile_static,60min_4of6,numerical_only,9907,68.79861111111111,130,385,2.673611111111111,1.8895730291712929,0.03886141112344806
quantile_static,single_sample,availability_only,9907,68.79861111111111,0,0,0.0,0.0,0.0
quantile_static,single_sample,combined,9907,68.79861111111111,1217,1574,10.930555555555555,17.689310588472797,0.15887756132027858
quantile_static,single_sample,numerical_only,9907,68.79861111111111,1217,1574,10.930555555555555,17.689310588472797,0.15887756132027858
