control_id,target,n,unavailable_n,coverage,mpiw,winkler
cqr_rolling,clean_counterfactual,9907.0,0.0,0.9479156152215605,0.6316353667916591,0.8212628493321795
cqr_rolling,corrupted_observation,9907.0,0.0,0.9479156152215605,0.6316353667916591,0.8212628493321795
cqr_static,clean_counterfactual,9907.0,0.0,0.8562632482083375,0.38539716899114834,1.1791411028043424
cqr_static,corrupted_observation,9907.0,0.0,0.8562632482083375,0.38539716899114834,1.1791411028043424
persistence_static,clean_counterfactual,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
persistence_static,corrupted_observation,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
quantile_static,clean_counterfactual,9907.0,0.0,0.8411224386797214,0.44023959784117145,1.0595828764759978
quantile_static,corrupted_observation,9907.0,0.0,0.8411224386797214,0.44023959784117145,1.0595828764759978
