operation_id,stage,synthetic,kind,module,call,estimator_class,pid,utc,n_rows,parameters,target_hash,wall_seconds,process_cpu_seconds,event,return_is_none
c634e0cbc1ec475d852d61445eb56ebe,owner_fit_cqr,False,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,8072,2026-09-14T16:05:43.820106+00:00,14855,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.025, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",f1ed94b2c979f74fed668fe39f409fc2ed950804c47ff552eded84c425a57092,2.05027429999609,2.03125,returned,False
e7f81ab3cef64eb497aa133ac15ff128,owner_fit_cqr,False,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,8072,2026-09-14T16:05:45.874828+00:00,14855,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.975, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",f1ed94b2c979f74fed668fe39f409fc2ed950804c47ff552eded84c425a57092,3.100623299993458,2.984375,returned,False
89d94da079634adf98e5d3e6ecd110cb,owner_fit_cqr,False,quantile_estimator_fit,sklearn.ensemble._hist_gradient_boosting.gradient_boosting,fit,HistGradientBoostingRegressor,8072,2026-09-14T16:05:48.979498+00:00,14855,"{'categorical_features': 'warn', 'early_stopping': 'auto', 'interaction_cst': None, 'l2_regularization': 0.0, 'learning_rate': 0.05, 'loss': 'quantile', 'max_bins': 255, 'max_depth': None, 'max_features': 1.0, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50, 'monotonic_cst': None, 'n_iter_no_change': 10, 'quantile': 0.5, 'random_state': 42, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",f1ed94b2c979f74fed668fe39f409fc2ed950804c47ff552eded84c425a57092,2.7739213000022573,2.6875,returned,False
fda56ccee799472aaa19944cd58599a1,owner_fit_cqr,False,cqr_wrapper_fit,mapie.regression.quantile_regression,fit,ConformalizedQuantileRegressor,8072,2026-09-14T16:05:43.809896+00:00,14855,{},f1ed94b2c979f74fed668fe39f409fc2ed950804c47ff552eded84c425a57092,7.943690499989316,7.71875,returned,False
840ef2041a724b279bf7f7b083a2b5cc,owner_cal_cqr,False,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,_MapieQuantileRegressor,8072,2026-09-14T16:05:51.918836+00:00,4954,"{'alpha': 0.05, 'cv': 'split', 'estimator': ""HistGradientBoostingRegressor(learning_rate=0.05, loss='quantile', max_iter=300,\n                              min_samples_leaf=50, random_state=42)"", 'method': 'quantile'}",09faf017d144685696a5737a829b655753b6a308437c00084fca94541410b5a3,0.3314265999943018,0.3125,returned,False
11f5f140e8014c568b2c8568533752bd,owner_cal_cqr,False,calibrator_conformalize,mapie.regression.quantile_regression,conformalize,ConformalizedQuantileRegressor,8072,2026-09-14T16:05:51.918836+00:00,4954,{},09faf017d144685696a5737a829b655753b6a308437c00084fca94541410b5a3,0.33640460000606254,0.328125,returned,False
