dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,5,1,42,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.11341463414634147,0.17473271943102328,19504,6572,8692,0,,0.0,0.0003603999793995172,0.002492800005711615,0.0027365999994799495,256,3176204.049423294,436871168,437313536,390397952,0.015625,0,0,0,complete
rico,5,1,42,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.17275715078344223,0.26751626269934026,19504,6572,8692,1,,3.461185899999691,1.1907956000068225,0.07904409998445772,0.10279259999515489,256,84558.6160911359,441233408,559202304,577634304,4.375,4,1,0,complete
rico,5,1,42,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.8934564462083306,1.0859404707462395,19504,6572,8692,1,16.0,99.80845270000282,33.537506399996346,0.20517189998645335,0.2823989999887999,256,30779.145819725738,542736384,653348864,686235648,131.875,4,1,0,complete
