dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia_energy,2,43,quantile_static,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,1393,20.247501766427778,1888,13.11111111111111
pleia_energy,2,43,quantile_static,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,quantile_static,single_sample,combined,None,None:segment:0,9907,68.79861111111111,1393,20.247501766427778,1888,13.11111111111111
pleia_energy,2,43,quantile_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,102,1.4825880690420914,204,1.4166666666666665
pleia_energy,2,43,quantile_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,quantile_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,102,1.4825880690420914,204,1.4166666666666665
pleia_energy,2,43,quantile_static,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,140,2.034924800646008,584,4.055555555555555
pleia_energy,2,43,quantile_static,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,quantile_static,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,140,2.034924800646008,584,4.055555555555555
pleia_energy,2,43,quantile_static,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,234,3.4012314525083274,5543,38.49305555555555
pleia_energy,2,43,quantile_static,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,quantile_static,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,234,3.4012314525083274,5543,38.49305555555555
pleia_energy,2,43,quantile_static,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,107,1.555263954779449,7443,51.6875
pleia_energy,2,43,quantile_static,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,quantile_static,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,107,1.555263954779449,7443,51.6875
pleia_energy,2,43,cqr_static,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,902,13.11072978701928,1362,9.458333333333332
pleia_energy,2,43,cqr_static,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_static,single_sample,combined,None,None:segment:0,9907,68.79861111111111,902,13.11072978701928,1362,9.458333333333332
pleia_energy,2,43,cqr_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,106,1.5407287776319774,186,1.2916666666666665
pleia_energy,2,43,cqr_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,106,1.5407287776319774,186,1.2916666666666665
pleia_energy,2,43,cqr_static,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,117,1.7006157262541637,496,3.444444444444444
pleia_energy,2,43,cqr_static,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_static,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,117,1.7006157262541637,496,3.444444444444444
pleia_energy,2,43,cqr_static,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,140,2.034924800646008,3995,27.743055555555554
pleia_energy,2,43,cqr_static,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_static,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,140,2.034924800646008,3995,27.743055555555554
pleia_energy,2,43,cqr_static,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,33,0.479660845866559,4795,33.29861111111111
pleia_energy,2,43,cqr_static,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_static,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,33,0.479660845866559,4795,33.29861111111111
pleia_energy,2,43,cqr_rolling,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,469,6.816998082164126,518,3.597222222222222
pleia_energy,2,43,cqr_rolling,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_rolling,single_sample,combined,None,None:segment:0,9907,68.79861111111111,469,6.816998082164126,518,3.597222222222222
pleia_energy,2,43,cqr_rolling,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,9,0.13081659432724335,11,0.07638888888888888
pleia_energy,2,43,cqr_rolling,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_rolling,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,9,0.13081659432724335,11,0.07638888888888888
pleia_energy,2,43,cqr_rolling,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,12,0.17442212576965782,24,0.16666666666666666
pleia_energy,2,43,cqr_rolling,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_rolling,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,12,0.17442212576965782,24,0.16666666666666666
pleia_energy,2,43,cqr_rolling,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,89,1.2936307661249622,999,6.9375
pleia_energy,2,43,cqr_rolling,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_rolling,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,89,1.2936307661249622,999,6.9375
pleia_energy,2,43,cqr_rolling,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,70,1.017462400323004,1715,11.909722222222221
pleia_energy,2,43,cqr_rolling,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,cqr_rolling,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,70,1.017462400323004,1715,11.909722222222221
pleia_energy,2,43,persistence_static,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,43,persistence_static,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,persistence_static,single_sample,combined,None,None:segment:0,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443
pleia_energy,2,43,persistence_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,43,persistence_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,persistence_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443
pleia_energy,2,43,persistence_static,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,43,persistence_static,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,persistence_static,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443
pleia_energy,2,43,persistence_static,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,43,persistence_static,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,persistence_static,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556
pleia_energy,2,43,persistence_static,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
pleia_energy,2,43,persistence_static,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,43,persistence_static,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778
