model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,0.0390625,0.5711113354194004,0.078125,2.1860568915918046,64,True
persistence,0.95,4952,9907,4706,0.0625,0.6392449782981731,0.125,3.9634475623296628,80,True
xgboost,0.9,4952,9907,4458,0.08304916322231293,0.6484304027455334,0.16609832644462585,1.6179380828272727,10,True
xgboost,0.95,4952,9907,4706,0.1105780079960823,0.7042495205410316,0.2211560159921646,2.7692302214118034,1054,True
attention_lstm,0.9,4952,9907,4458,0.10707756876945496,0.593620672251943,0.2141551375389099,1.6556332442081094,36,True
attention_lstm,0.95,4952,9907,4706,0.1280958652496338,0.6667003129100636,0.2561917304992676,2.8306593950309513,145,True
