dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
pleia_energy,2,42,1,0.9,quantile_uncalibrated,native,9907,0.6896134046633693,-0.21038659533663073,0.21038659533663073,0.31001553053763725,0.8293693326160247,0.12167944398688878,0.20950339642713767,1205.4782515781071,434.83480554541484,3071.3238610363724,8216.561978226957,6832,9907,0,0,complete
pleia_energy,2,42,1,0.9,cqr,native,9907,0.816695265973554,-0.083304734026446,0.083304734026446,0.3392865034089401,0.8004200883013423,0.12167944398688878,0.20950339642713767,1205.4782515781071,434.83480554541484,3361.3113892723695,7929.761814801398,8091,9907,0,0,complete
pleia_energy,2,42,1,0.9,recentred_enbpi_static,native,9907,0.17240335116584232,-0.7275966488341576,0.7275966488341576,0.05598807334899902,2.4610421897978294,0.14422739973957807,0.22730924709009606,1428.86084922,511.88967520208547,554.6738426685333,24381.544974327095,1708,9907,0,0,complete
pleia_energy,2,42,1,0.9,recentred_enbpi_updated,native,9907,0.735843343090744,-0.16415665690925607,0.16415665690925607,0.27952103355708086,1.2838761675835269,0.14422739973957807,0.22730924709009606,1428.86084922,511.88967520208547,2769.21487945,12719.36119225,7290,9907,0,0,complete
pleia_energy,2,42,1,0.9,dscp,native,9902,0.7184407190466573,-0.18155928095334273,0.18155928095334273,0.25116596046456713,1.3334085063705226,0.12376001075442886,0.21444043345966268,1225.4716264903545,455.34049447244814,2487.045340520144,13203.411030080915,7114,9902,0,0,complete
pleia_energy,2,42,1,0.95,quantile_uncalibrated,native,9907,0.8250731805793883,-0.12492681942061168,0.12492681942061168,0.5241254165920016,1.218988232325043,0.12167944398688878,0.20950339642713767,1205.4782515781071,434.83480554541484,5192.51050217696,12076.5164176442,8174,9907,0,0,complete
pleia_energy,2,42,1,0.95,cqr,native,9907,0.7907540123145251,-0.15924598768547482,0.15924598768547482,0.3134338000323357,1.7266579212695878,0.12167944398688878,0.20950339642713767,1205.4782515781071,434.83480554541484,3105.18865692035,17106.000026017806,7834,9907,0,0,complete
pleia_energy,2,42,1,0.95,recentred_enbpi_static,native,9907,0.25143837690521853,-0.6985616230947814,0.6985616230947814,0.08263728022575378,4.528695697935192,0.14422739973957807,0.22730924709009606,1428.86084922,511.88967520208547,818.6875351965427,44865.78827944395,2491,9907,0,0,complete
pleia_energy,2,42,1,0.95,recentred_enbpi_updated,native,9907,0.8504088018572726,-0.09959119814272732,0.09959119814272732,0.4892921055576866,1.6055407842293317,0.14422739973957807,0.22730924709009606,1428.86084922,511.88967520208547,4847.416889760001,15906.09254935999,8425,9907,0,0,complete
pleia_energy,2,42,1,0.95,dscp,native,9902,0.7866087659058776,-0.16339123409412237,0.16339123409412237,0.2992114165176697,2.15869928056412,0.12376001075442886,0.21444043345966268,1225.4716264903545,455.34049447244814,2962.7914463579655,21375.440276145917,7789,9902,0,0,complete
pleia_energy,2,42,3,0.9,quantile_uncalibrated,native,9907,0.7788432421520137,-0.1211567578479863,0.1211567578479863,0.33892768024169456,0.8359320252045516,0.12153536176214456,0.22615990823655657,1204.0508289775662,506.72624865497505,3357.756528154468,8281.578573701492,7716,9907,0,13,complete
pleia_energy,2,42,3,0.9,cqr,native,9907,0.8508125567780357,-0.04918744322196433,0.04918744322196433,0.36448552940653955,0.8382917222007091,0.12153536176214456,0.22615990823655657,1204.0508289775662,506.72624865497505,3610.9581398305872,8304.956091842425,8429,9907,0,13,complete
pleia_energy,2,42,3,0.9,recentred_enbpi_static,native,9907,0.36136065408297163,-0.5386393459170284,0.5386393459170284,0.06038466840982437,1.9941983060931798,0.12074218507570404,0.22364786602850797,1196.192827545,495.5319715689977,598.23090993613,19756.522618465133,3580,9907,0,0,complete
pleia_energy,2,42,3,0.9,recentred_enbpi_updated,native,9907,0.6829514484707783,-0.21704855152922176,0.21704855152922176,0.2032675090471384,1.294402652359948,0.12074218507570404,0.22364786602850797,1196.192827545,495.5319715689977,2013.77121213,12823.647076930003,6766,9907,0,0,complete
pleia_energy,2,42,3,0.9,dscp,native,9902,0.6754191072510604,-0.22458089274893966,0.22458089274893966,0.19556336603100144,1.4311611418349892,0.11950509981113994,0.22619707000307132,1183.3394983299077,506.63696356090196,1936.4684504389763,14171.357626450063,6688,9902,0,0,complete
pleia_energy,2,42,3,0.95,quantile_uncalibrated,native,9907,0.8458665589986878,-0.10413344100131217,0.10413344100131217,0.463263518592361,1.189282645291383,0.12153536176214456,0.22615990823655657,1204.0508289775662,506.72624865497505,4589.55167869452,11782.223166901731,8380,9907,0,5,complete
pleia_energy,2,42,3,0.95,cqr,native,9907,0.8949227818714041,-0.055077218128595895,0.055077218128595895,0.46238492006939436,1.2239755221153616,0.12153536176214456,0.22615990823655657,1204.0508289775662,506.72624865497505,4580.84740312749,12125.925497596887,8866,9907,0,5,complete
pleia_energy,2,42,3,0.95,recentred_enbpi_static,native,9907,0.46775007570404764,-0.4822499242959523,0.4822499242959523,0.09849039961894353,3.5958587800066932,0.12074218507570404,0.22364786602850797,1196.192827545,495.5319715689977,975.7443890248735,35624.17293352631,4634,9907,0,0,complete
pleia_energy,2,42,3,0.95,recentred_enbpi_updated,native,9907,0.8076107802563843,-0.14238921974361562,0.14238921974361562,0.33437305757444236,1.6743918592298364,0.12074218507570404,0.22364786602850797,1196.192827545,495.5319715689977,3312.63388139,16588.200149389988,8001,9907,0,0,complete
pleia_energy,2,42,3,0.95,dscp,native,9902,0.7427792365178751,-0.20722076348212481,0.20722076348212481,0.24557908998715391,2.351533945111571,0.11950509981113994,0.22619707000307132,1183.3394983299077,506.63696356090196,2431.724149052798,23284.889124494777,7355,9902,0,0,complete
pleia_energy,2,42,6,0.9,quantile_uncalibrated,native,9907,0.7264560411830019,-0.17354395881699813,0.17354395881699813,0.3204928487833574,0.9678075777411548,0.12083065178948366,0.2428757995433421,1197.0692672784146,584.4005952158219,3175.122652896722,9588.06967268162,7197,9907,0,8,complete
pleia_energy,2,42,6,0.9,cqr,native,9907,0.8020591500958918,-0.09794084990410823,0.09794084990410823,0.3264880439809418,0.9750274782469917,0.12083065178948366,0.2428757995433421,1197.0692672784146,584.4005952158219,3234.51705171919,9659.597226992946,7946,9907,0,8,complete
pleia_energy,2,42,6,0.9,recentred_enbpi_static,native,9907,0.21510043403653983,-0.6848995659634602,0.6848995659634602,0.06419917196035385,2.216999723234108,0.135325919141718,0.2413214406301523,1340.6738809370001,576.9444255712947,636.0211966112256,21963.81625808031,2131,9907,0,0,complete
pleia_energy,2,42,6,0.9,recentred_enbpi_updated,native,9907,0.6791157767235289,-0.22088422327647117,0.22088422327647117,0.22274594942878775,1.3543539985051987,0.135325919141718,0.2413214406301523,1340.6738809370001,576.9444255712947,2206.7441209910003,13417.585063191003,6728,9907,0,0,complete
pleia_energy,2,42,6,0.9,dscp,native,9902,0.625227226822864,-0.274772773177136,0.274772773177136,0.18870344020304378,1.5453354443329212,0.1288245997971578,0.24618400590314782,1275.6211871914566,600.1262042784841,1868.5414648905394,15301.911569784586,6191,9902,0,0,complete
pleia_energy,2,42,6,0.95,quantile_uncalibrated,native,9907,0.8371858282022813,-0.11281417179771869,0.11281417179771869,0.5291224022580744,1.3423402552137877,0.12083065178948366,0.2428757995433421,1197.0692672784146,584.4005952158219,5242.015639170743,13298.564908402996,8294,9907,0,0,complete
pleia_energy,2,42,6,0.95,cqr,native,9907,0.7780357323104875,-0.17196426768951245,0.17196426768951245,0.3255152402874862,1.993987995021242,0.12083065178948366,0.2428757995433421,1197.0692672784146,584.4005952158219,3224.8794855281258,19754.439066675444,7708,9907,0,0,complete
pleia_energy,2,42,6,0.95,recentred_enbpi_static,native,9907,0.31412132835368933,-0.6358786716463106,0.6358786716463106,0.09915520250797272,3.990151933327719,0.135325919141718,0.2413214406301523,1340.6738809370001,576.9444255712947,982.3305912464857,39530.43520347771,3112,9907,0,0,complete
pleia_energy,2,42,6,0.95,recentred_enbpi_updated,native,9907,0.8090239224790552,-0.14097607752094476,0.14097607752094476,0.3496222159261128,1.7869006017139384,0.135325919141718,0.2413214406301523,1340.6738809370001,576.9444255712947,3463.70729318,17702.824261179987,8015,9907,0,0,complete
pleia_energy,2,42,6,0.95,dscp,native,9902,0.7378307412643911,-0.21216925873560888,0.21216925873560888,0.26622855518072663,2.3617200849573647,0.1288245997971578,0.24618400590314782,1275.6211871914566,600.1262042784841,2636.1951533995552,23385.752281247824,7306,9902,0,0,complete
