dataset,outer_fold,model_seed,horizon,level,method,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
pleia_energy,2,42,1,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete
pleia_energy,2,42,1,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.296874999956,6667,9907,0,0,complete
pleia_energy,2,42,3,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete
pleia_energy,2,42,3,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.296874999956,6667,9907,0,0,complete
pleia_energy,2,42,6,0.9,seasonal_naive,9907,0.5836277379630564,-0.3163722620369436,0.3163722620369436,0.109375,2.813602440193803,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,1083.578125,27874.359375000007,5782,9907,0,0,complete
pleia_energy,2,42,6,0.95,seasonal_naive,9907,0.6729585141818916,-0.2770414858181084,0.2770414858181084,0.203125,4.911002006157259,0.16944773897244372,0.3433314193501882,1678.71875,1167.8021240234375,2012.359375,48653.296874999956,6667,9907,0,0,complete
