dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,group_id,nominal_level,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,xgboost,Moose_education_Ricardo,0.95,"within original group, sample weighted",3365,15.20166498023658,19.652541601570864,1.0,208.62294921874994,208.62294921874994,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,xgboost,Mouse_health_Estela,0.95,"within original group, sample weighted",3475,20.29334527691519,33.978973660924495,0.9873381294964029,208.62294921874994,245.41069365107907,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,xgboost,Mouse_health_Justin,0.95,"within original group, sample weighted",3475,36.378707837413764,63.59879985018113,0.9522302158273381,208.62294921874985,370.91336781464264,0,6
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Eagle_assembly_Benny,0.9,"within original group, sample weighted",3475,13.479517117356115,17.961035087221376,1.0,169.59524536132812,169.59524536132812,4,3438
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Eagle_assembly_Ian,0.9,"within original group, sample weighted",3475,104.36813856824696,152.2400203926173,0.576115107913669,169.59524536132812,1097.1399532180897,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Fox_education_Henrietta,0.9,"within original group, sample weighted",3475,6.575638280196156,7.878658683643465,1.0,169.59524536132812,169.59524536132812,412,3475
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Hog_assembly_Colette,0.9,"within original group, sample weighted",3475,57.281254300106795,80.40076042637739,0.782158273381295,169.59524536132812,411.51690166612804,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Hog_assembly_Dona,0.9,"within original group, sample weighted",3475,39.595449868339706,51.738657312172734,0.8984172661870503,169.59524536132812,227.67012544226336,0,0
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Lamb_assembly_Bertie,0.9,"within original group, sample weighted",3475,27.886833334820423,42.185337424885226,0.9266187050359712,169.59524536132812,207.3069434316687,248,1973
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,Lamb_assembly_Cesar,0.9,"within original group, sample weighted",3475,6.680363399069806,8.772644124788748,1.0,169.59524536132812,169.59524536132812,367,3475
