model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,17350,34640,15616,203.15599999999995,0.8975461893764434,406.3119999999999,580.2719217667436,15085,True
persistence,0.95,17350,34640,16484,249.0,0.9442263279445727,498.0,703.0353413394918,16398,True
xgboost,0.9,17350,34640,15616,87.64053735351558,0.9071882217090069,175.28107470703117,324.3422174264534,12287,True
xgboost,0.95,17350,34640,16484,124.85151757812503,0.9498845265588914,249.7030351562499,445.4872593932327,13066,True
attention_lstm,0.9,17350,34640,15616,101.15985107421875,0.9000288683602772,202.3197021484375,373.93827824034656,12535,True
attention_lstm,0.95,17350,34640,16484,143.9337255859375,0.9506639722863741,287.867451171875,509.3784083618162,13425,True
