model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h6_f2_s44_xgboost,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.8714314999961061,453316608,560148480,413609984,585662464,106831872,1033060352,5447413760,0.05,0.84375
xgboost,bdg2_h6_f2_s44_xgboost,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.3894726999860723,555651072,566390784,580919296,589778944,10739712,1033060352,5430980608,0.05,1.34375
xgboost,bdg2_h6_f2_s44_xgboost,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.1570004999957746,552165376,562941952,576196608,586567680,10776576,1033060352,5435662336,0.05,1.125
xgboost,bdg2_h6_f2_s44_xgboost,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.8026581000012811,558804992,571564032,582127616,595087360,12759040,1033060352,5426520064,0.05,1.765625
xgboost,bdg2_h6_f2_s44_xgboost,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,2.027718500001356,562266112,578805760,585572352,602308608,16539648,1033060352,5424025600,0.05,1.984375
attention_lstm,bdg2_h6_f2_s44_attention_lstm,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,35.29012240000884,562151424,679960576,586915840,718221312,117809152,1033060352,5258022912,0.05,34.40625
attention_lstm,bdg2_h6_f2_s44_attention_lstm,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,54.04817439999897,681328640,681394176,717705216,717754368,65536,1033060352,5232898048,0.05,53.078125
attention_lstm,bdg2_h6_f2_s44_attention_lstm,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,34.124506799998926,681025536,682950656,719843328,721338368,1925120,1033060352,5225893888,0.05,33.5
attention_lstm,bdg2_h6_f2_s44_attention_lstm,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,78.29238669999177,659329024,684101632,688513024,722182144,24772608,1033060352,5209284608,0.05,76.96875
attention_lstm,bdg2_h6_f2_s44_attention_lstm,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,6.0,src.attention_lstm.AttentionLSTM,43.83589070000744,670863360,687902720,713584640,728473600,17039360,1033060352,5226356736,0.05,43.171875
