model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h3_f2_s45_xgboost,tuning,0,0.0,4948,9045076e0bafbd9249b70f81f0b14960b016f8e5a9e1c2620f18219bc7a7ffb1,97aa85ca1b8529524d6eb72957ecf06448228df7b726404089cebc2eb362d640,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.49236660001042765,389562368,496975872,345731072,520773632,107413504,1244217344,4921049088,0.05,0.46875
xgboost,pleia_h3_f2_s45_xgboost,tuning,0,1.0,9897,14306cf160390d2c21ef7a943805828e48ccbf6c3302dee8446fdba7c978ae43,f20c95efa9606ad29cc22338d48c8b74ba7452fef13b146055a9f901db81013d,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.5208464000024833,497106944,499560448,520740864,522801152,2453504,1244217344,4915335168,0.05,0.515625
xgboost,pleia_h3_f2_s45_xgboost,tuning,1,0.0,4948,9045076e0bafbd9249b70f81f0b14960b016f8e5a9e1c2620f18219bc7a7ffb1,97aa85ca1b8529524d6eb72957ecf06448228df7b726404089cebc2eb362d640,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.5598557000048459,497643520,503013376,520851456,526376960,5369856,1244217344,4919730176,0.05,0.5625
xgboost,pleia_h3_f2_s45_xgboost,tuning,1,1.0,9897,14306cf160390d2c21ef7a943805828e48ccbf6c3302dee8446fdba7c978ae43,f20c95efa9606ad29cc22338d48c8b74ba7452fef13b146055a9f901db81013d,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.8050854000030085,503087104,506408960,526344192,529641472,3321856,1244217344,4919812096,0.05,0.8125
xgboost,pleia_h3_f2_s45_xgboost,final_fit,0,,14855,8f8e422dc2da8297203b38dc554162d8877222b9fb902b17a1658f7c432eca27,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6892099999968195,504147968,507052032,527376384,530288640,2904064,1244217344,4932603904,0.05,0.65625
attention_lstm,pleia_h3_f2_s45_attention_lstm,tuning,0,0.0,4948,9045076e0bafbd9249b70f81f0b14960b016f8e5a9e1c2620f18219bc7a7ffb1,97aa85ca1b8529524d6eb72957ecf06448228df7b726404089cebc2eb362d640,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,20.088177700003143,501141504,620400640,526254080,658653184,119259136,1244217344,4811509760,0.05,19.5625
attention_lstm,pleia_h3_f2_s45_attention_lstm,tuning,0,1.0,9897,14306cf160390d2c21ef7a943805828e48ccbf6c3302dee8446fdba7c978ae43,f20c95efa9606ad29cc22338d48c8b74ba7452fef13b146055a9f901db81013d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,48.41347649999079,594862080,632479744,622751744,670420992,37617664,1244217344,4932665344,0.05,47.234375
attention_lstm,pleia_h3_f2_s45_attention_lstm,tuning,1,0.0,4948,9045076e0bafbd9249b70f81f0b14960b016f8e5a9e1c2620f18219bc7a7ffb1,97aa85ca1b8529524d6eb72957ecf06448228df7b726404089cebc2eb362d640,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,24.005654599997797,616554496,625987584,657162240,663506944,9433088,1244217344,4876009472,0.05,23.3125
attention_lstm,pleia_h3_f2_s45_attention_lstm,tuning,1,1.0,9897,14306cf160390d2c21ef7a943805828e48ccbf6c3302dee8446fdba7c978ae43,f20c95efa9606ad29cc22338d48c8b74ba7452fef13b146055a9f901db81013d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,48.257242799998494,590188544,635445248,623271936,672763904,45256704,1244217344,4859490304,0.05,47.1875
attention_lstm,pleia_h3_f2_s45_attention_lstm,final_fit,0,,14855,8f8e422dc2da8297203b38dc554162d8877222b9fb902b17a1658f7c432eca27,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,23.0,src.attention_lstm.AttentionLSTM,48.085819200001424,630018048,630116352,667725824,667840512,98304,1244217344,4904677376,0.05,47.265625
