model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,1.0,0.9363076612496215,2.0,2.665186231957202,0,True
persistence,0.95,4952,9907,4706,1.2000000000000028,0.9600282628444534,2.4000000000000057,3.2700918542444737,0,True
xgboost,0.9,4952,9907,4458,1.9754772186279297,0.23488442515393157,3.9509544372558594,34.64670921264845,0,True
xgboost,0.95,4952,9907,4706,2.3588294982910156,0.31593822549712325,4.717658996582031,55.00032203715127,0,True
attention_lstm,0.9,4952,9907,4458,2.1612808227539055,0.21530231149692136,4.322561645507811,35.312442494680525,0,True
attention_lstm,0.95,4952,9907,4706,2.609548187255861,0.2984758251741193,5.219096374511722,53.84224329492421,0,True
