control_id,rule_id,channel,conditional_context_macro,status,supported_strata,inference_status,endpoint
quantile_static,30min_3of3,combined,0.3303635901148259,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,30min_3of3,numerical_only,0.49066677084526233,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,availability_only,0.0625634927072711,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,combined,0.06866497004382544,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,numerical_only,0.06530868958550323,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,availability_only,0.0625634927072711,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,combined,0.27569706500380814,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,numerical_only,0.348570091972545,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,availability_only,0.2857142857142857,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,combined,0.4274250663925532,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,numerical_only,0.5896135587590001,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
