dataset,horizon,level,method,calibration_rows,test_rows,native_n,common_n,native_coverage,common_coverage,mpiw,winkler,available,calibration_bias_prediction_minus_y,test_bias_prediction_minus_y,calibration_abs_error_q95,test_abs_error_q95,correction_lower,correction_upper,negative_correction,below_fraction,above_fraction,score_nonfinite,owner_sha256,arithmetic_defect_demonstrated,native_convention,units
pleia_energy,6,0.9,recentred_enbpi_static,4951,9907,9907,9902,0.21510043403653983,0.21500706927893354,0.06419917196035385,2.216999723234108,9907,0.060683271430014125,-0.003724449242454831,0.142510425,0.5018041419999997,-0.029709965223693846,0.034489206736660005,False,0.5885737357424043,0.19632583022105582,424,96bb7fd96c86c79b188b9fb205842b884100ea046bfa203e594b962b0056da64,False,native MAPIE OOB calibration scores around final own point,kWh per interval
pleia_energy,6,0.95,recentred_enbpi_static,4951,9907,9907,9902,0.31412132835368933,0.31397697434861643,0.09915520250797272,3.990151933327719,9907,0.060683271430014125,-0.003724449242454831,0.142510425,0.5018041419999997,-0.040386349195861815,0.0587688533121109,False,0.5115574846068437,0.17432118703946706,424,96bb7fd96c86c79b188b9fb205842b884100ea046bfa203e594b962b0056da64,False,native MAPIE OOB calibration scores around final own point,kWh per interval
pleia,1,0.9,cqr,4953,9907,9907,9902,0.25527404865246794,0.2554029488992123,2.7241182490637854,34.59571001451225,9907,-0.38532262693632174,-3.147922507948812,1.7625911919773105,5.780435757892179,-0.029204609365283574,0.8266023074416964,True,0.002523468254769355,0.7422024830927627,0,f74e32199b0b6a96fc29f0b5e0248f0d7cda957aacf61e779cb462de05d86989,False,asymmetric native CQR tails,degrees Celsius
pleia,1,0.95,cqr,4953,9907,9907,9902,0.31190067628949225,0.3120581700666532,3.2524048703154715,55.44593002455783,9907,-0.38532262693632174,-3.147922507948812,1.7625911919773105,5.780435757892179,0.06936890116275052,0.6745608302990291,False,0.001514080952861613,0.6865852427576461,0,5c4b24137572d9203934b7bd9bdf1f3d9efcb09d0c8eea2a7358021d5c5f7417,False,asymmetric native CQR tails,degrees Celsius
pleia,1,0.9,recentred_enbpi_static,4953,9907,9907,9902,0.06631674573533865,0.06635023227630782,1.300728607177735,51.819904625575816,9907,-0.5693874625479508,-3.145970132936308,1.9553019999999997,5.826679000000002,-0.6520865675659167,0.6486420396118184,False,0.002523468254769355,0.931159786009892,413,481d787d9322399039604681fdfc6e792718f25c0676e89bf6bb74b48a9fff7b,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
pleia,1,0.95,recentred_enbpi_static,4953,9907,9907,9902,0.08791763399616433,0.08796202787315693,1.6944327354431152,97.26757235506328,9907,-0.5693874625479508,-3.145970132936308,1.9553019999999997,5.826679000000002,-0.8978843924255351,0.7965483430175802,False,0.0013122034924800646,0.9107701625113556,413,481d787d9322399039604681fdfc6e792718f25c0676e89bf6bb74b48a9fff7b,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
pleia,3,0.9,cqr,4952,9907,9907,9902,0.26970828706974864,0.26964249646536054,3.7696604833843126,33.30630612817235,9907,-0.763657636338677,-4.028930832088742,2.8160399664325193,6.942060943592665,-0.01935546378682318,1.578620022692668,True,0.001009387301907742,0.7292823256283436,0,4f2f2191011ae9a2e591eb58314a501a56dc56173a1bd8154428acbac333097c,False,asymmetric native CQR tails,degrees Celsius
pleia,3,0.95,cqr,4952,9907,9907,9902,0.33602503280508733,0.33599272874166836,4.9368823082214845,52.6470101597268,9907,-0.763657636338677,-4.028930832088742,2.8160399664325193,6.942060943592665,-0.053824742831576344,1.300677942471058,True,0.0,0.6639749671949127,0,00d6e986a4c8ffcb3f3a460e6c8b807ac69c3a13c9da6bfc207802db87e90deb,False,asymmetric native CQR tails,degrees Celsius
pleia,3,0.9,recentred_enbpi_static,4952,9907,9907,9902,0.03845765620268497,0.03847707533831549,1.9209087371826177,70.6938096382308,9907,-0.9827164119547658,-4.375271868577773,3.094346999999999,7.283979000000002,-0.9603482474365244,0.9605604897460935,False,0.0009084485717169678,0.9606338952255981,424,3ee5d0bb13a4b5b086d2e2561cce33aada01e6ad5212c6a4b7164a9ee3e1c8fb,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
pleia,3,0.95,recentred_enbpi_static,4952,9907,9907,9902,0.05652568890683355,0.056554231468390226,2.4557863235473647,131.15774330767937,9907,-0.9827164119547658,-4.375271868577773,3.094346999999999,7.283979000000002,-1.263038562683107,1.1927477608642576,False,0.0006056323811446452,0.9428686787120218,424,3ee5d0bb13a4b5b086d2e2561cce33aada01e6ad5212c6a4b7164a9ee3e1c8fb,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
pleia,6,0.9,cqr,4951,9907,9907,9902,0.30130210961946097,0.30094930317107654,4.769335686236521,33.9566865781622,9907,-1.1124782719021185,-4.809570358056448,3.6411377986258824,7.696343553522122,-0.08081268016087861,2.496953685338557,True,0.0003028161905723226,0.6983950741899667,0,07cc6464ceb8d011dae4fa8d2e498e661843ef6b0a5732ebf7783ba70d55875c,False,asymmetric native CQR tails,degrees Celsius
pleia,6,0.95,cqr,4951,9907,9907,9902,0.3737761178964369,0.37345990708947685,5.313495245145343,51.77023990714983,9907,-1.1124782719021185,-4.809570358056448,3.6411377986258824,7.696343553522122,-0.029248231796223934,2.3664834465556197,True,0.0,0.6262238821035632,0,76719c60964cd9b045c96ab893e0e27a942b5c8a502e5e8513cbf1bf0313f8a4,False,asymmetric native CQR tails,degrees Celsius
pleia,6,0.9,recentred_enbpi_static,4951,9907,9907,9902,0.04320177652165136,0.043223591193698244,2.3588968276977553,73.05218502068553,9907,-1.1816072199555645,-4.7131989262137886,3.6354524999999995,7.761101,-1.1533742531127942,1.2055225745849611,False,0.0004037549207630968,0.9563944685575856,424,5edde14ecc9e24b8e939fde7978e45116514459904020915190a312149eeafb7,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
pleia,6,0.95,recentred_enbpi_static,4951,9907,9907,9902,0.05541536287473504,0.05544334477883256,2.9291162490844727,136.03978089630692,9907,-1.1816072199555645,-4.7131989262137886,3.6354524999999995,7.761101,-1.5060788734741202,1.4230373756103525,False,0.0002018774603815484,0.9443827596648834,424,5edde14ecc9e24b8e939fde7978e45116514459904020915190a312149eeafb7,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,5,0.9,cqr,4452,8692,8692,6437,0.47653014265991717,0.4483455025633059,2.286633189145574,8.4896358867467,8692,0.007725756119135967,0.04022948736067146,0.22484453213122138,0.646819777946422,0.04465942764775477,0.06376973515274997,False,0.507478140819144,0.015991716520938795,0,ca8e0c214f3698d4a47366fd779857d584e2d4a4b71f8b546bdbc8c7bd89f789,False,asymmetric native CQR tails,degrees Celsius
rico,5,0.95,cqr,4452,8692,8692,6437,0.8816152784169351,0.8889234115271089,3.137540090626869,5.400744999792875,8692,0.007725756119135967,0.04022948736067146,0.22484453213122138,0.646819777946422,0.26469132072841717,0.09161106133452179,False,0.10308329498389324,0.015301426599171651,0,8de133428d02a7600bd40e215734a025b1c8959c7ebe181616300156112cf725,False,asymmetric native CQR tails,degrees Celsius
rico,5,0.9,recentred_enbpi_static,4452,8692,8692,6437,0.3762080073630925,0.38340842007146186,0.7166915893554666,5.1292361453004185,8692,0.09013956693620848,0.43409398826507123,0.39577300000000193,1.3044699999999985,-0.2813541893920881,0.4353373999633785,False,0.6235618959963185,0.0002300966405890474,356,6f16b8bad6dd990f1473e4e64804553909871bd7c45b4c977a5b194619f1a153,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,5,0.95,recentred_enbpi_static,4452,8692,8692,6437,0.6015876668200645,0.6024545595774429,0.9214488983154325,7.696883798731779,8692,0.09013956693620848,0.43409398826507123,0.39577300000000193,1.3044699999999985,-0.3816547875366201,0.5397941107788125,False,0.3984123331799356,0.0,356,6f16b8bad6dd990f1473e4e64804553909871bd7c45b4c977a5b194619f1a153,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,15,0.9,cqr,4242,8282,8282,6437,0.5280125573532963,0.529749883486096,2.916203789592181,6.446406852697076,8282,-0.006480780861261873,0.08762439011882782,0.5914996346699084,1.158515093078193,0.06917451000192543,0.07556842153069354,False,0.4340738951943975,0.037913547452306205,0,df59c337ad2901cf6d1de1809ead18330874d8718be5da454b27bc02a1e7d765,False,asymmetric native CQR tails,degrees Celsius
rico,15,0.95,cqr,4242,8282,8282,6437,0.8150205264428881,0.8093832530681995,2.7591065663834247,5.805533418071626,8282,-0.006480780861261873,0.08762439011882782,0.5914996346699084,1.158515093078193,0.1535457238553306,0.06390091330352732,False,0.13957981163970057,0.04539966191741125,0,d30c024b1f3058c4a59c677a5af54e794ce31de6a8880e08aa338798ef265bcf,False,asymmetric native CQR tails,degrees Celsius
rico,15,0.9,recentred_enbpi_static,4242,8282,8282,6437,0.5484182564597924,0.5584899798042566,1.0489746093749979,6.467272880681335,8282,0.1390025058934465,0.51677202873702,0.6141640000000024,1.5729620000000004,-0.42766417126464873,0.6213104381103491,False,0.4391451340255977,0.012436609514609998,368,775bd0e69f0e8b3510cc006aa49119d9b792613f7bad336b120d6d981b19bafb,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,15,0.95,recentred_enbpi_static,4242,8282,8282,6437,0.7168558319246559,0.7178810004660556,1.494216537475591,8.003759932331816,8282,0.1390025058934465,0.51677202873702,0.6141640000000024,1.5729620000000004,-0.7382910277506554,0.7559255097249356,False,0.27783144168075347,0.005312726394590679,368,775bd0e69f0e8b3510cc006aa49119d9b792613f7bad336b120d6d981b19bafb,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,30,0.9,cqr,3927,7667,7667,6437,0.5776705360636494,0.5715395370514215,2.504266448405537,9.00494041735551,7667,-0.09231840505876433,0.0800001560726673,1.1785253557767394,1.8046945888089028,0.1633446833847536,0.2643372202702885,False,0.40002608582235555,0.022303378113995045,0,3445f3f29e59d4d405b413bd9407537fbd4216de6ac9216c16d4ca33ad42f12c,False,asymmetric native CQR tails,degrees Celsius
rico,30,0.95,cqr,3927,7667,7667,6437,0.7874005478022694,0.7967997514370048,4.265614466426152,7.670629815403117,7667,-0.09231840505876433,0.0800001560726673,1.1785253557767394,1.8046945888089028,0.46920914160716265,0.23627159255620356,False,0.17229685665840616,0.04030259553932438,0,96b49982db85a8f75ea51744c2c5adbfb08c431f0e0e5c40765a0843f4fb51a6,False,asymmetric native CQR tails,degrees Celsius
rico,30,0.9,recentred_enbpi_static,3927,7667,7667,6437,0.5719316551454284,0.5642379990678887,1.3875474929809604,7.979893385858658,7667,0.17409078456837276,0.6422701121690361,1.1480000000000032,2.330272000000001,-0.671991133728028,0.7155563592529326,False,0.3983305073692448,0.029737837485326726,570,726063d3b21ad6ebfe78e07341bc4ab1e1f303e85705fdd6594c943cecc6333c,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,30,0.95,recentred_enbpi_static,3927,7667,7667,6437,0.7056214947176209,0.7076277769147118,1.8673479715983026,11.292645061369013,7667,0.17409078456837276,0.6422701121690361,1.1480000000000032,2.330272000000001,-0.9302222967529303,0.9371256748453725,False,0.28824833702882485,0.006130168253554193,570,726063d3b21ad6ebfe78e07341bc4ab1e1f303e85705fdd6594c943cecc6333c,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,60,0.9,cqr,3297,6437,6437,6437,0.7885661022215318,0.7885661022215318,4.9765840436610915,7.936715918643395,6437,-0.13714617991846662,0.32540206755793505,1.971135633401858,3.088447593641199,0.34633955282548,0.4681127664539346,False,0.18797576510796954,0.02345813267049868,0,0ef7d04a6e2bb4ef6511e5403991149ad553d67b9a43629b89773d68fa71bc60,False,asymmetric native CQR tails,degrees Celsius
rico,60,0.95,cqr,3297,6437,6437,6437,0.8048780487804879,0.8048780487804879,3.64958768909071,8.480827169671302,6437,-0.13714617991846662,0.32540206755793505,1.971135633401858,3.088447593641199,0.5407272511419094,0.4510959890249566,False,0.1256796644399565,0.06944228677955569,0,05cd009f2c4350aa97319ba671cec27e701eeb0d25a08f8c101a8e89b4f823c7,False,asymmetric native CQR tails,degrees Celsius
rico,60,0.9,recentred_enbpi_static,3297,6437,6437,6437,0.3116358552120553,0.3116358552120553,1.493603515625001,19.865439477588357,6437,0.06052839702760084,1.1653434178965354,1.7566399999999973,4.063439000000001,-0.704907981445313,0.7886955341796877,False,0.5821034643467454,0.10626068044119932,532,5e4f687c05aec80c57168e71474709fae02d2a7b2a3558f6fe1f705068ce3f6d,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
rico,60,0.95,recentred_enbpi_static,3297,6437,6437,6437,0.46186111542644087,0.46186111542644087,2.1583857218424463,28.919540747649975,6437,0.06052839702760084,1.1653434178965354,1.7566399999999973,4.063439000000001,-1.1543001730143203,1.004085548828126,False,0.4548702811868883,0.0832686033866708,532,5e4f687c05aec80c57168e71474709fae02d2a7b2a3558f6fe1f705068ce3f6d,False,native MAPIE OOB calibration scores around final own point,degrees Celsius
bdg2,1,0.9,cqr,17370,34640,34640,34590,0.8800519630484989,0.8802544087886672,72.92709919918369,117.57308525862541,34640,-1.1841127688700146,-0.8366105674835519,69.40831445348724,68.8559081232751,1.488010776760305,3.0312819247959517,False,0.073729792147806,0.04621824480369515,0,e136b5a74121fafc51978b5b38d11222ca9e7d6effde8aeeb5c4d15d9c3273e3,False,asymmetric native CQR tails,kWh per interval
bdg2,1,0.95,cqr,17370,34640,34640,34590,0.9499711316397229,0.949956634865568,97.79585723633737,152.40461679698993,34640,-1.1841127688700146,-0.8366105674835519,69.40831445348724,68.8559081232751,2.0693268418132647,6.294412737740231,False,0.026818706697459584,0.02321016166281755,0,f31aaf373787f894f38c07708f3eb63dedadd21f5e6bdbe313d477a06f3eae48,False,asymmetric native CQR tails,kWh per interval
bdg2,1,0.9,recentred_enbpi_static,17370,34640,34640,34590,0.8993937644341802,0.8993639780283319,100.45161294555695,183.8271766662668,34640,-1.663778864248706,0.010330076732100932,76.63746699999993,75.15697149999993,-39.330368894165034,61.121244051391926,False,0.05536951501154735,0.04523672055427252,1790,d93328062232deaf251232fda57085db092c202c5522d4c7ed32eba319fc0d5c,False,native MAPIE OOB calibration scores around final own point,kWh per interval
bdg2,1,0.95,recentred_enbpi_static,17370,34640,34640,34590,0.9461027713625866,0.9460826828563168,143.6022724609375,246.7841961625871,34640,-1.663778864248706,0.010330076732100932,76.63746699999993,75.15697149999993,-59.39482430798344,84.20744815295413,False,0.030109699769053117,0.02378752886836028,1790,d93328062232deaf251232fda57085db092c202c5522d4c7ed32eba319fc0d5c,False,native MAPIE OOB calibration scores around final own point,kWh per interval
bdg2,3,0.9,cqr,17360,34640,34640,34590,0.8694284064665126,0.869615495808037,105.9555304668147,170.93912882046916,34640,-3.116687425566594,-3.5637853720889536,103.7942316282535,104.92081338857878,2.2030559956381133,4.425324201196133,False,0.0822459584295612,0.048325635103926096,0,2d1a312b3b57e75d28bc1ed5ad8c88cd9263bdbed76a04539fa5a9f4a8f68580,False,asymmetric native CQR tails,kWh per interval
bdg2,3,0.95,cqr,17360,34640,34640,34590,0.9513568129330254,0.9513732292570107,137.8391489197424,217.7454737867179,34640,-3.116687425566594,-3.5637853720889536,103.7942316282535,104.92081338857878,4.070688764206125,10.601024652734964,False,0.023585450346420324,0.025057736720554273,0,48d5df90365bad6df9e0e84e8c64a052776a1a348a4b569f01cbbc0e081b71c9,False,asymmetric native CQR tails,kWh per interval
bdg2,3,0.9,recentred_enbpi_static,17360,34640,34640,34590,0.9051963048498846,0.9051459959525875,153.85374300130206,271.71325546129793,34640,-1.3553508013824895,-0.10308116864896194,112.32347600000001,110.21885649999989,-64.44454143001303,89.40920157128903,False,0.049364896073903,0.04543879907621247,1793,75a8490367de77fa3c40c56656a67f9208a21bd331d98845b697bd56bb792828,False,native MAPIE OOB calibration scores around final own point,kWh per interval
bdg2,3,0.95,recentred_enbpi_static,17360,34640,34640,34590,0.9493071593533488,0.9492917028042787,217.7197636718749,365.23063251569704,34640,-1.3553508013824895,-0.10308116864896194,112.32347600000001,110.21885649999989,-89.40732479589838,128.31243887597657,False,0.027684757505773674,0.0230080831408776,1793,75a8490367de77fa3c40c56656a67f9208a21bd331d98845b697bd56bb792828,False,native MAPIE OOB calibration scores around final own point,kWh per interval
bdg2,6,0.9,cqr,17350,34640,34640,34590,0.8880773672055428,0.8881468632552761,128.67355741977045,210.77321913536548,34640,-3.801892461453554,-4.946081115156782,124.62130268569186,120.95336120409945,3.461697761066322,8.230199142923084,False,0.06723441108545035,0.04468822170900693,0,007cc5b77330759d90899b7e975aae0e61ad62445f247b2765ef6a225227fd9b,False,asymmetric native CQR tails,kWh per interval
bdg2,6,0.95,cqr,17350,34640,34640,34590,0.9568129330254042,0.9567794160161897,173.0405771926884,268.23517240595737,34640,-3.801892461453554,-4.946081115156782,124.62130268569186,120.95336120409945,4.383207689479445,22.227692378475183,False,0.023527713625866052,0.019659353348729793,0,705d38a4aa3061af359e31865ce4a3fc7212e2c5274ad44ae32b9a78a6b53ada,False,asymmetric native CQR tails,kWh per interval
bdg2,6,0.9,recentred_enbpi_static,17350,34640,34640,34590,0.9065242494226328,0.9065336802544088,186.57001865641269,331.60842382463517,34640,-0.9542131561959666,-0.22122413123556736,131.9387885000002,129.93349849999996,-77.81778820963541,108.75223044677733,False,0.050057736720554274,0.04341801385681293,1793,ffb5b8ca803d7ad991ed7bdec2f87dbc463eb866bc96323e09e33ec5f81d26c2,False,native MAPIE OOB calibration scores around final own point,kWh per interval
bdg2,6,0.95,recentred_enbpi_static,17350,34640,34640,34590,0.9512124711316398,0.951199768719283,272.98175463867176,448.88494207153303,34640,-0.9542131561959666,-0.22122413123556736,131.9387885000002,129.93349849999996,-109.19626442626952,163.7854902124023,False,0.026818706697459584,0.021968822170900692,1793,ffb5b8ca803d7ad991ed7bdec2f87dbc463eb866bc96323e09e33ec5f81d26c2,False,native MAPIE OOB calibration scores around final own point,kWh per interval
