model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h30_f2_s46_xgboost,tuning,0,0.0,3740,345e2c1252453bed7212a13b5adee9f6e7759589eb8a4ccb39a23037b2a9e842,6151ffb29e649e0bea8ac19360af1e36099255dcb7569666f8ba5babecd917fc,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.48092060000635684,433496064,534142976,386441216,553074688,100646912,534142976,4685127680,0.05,0.453125
xgboost,rico_h30_f2_s46_xgboost,tuning,0,1.0,7480,c2f1e03552cf8d6a64dcd96c7c1a0fb51d13977011474ec4a03c2a1cd95eb644,beb05cfd551711702b12b167d79032244560974f8f73e7e7850de1bb07d26a60,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.5328241000097478,534257664,538087424,553041920,556154880,3829760,538087424,4684472320,0.05,0.484375
xgboost,rico_h30_f2_s46_xgboost,tuning,1,0.0,3740,345e2c1252453bed7212a13b5adee9f6e7759589eb8a4ccb39a23037b2a9e842,6151ffb29e649e0bea8ac19360af1e36099255dcb7569666f8ba5babecd917fc,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.6411575999954948,534994944,539078656,553041920,556183552,4083712,540884992,4679315456,0.05,0.640625
xgboost,rico_h30_f2_s46_xgboost,tuning,1,1.0,7480,c2f1e03552cf8d6a64dcd96c7c1a0fb51d13977011474ec4a03c2a1cd95eb644,beb05cfd551711702b12b167d79032244560974f8f73e7e7850de1bb07d26a60,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.9109868999948958,537018368,542654464,554086400,560312320,5636096,544223232,4677636096,0.05,0.90625
xgboost,rico_h30_f2_s46_xgboost,final_fit,1,,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.2283258999959799,538071040,546693120,555126784,563863552,8622080,547721216,4680585216,0.05,1.234375
attention_lstm,rico_h30_f2_s46_attention_lstm,tuning,0,0.0,3740,345e2c1252453bed7212a13b5adee9f6e7759589eb8a4ccb39a23037b2a9e842,6151ffb29e649e0bea8ac19360af1e36099255dcb7569666f8ba5babecd917fc,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,6.361261099998956,534827008,643760128,554250240,677199872,108933120,646451200,4670062592,0.05,6.1875
attention_lstm,rico_h30_f2_s46_attention_lstm,tuning,0,1.0,7480,c2f1e03552cf8d6a64dcd96c7c1a0fb51d13977011474ec4a03c2a1cd95eb644,beb05cfd551711702b12b167d79032244560974f8f73e7e7850de1bb07d26a60,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,18.69930770000792,643788800,643891200,675835904,675885056,102400,646451200,4700737536,0.05,18.546875
attention_lstm,rico_h30_f2_s46_attention_lstm,tuning,1,0.0,3740,345e2c1252453bed7212a13b5adee9f6e7759589eb8a4ccb39a23037b2a9e842,6151ffb29e649e0bea8ac19360af1e36099255dcb7569666f8ba5babecd917fc,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,6.2896021000051405,632508416,648232960,664485888,681234432,15724544,650203136,4721688576,0.05,6.28125
attention_lstm,rico_h30_f2_s46_attention_lstm,tuning,1,1.0,7480,c2f1e03552cf8d6a64dcd96c7c1a0fb51d13977011474ec4a03c2a1cd95eb644,beb05cfd551711702b12b167d79032244560974f8f73e7e7850de1bb07d26a60,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,21.982393199999933,642908160,642928640,674775040,676216832,20480,650203136,4679483392,0.05,21.703125
attention_lstm,rico_h30_f2_s46_attention_lstm,final_fit,0,,11407,1acb2956bf1dfd95e707a3d0c5ce82159d373ca71b997635518d119e44765e51,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,6.0,src.attention_lstm.AttentionLSTM,9.966828899996472,629714944,646426624,666779648,679505920,16711680,650203136,4722581504,0.05,9.84375
