model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,3927,7667,3536,1.0,0.921612103821573,2.0,3.0014347202295553,0,True
persistence,0.95,3927,7667,3732,1.5,0.9641319942611191,3.0,3.8623972870744745,0,True
xgboost,0.9,3927,7667,3536,0.6795520782470703,0.676014086344072,1.3591041564941406,5.4581971059679555,0,True
xgboost,0.95,3927,7667,3732,1.3852058410644545,0.8737446197991392,2.770411682128909,5.569467757555775,0,True
attention_lstm,0.9,3927,7667,3536,1.0347461700439453,0.0639102647710969,2.0694923400878906,52.509464969438476,0,True
attention_lstm,0.95,3927,7667,3732,1.4142402648925767,0.10082170340419981,2.8284805297851534,89.74616894754945,0,True
