left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,12932,4452,2023-07-26 15:24:00,2023-08-07 22:55:00,2023-08-07 23:00:00,2023-08-07 23:24:00,2023-08-12 02:55:00,2023-08-07 23:29:00,2023-08-12 03:00:00,0,0,,0,3658387a50ac69383d169c4cd64e0f10af6cb1173d670d23cd36cc41340234e7,5d80e479d7f2d8194826bd75f476bb30f29d341ebeb04f975816feb43ded72c5
calibration,test,4452,8692,2023-08-07 23:24:00,2023-08-12 02:55:00,2023-08-12 03:00:00,2023-08-12 07:24:00,2024-02-04 10:55:00,2023-08-12 07:29:00,2024-02-04 11:00:00,0,0,,0,5d80e479d7f2d8194826bd75f476bb30f29d341ebeb04f975816feb43ded72c5,0083f660ce00ba82b7680ac8a176432167c878e986a4911db7dc1df20306108f
inner0_train,inner0_validation,4240,4240,2023-07-26 15:24:00,2023-07-30 22:55:00,2023-07-30 23:00:00,2023-07-30 23:24:00,2023-08-03 22:55:00,2023-07-30 23:29:00,2023-08-03 23:00:00,0,0,,0,c1a4e771c1a038bd72f692838b5d8582f89cb22ed86367cf0f4b67f5ee82d04c,e3a07ebc686275bff2d1dc7d8558595990613af830655e24b8a205e8d43a0609
inner1_train,inner1_validation,8480,4452,2023-07-26 15:24:00,2023-08-03 22:55:00,2023-08-03 23:00:00,2023-08-03 23:24:00,2023-08-07 22:55:00,2023-08-03 23:29:00,2023-08-07 23:00:00,0,0,,0,6e488b9c421d5b5bde8e49d51a5acc9fd405fbdec90e71ed8be66f739b614b6e,4ed20a262cd2134ba3c9e63f62e81a4e9e1ba38dc0ab4bbcbffcb4b038b50f0f
