dataset,group_id,target_id,n_rows,start,end,freq,season_steps,seasonal_naive_supported,n_train,n_calibration,n_test
pleia,,blockB-dif_cons,50545,2021-01-01,2021-12-18,0 days 00:10:00,144,True,30327,10109,10109
