dataset,group_id,target_id,units,n_rows,start,end,freq,missing_fraction,mean,std,min,max,season_steps,seasonal_naive_supported
pleia,,blockB-dif_cons,kWh per interval,50545,2021-01-01,2021-12-18,0 days 00:10:00,0.0,0.44318946916114355,1.8485692638021292,0.0,326.53125,144,True
