dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
bdg2,3,0,43,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,35.96071829062809,70.00202988160564,103644,34532,34422,0,,0.0,0.0002470000181347132,0.010280599992256612,0.008502200013026595,256,4048599.179889974,456880128,458448896,413831168,0.015625,0,0,0,complete
bdg2,3,0,43,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,24.16900251986313,47.23868267776554,103644,34532,34422,1,,8.83126700000139,3.2562388999795076,0.2573481999861542,0.2650814999942668,256,129854.40327123727,458801152,606461952,627367936,11.34375,4,1,1585,complete
bdg2,3,0,43,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,25.224797154486474,47.12248085908187,103644,34532,34422,0,15.0,499.39815669998643,159.15412289998494,0.9724868999910541,0.8961417000100482,256,38411.33606394394,568053760,695316480,730669056,649.34375,4,1,3374,complete
