model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,0.0390625,0.5711113354194004,0.078125,2.1860568915918046,64,True
persistence,0.95,4952,9907,4706,0.0625,0.6392449782981731,0.125,3.9634475623296628,80,True
xgboost,0.9,4952,9907,4458,0.10107462108135223,0.6710406783082669,0.20214924216270447,1.553685468577275,199,True
xgboost,0.95,4952,9907,4706,0.1377032995223999,0.7372564853134148,0.2754065990447998,2.5496136793048687,3691,True
attention_lstm,0.9,4952,9907,4458,0.11348459124565125,0.5771676592308469,0.2269691824913025,1.706536331781528,0,True
attention_lstm,0.95,4952,9907,4706,0.1323266327381134,0.6606439890986171,0.2646532654762268,2.9377796090827193,145,True
