model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.0906195999996271,394469376,394539008,349569024,349618176,69632,407945216,4458930176,0.05,0.09375
persistence,tuning,False,0.0007188000017777085,381157376,381173760,338366464,338399232,16384,407531520,4472033280,0.05,0.0
persistence,final_fit,False,0.0003704000118887052,381173760,381173760,338399232,338399232,0,407531520,4472029184,0.05,0.0
persistence,calibration,False,0.002419599986751564,381173760,381231104,338399232,338399232,57344,407531520,4472029184,0.05,0.0
persistence,inference,False,0.004583300004014745,381231104,381239296,338399232,338407424,8192,407531520,4472049664,0.05,0.015625
persistence,artifact_serialization,False,0.0006708999862894416,381751296,381767680,338374656,338407424,16384,407531520,4472434688,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.5208847000030801,410841088,515969024,366268416,538877952,105127936,515969024,4317519872,0.05,0.484375
xgboost,tuning,False,3.0019547999982024,386359296,498827264,340750336,521777152,112467968,499843072,4307468288,0.05,2.921875
xgboost,final_fit,False,0.6468208000005689,495865856,498814976,518795264,521752576,2949120,499843072,4305641472,0.05,0.625
xgboost,calibration,False,0.051988699997309595,496496640,496513024,519417856,519434240,16384,499843072,4320354304,0.05,0.046875
xgboost,inference,False,0.09333319999859668,496513024,496517120,519417856,519434240,4096,499843072,4321599488,0.05,0.09375
xgboost,artifact_serialization,False,0.005146100011188537,496537600,496541696,519385088,519417856,4096,499843072,4321669120,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.7199725999962538,517427200,535592960,540155904,582561792,18165760,535592960,4342050816,0.05,0.703125
attention_lstm,tuning,False,59.09416940000665,497618944,626925568,522014720,667156480,129306624,628862976,4162834432,0.05,58.125
attention_lstm,final_fit,False,16.340059800000745,622632960,623280128,661643264,662728704,647168,628862976,4202397696,0.05,16.15625
attention_lstm,calibration,False,0.19350379999377765,613408768,613675008,652288000,652828672,266240,628862976,4249788416,0.05,0.171875
attention_lstm,inference,False,0.3887036999949487,613670912,613675008,652812288,652828672,4096,628862976,4249788416,0.05,0.390625
attention_lstm,artifact_serialization,False,0.005062299998826347,592703488,593031168,624070656,624259072,327680,628862976,4274356224,0.05,0.0
