model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_energy_h3_f2_s43_xgboost,tuning,0,0.0,4948,7f6c44aaa5daad2694fa017cefa1278679d7bef992944c84a7733d2dc225cf3a,9b0e93b4c44af31d884df28503f714ae44f186ebfdf2b6729a147b695171cd28,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.47109209999325685,386379776,490569728,340799488,513691648,104189952,490569728,4375298048,0.05,0.40625
xgboost,pleia_energy_h3_f2_s43_xgboost,tuning,0,1.0,9897,f225687ee3a7271535187df9619592f2eb4d939d1176664139384492ba1d0c0f,c3ed8ab04358a77f71f21f14022f82a23f888754c748e204fb78f6fbb286cd5b,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.523453600006178,490749952,495063040,513658880,518000640,4313088,495063040,4368887808,0.05,0.515625
xgboost,pleia_energy_h3_f2_s43_xgboost,tuning,1,0.0,4948,7f6c44aaa5daad2694fa017cefa1278679d7bef992944c84a7733d2dc225cf3a,9b0e93b4c44af31d884df28503f714ae44f186ebfdf2b6729a147b695171cd28,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.6290627999987919,493514752,495022080,516444160,518389760,1507328,496914432,4324728832,0.05,0.625
xgboost,pleia_energy_h3_f2_s43_xgboost,tuning,1,1.0,9897,f225687ee3a7271535187df9619592f2eb4d939d1176664139384492ba1d0c0f,c3ed8ab04358a77f71f21f14022f82a23f888754c748e204fb78f6fbb286cd5b,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.7613228999980493,495210496,498827264,518356992,521777152,3616768,499843072,4307468288,0.05,0.765625
xgboost,pleia_energy_h3_f2_s43_xgboost,final_fit,0,,14855,4defd32b78e1f7feb3f91d8f0b36f81df6eba009e06a64511d97f77044d5b0ee,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.637684299988905,495894528,498814976,518811648,521752576,2920448,499843072,4305010688,0.05,0.609375
attention_lstm,pleia_energy_h3_f2_s43_attention_lstm,tuning,0,0.0,4948,7f6c44aaa5daad2694fa017cefa1278679d7bef992944c84a7733d2dc225cf3a,9b0e93b4c44af31d884df28503f714ae44f186ebfdf2b6729a147b695171cd28,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,10.683980399990105,497655808,614322176,522080256,654127104,116666368,614838272,4219875328,0.05,10.34375
attention_lstm,pleia_energy_h3_f2_s43_attention_lstm,tuning,0,1.0,9897,f225687ee3a7271535187df9619592f2eb4d939d1176664139384492ba1d0c0f,c3ed8ab04358a77f71f21f14022f82a23f888754c748e204fb78f6fbb286cd5b,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,17.55619139999908,589172736,625156096,618901504,667156480,35983360,627724288,4213977088,0.05,17.296875
attention_lstm,pleia_energy_h3_f2_s43_attention_lstm,tuning,1,0.0,4948,7f6c44aaa5daad2694fa017cefa1278679d7bef992944c84a7733d2dc225cf3a,9b0e93b4c44af31d884df28503f714ae44f186ebfdf2b6729a147b695171cd28,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,12.258525700002792,621703168,621703168,660869120,660869120,0,627724288,4231299072,0.05,12.1875
attention_lstm,pleia_energy_h3_f2_s43_attention_lstm,tuning,1,1.0,9897,f225687ee3a7271535187df9619592f2eb4d939d1176664139384492ba1d0c0f,c3ed8ab04358a77f71f21f14022f82a23f888754c748e204fb78f6fbb286cd5b,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,17.34392260000459,614363136,626925568,653008896,666304512,12562432,628862976,4162846720,0.05,17.0625
attention_lstm,pleia_energy_h3_f2_s43_attention_lstm,final_fit,1,,14855,4defd32b78e1f7feb3f91d8f0b36f81df6eba009e06a64511d97f77044d5b0ee,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,8.0,src.attention_lstm.AttentionLSTM,16.32963719998952,623247360,623280128,662679552,662728704,32768,628862976,4202815488,0.05,16.125
