dataset,horizon,outer_fold,model_seed,source_run,source_hash,protocol_hash,target_units,physical_minutes,actual_exit,point_cells,interval_cells,tuning_fits,final_fits,saved_model_checks,max_absolute_prediction_difference,completed_resume_fits,all_run_files_unchanged,actual_seed_verified,audit,resume
rico,5,1,43,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9ed966086f249e7122ffba92921ba5ed2f8c993d1d59d1175560a89a297eb56f,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s43_v1\resume_v1.json
rico,15,1,43,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ab4a46108f81da69a97ddc0ede566e35a48c3739c89bdb9bf52592a9a54d0423,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s43_v1\resume_v1.json
rico,30,1,43,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,021b9b2fbef39475fd1ad6e13630cf2ec310d5c600e8eb82531cfb67c300a2c0,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s43_v1\resume_v1.json
rico,60,1,43,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f608eea4dc5e72256c54e013a2db0fb9d5405cda0c6ccd1dcc8d38b362e790ff,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s43_v1\resume_v1.json
rico,5,0,43,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ec20d7056803562a22b537d1a31f678fe8d0eff62f13d3c26848638427c5eb00,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s43_v1\resume_v1.json
rico,15,0,43,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5e4c6f01b06012be787fa7b53f389e83a242274dc394ead5405992032a32460c,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s43_v1\resume_v1.json
rico,30,0,43,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8c6793b1bbccd40a36062d6b912ccf43bdbfde27616522befa8b716b46bc1625,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s43_v1\resume_v1.json
rico,60,0,43,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,89e6eaa301e5e0b123943db829657b9330a883f25f73675dce4a9316c23e7b9b,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s43_v1\resume_v1.json
rico,5,1,44,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,22f68cea779cc4cef709387af245bfbf7118b6a169618cd607d9be93a9792bc0,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s44_v1\resume_v1.json
rico,15,1,44,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,13e6c0359ecd6ef691c6e1fe3eda4da1c1570a24470a0ad1d86df1a9e01a3c81,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s44_v1\resume_v1.json
rico,30,1,44,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3a862f35d8cb1619052e5198c1a529caa2045b98b02cbfa6a18a11d64a615f0d,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s44_v1\resume_v1.json
rico,60,1,44,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,929eff6c9180b9dc1d9e18a9f3a1bcf82b854c58a93dcef9345bc594e42ed69a,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s44_v1\resume_v1.json
rico,5,0,44,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e27e0345c56115aa6dfefa687af04ed3d2e15260de6f78e2a43cbb6be0d404d5,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s44_v1\resume_v1.json
rico,15,0,44,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,764d937d759bcd77be47c7735d6ccf9fd72aa6847f7d3182c428b3859e467156,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s44_v1\resume_v1.json
rico,30,0,44,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,748c000f3e34a704f1bb4d7ef093ebc332ff85f8e26142edb9f3e52d9691dcef,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s44_v1\resume_v1.json
rico,60,0,44,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,be47b44af22e24fa1a28c4289662e0d89e524fb4d4521fe0d996678db7fdde0b,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s44_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s44_v1\resume_v1.json
rico,5,1,45,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,95bf54f3fdb06ac2294a15e606698913a6f064e04ee5ed6bf2a8707b84af167a,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s45_v1\resume_v1.json
rico,15,1,45,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,48b9d8f41fabada21e667542e662b06a1e145efe95def10151da3ea9aa0f5646,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s45_v1\resume_v1.json
rico,30,1,45,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,61d1b3a7407c7e5d96cad7d958dbf30439d93cbf4acdc5fd1b51e69221698272,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s45_v1\resume_v1.json
rico,60,1,45,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,63f6fb72940cbd6193f24e3b9be56dd7c7d7b5df8d61d95d8bb0531a91b5bc5c,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s45_v1\resume_v1.json
rico,5,0,45,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,04fd6d4a75fe7c2cdc98b330af13b52b24962d3a9a5b8569662c0bff77741edc,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s45_v1\resume_v1.json
rico,15,0,45,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,02b8a64fc716d3b0d159c2a37c6233c5afa5e2db3bc98070e3a88c21683aed29,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s45_v1\resume_v1.json
rico,30,0,45,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3b6f77e778a009fc19ea750996d39a8b1b9c61db93bae48713725210281ce09d,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s45_v1\resume_v1.json
rico,60,0,45,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d6b8bba37de95183b62360d706317177bfba15aba34b647f220cbbe8595bb3e2,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s45_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s45_v1\resume_v1.json
rico,5,1,46,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,700f37b782032116d9aaac448ea39fa9e4ec658081dd60a6063305f505d86dc2,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f1_s46_v1\resume_v1.json
rico,15,1,46,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9d15fb91cb02767e342d79592b63cc27f689243bd0fd81eb9afe26372d817566,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f1_s46_v1\resume_v1.json
rico,30,1,46,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,6036eb2eba2ee0a52cc75fdce247c1aca7a1e644acd5059d7082928021caafa9,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f1_s46_v1\resume_v1.json
rico,60,1,46,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4a2a4f6ad9d8dfbd01db4f8c67d990f462484df0bd056e100512edf430d256fb,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f1_s46_v1\resume_v1.json
rico,5,0,46,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,fc8c69fd2c3a2a71958f06036813be5af871658ce02f58821403d78fd1d3592c,degrees C,5,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h5_f0_s46_v1\resume_v1.json
rico,15,0,46,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a9aa95f7fc5f7421389a93a8419e797cc7b79c9f83c3c516c9012ab5755f3645,degrees C,15,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h15_f0_s46_v1\resume_v1.json
rico,30,0,46,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7156939e7a0a8e5a2a20d5f1c3732b58a8f7dfc65075264d23a5e285f0bde468,degrees C,30,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h30_f0_s46_v1\resume_v1.json
rico,60,0,46,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c8a0f7f09c510ab5d3239bbece5a47692acdfb33881d2fa9338f70f7a34d4d65,degrees C,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s46_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\rico_h60_f0_s46_v1\resume_v1.json
bdg2,3,1,42,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ad66c8593217d635e7ccbc0d6004290473fb9169afeb10f8d024d50a5e53f48f,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s42_v1\resume_v1.json
bdg2,6,1,42,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b84f501d2e055a22e83c4ad2a296e2d89b986e587233bf753b8309b2fd241ac0,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f1_s42_v1\resume_v1.json
bdg2,1,0,42,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,903363aeb03f9eeee3aef13f3b9fa7469364746d3885fdee5071f9affb2052d0,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f0_s42_v1\resume_v1.json
bdg2,3,0,42,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9503143ce3e99710afe24d5eabf50b0791e4bbe18de2eea65e877e46d6f9de20,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f0_s42_v1\resume_v1.json
bdg2,6,0,42,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,cb1d502556e277e1cf7e312d06c35da6bdc291d61ea507a205333d5e373cf772,kWh per hour,360,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s42_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h6_f0_s42_v1\resume_v1.json
bdg2,1,1,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d3327ce08965ad0372f97c1be428b9b0f5f943e6f24239c4a1680c22fec9d7c8,kWh per hour,60,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h1_f1_s43_v1\resume_v1.json
bdg2,3,1,43,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,487d3c82fd70e5707675be8038196a38e810a0504f785ee580590aab7c6aee7d,kWh per hour,180,0,3,6,8,2,6,0.0,0,True,True,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s43_v1\audit_v1,C:\Users\nigel\OneDrive\Desktop\GitHub\confosense\smart_building_conformal\outputs\matched_forecasting005\core_completion_125_v1_coordinator\receipts\bdg2_h3_f1_s43_v1\resume_v1.json
