dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,baseline_rss_MiB,peak_rss_MiB,incremental_peak_rss_MiB,artifact_serialization_seconds,launch_available_ram_MiB
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,persistence,51634,17360,34640,42.80348447459585,78.69880137930757,0,,src.pilot_forecasters.Persistence,0.0,0.0005004999984521419,0.007029500004136935,0.012976799989701249,2669379.201921219,0.020506799992290325,0.015625,measured,0.8978348729792148,250.0,402.0599384526559,15625,125.0,-0.002165127020785196,0.9459872979214781,344.19999999999993,504.7519927251731,16493,172.1,-0.00401270207852189,431.9609375,432.29296875,0.33203125,0.0006723999977111816,4237.8515625
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,xgboost,51634,17360,34640,28.631108526298345,54.347339291416304,0,,xgboost.sklearn.XGBRegressor,6.355394099999103,2.035436500009382,0.17482260000542738,0.29817609999736305,116172.95953735508,8.863829300011275,8.46875,measured,0.9061200923787529,147.27532958984375,266.3599762443684,15625,73.63766479492188,0.006120092378752884,0.948729792147806,208.6229492187499,361.43528344921424,16493,104.31147460937501,-0.0012702078521940052,435.3515625,557.35546875,122.00390625,0.004665799991926178,4234.34375
bdg2,3,2,44,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1c272b5857ac435b4dc16a2df23f54cc875cd939040fe756c81d6838e1cc680f,True,attention_lstm,51634,17360,34640,33.40862848956101,64.60586569125029,0,22.0,src.attention_lstm.AttentionLSTM,379.2760275000037,164.28734670000267,0.7026669999904698,1.4243972999975085,24319.057611286255,545.6904384999943,531.203125,measured,0.9066685912240184,169.59524536132812,314.8075102820698,15625,84.79762268066406,0.006668591224018416,0.9500288683602771,241.45998632812507,432.6068431583113,16493,120.72999316406253,2.8868360277156668e-05,537.36328125,652.70703125,115.34375,0.0052900000009685755,4059.625
bdg2,6,2,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6dfe0e0bfd3dc2f5fff2b69f9b2dbbe2d7192a01735568515ad77c163d63c11a,True,persistence,51584,17350,34640,73.28396772228638,119.92957137497905,0,,src.pilot_forecasters.Persistence,0.0,0.0005563000013353303,0.008035300008486956,0.012835000001359731,2698870.27630154,0.021426600011182018,0.03125,measured,0.8975461893764434,406.3119999999999,580.2719217667436,15616,203.15599999999995,-0.0024538106235566515,0.9442263279445727,498.0,703.0353413394918,16484,249.0,-0.005773672055427226,427.95703125,428.6875,0.73046875,0.0008010000019567087,5336.046875
bdg2,6,2,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6dfe0e0bfd3dc2f5fff2b69f9b2dbbe2d7192a01735568515ad77c163d63c11a,True,xgboost,51584,17350,34640,34.25585779488397,67.08716617656066,0,,xgboost.sklearn.XGBRegressor,6.317276100002346,2.052979200001573,0.15322079999896232,0.31717500000377186,109214.15622160655,8.840651100006653,8.609375,measured,0.9071882217090069,175.28107470703117,324.3422174264534,15616,87.64053735351558,0.007188221709006903,0.9498845265588914,249.7030351562499,445.4872593932327,16484,124.85151757812503,-0.00011547344110851565,432.2890625,547.41796875,115.12890625,0.004823299997951835,5307.39453125
bdg2,6,2,44,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6dfe0e0bfd3dc2f5fff2b69f9b2dbbe2d7192a01735568515ad77c163d63c11a,True,attention_lstm,51584,17350,34640,42.33778631787307,77.7112971860644,0,6.0,src.attention_lstm.AttentionLSTM,205.01407490001293,43.86285990000761,0.7432627999951364,1.4773475999973016,23447.42699691208,251.09754520001297,246.3125,measured,0.9000288683602772,202.3197021484375,373.93827824034656,15616,101.15985107421875,2.8868360277156668e-05,0.9506639722863741,287.867451171875,509.3784083618162,16484,143.9337255859375,0.0006639722863741593,536.08984375,656.03515625,119.9453125,0.004682200000388548,5155.90625
pleia,1,2,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,556741a9a18d9a9f8ebb1031f0e532e5233caa8c07bcda907c7ae3ae195edb7f,True,persistence,14858,4953,9907,0.23937619864742102,0.3366736506882145,0,,src.pilot_forecasters.Persistence,0.0,0.0006456999981310219,0.0025375999975949526,0.003860899989376776,2565982.0319767417,0.00704419998510275,0.0,measured,0.9408499041082063,1.2000000000000028,1.5472292318562646,4459,0.6000000000000014,0.040849904108206325,0.9651761380841829,1.599999999999994,1.9044312102553733,4707,0.7999999999999972,0.015176138084182944,368.9296875,369.01171875,0.08203125,0.0007122999959392473,5139.09375
pleia,1,2,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,556741a9a18d9a9f8ebb1031f0e532e5233caa8c07bcda907c7ae3ae195edb7f,True,xgboost,14858,4953,9907,2.1031593262300947,2.4771971847891163,0,,xgboost.sklearn.XGBRegressor,2.9958107999991626,0.7242226999951527,0.054347500001313165,0.11124630000267643,89054.64720859616,3.885627299998305,3.734375,measured,0.2693045321489856,2.1098129272460966,25.6277101660925,4459,1.0549064636230483,-0.6306954678510144,0.3515695972544665,2.6714607238769545,41.96926949646293,4707,1.3357303619384773,-0.5984304027455334,370.9453125,481.15625,110.2109375,0.004730500004370697,5351.3515625
pleia,1,2,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,556741a9a18d9a9f8ebb1031f0e532e5233caa8c07bcda907c7ae3ae195edb7f,True,attention_lstm,14858,4953,9907,3.205631897135918,3.608646977532667,0,29.0,src.attention_lstm.AttentionLSTM,156.66119790000084,61.446871500011184,0.19782089999353047,0.37794960000610445,26212.48970719902,218.68383990001166,214.0,measured,0.20288684768345613,3.28509521484375,37.557005122461895,4459,1.642547607421875,-0.6971131523165439,0.2821237508832139,4.27587890625,57.795142920284086,4707,2.137939453125,-0.667876249116786,478.57421875,599.7578125,121.18359375,0.004669100002502091,5238.0625
pleia,3,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b7e3fa5ed8095f5fd84d9934e8cfc8e570437f6da1fa9ab9bb67e1ef8b940f33,True,persistence,14855,4952,9907,0.3915918037751086,0.5655364111359953,0,,src.pilot_forecasters.Persistence,0.0,0.0005481000116560608,0.002665099993464537,0.008073500008322299,1227101.0082105282,0.011286700013442896,0.015625,measured,0.9363076612496215,2.0,2.665186231957202,4458,1.0,0.03630766124962148,0.9600282628444534,2.4000000000000057,3.2700918542444737,4706,1.2000000000000028,0.010028262844453462,373.97265625,374.05859375,0.0859375,0.0008830999868223444,5322.06640625
pleia,3,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b7e3fa5ed8095f5fd84d9934e8cfc8e570437f6da1fa9ab9bb67e1ef8b940f33,True,xgboost,14855,4952,9907,3.33136218536799,3.7371345726578644,0,,xgboost.sklearn.XGBRegressor,2.9980005999968853,0.720914499994251,0.05547230000956915,0.09815780000644736,100929.3199251539,3.8725452000071527,3.78125,measured,0.2484102149994953,3.930916595458981,35.21342992061588,4458,1.9654582977294908,-0.6515897850005047,0.31967295851418187,4.665321350097656,56.71252726574792,4706,2.332660675048828,-0.6303270414858181,370.9609375,483.5625,112.6015625,0.004488000005949289,5313.94921875
pleia,3,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b7e3fa5ed8095f5fd84d9934e8cfc8e570437f6da1fa9ab9bb67e1ef8b940f33,True,attention_lstm,14855,4952,9907,3.604774028631372,3.95796708603119,0,22.0,src.attention_lstm.AttentionLSTM,137.81552819999342,47.15958130000217,0.1997886000026483,0.42857410000578966,23116.18924210811,185.60347220000403,181.765625,measured,0.2078328454628041,4.265376281738284,37.51039558704052,4458,2.132688140869142,-0.6921671545371959,0.2694054708791763,5.093133544921875,59.00057643660498,4706,2.546566772460938,-0.6805945291208236,479.66015625,603.38671875,123.7265625,0.0058723000111058354,5214.609375
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,persistence,14850,4951,9907,0.5479458968406178,0.7817754844230004,0,,src.pilot_forecasters.Persistence,0.0,0.0003952000115532428,0.002595300000393763,0.003680500012706034,2691753.8285011505,0.00667100002465304,0.015625,measured,0.9193499545775714,2.6000000000000014,3.6683355203391548,4457,1.3000000000000007,0.019349954577571382,0.95306349046129,3.2000000000000033,4.51422226708388,4705,1.6000000000000014,0.0030634904612900637,374.2265625,374.31640625,0.08984375,0.0008868000004440546,5284.8671875
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,xgboost,14850,4951,9907,4.378758664919074,4.789704498353539,0,,xgboost.sklearn.XGBRegressor,2.95968780000112,0.707056700004614,0.05362079999758862,0.10372040000220295,95516.4075706378,3.8240857000055257,3.765625,measured,0.24699707277682448,5.8172218322753935,40.46334559420493,4457,2.9086109161376967,-0.6530029272231755,0.33037246391440395,6.747196960449217,62.81865643252634,4705,3.373598480224608,-0.6196275360855961,370.9609375,481.7734375,110.8125,0.00547970000479836,5284.09765625
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,attention_lstm,14850,4951,9907,4.873976859072209,5.178822731083383,0,9.0,src.attention_lstm.AttentionLSTM,84.26128360000439,19.491034300008323,0.19657860000734217,0.3694182000035653,26817.84492454456,104.31831470002362,102.328125,measured,0.19279297466437872,6.604886627197265,42.32566096963417,4457,3.3024433135986335,-0.7072070253356213,0.2508327445240739,7.4931640625,65.1189656856864,4705,3.74658203125,-0.6991672554759261,479.453125,593.296875,113.84375,0.004480199990211986,5159.84375
pleia_energy,1,2,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,True,persistence,14858,4953,9907,0.12760863530836783,0.24188010063684087,0,,src.pilot_forecasters.Persistence,0.0,0.0004172000044491142,0.002544100003433414,0.003718400010257028,2664317.9788812436,0.006679700018139556,0.0,measured,0.5603108912889876,0.078125,2.097025777228223,4459,0.0390625,-0.33968910871101243,0.6428787725850409,0.125,3.783587362470977,4707,0.0625,-0.30712122741495906,363.53125,363.625,0.09375,0.0005593999958364293,5076.8515625
pleia_energy,1,2,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,True,xgboost,14858,4953,9907,0.12241416887626574,0.21142890573205234,0,,xgboost.sklearn.XGBRegressor,2.9127499000023818,0.7250648000044748,0.04703809999045916,0.08661860000574961,114374.97257335478,3.7714714000030654,3.6875,measured,0.652669829413546,0.1939152479171753,1.5338580852935277,4459,0.09695762395858765,-0.247330170586454,0.7686484304027456,0.35456353425979614,2.117701716700751,4707,0.17728176712989807,-0.1813515695972544,365.53515625,476.72265625,111.1875,0.004755400004796684,5072.109375
pleia_energy,1,2,45,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,62525d471de44634625aece820db117b886a496789ecd0dc85fc593cfee8dbee,True,attention_lstm,14858,4953,9907,0.13687283588825086,0.23259256841810177,1,10.0,src.attention_lstm.AttentionLSTM,72.25525420000486,21.447482400006265,0.1860817999986466,0.3988900999975158,24836.414842237748,94.28770850000728,90.734375,measured,0.49318663571212273,0.1411229372024536,1.8044680689085597,4459,0.0705614686012268,-0.4068133642878773,0.5942263046330877,0.18467450141906738,3.1172698550764797,4707,0.09233725070953369,-0.3557736953669123,474.421875,590.57421875,116.15234375,0.004565199997159652,5000.71484375
pleia_energy,3,2,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,True,persistence,14855,4952,9907,0.13126135560714647,0.257541502923049,0,,src.pilot_forecasters.Persistence,0.0,0.0006055999983800575,0.002470999999786727,0.003926699995645322,2522983.6786581054,0.0070032999938121065,0.015625,measured,0.5711113354194004,0.078125,2.1860568915918046,4458,0.0390625,-0.3288886645805996,0.6392449782981731,0.125,3.9634475623296628,4706,0.0625,-0.3107550217018269,363.46875,363.54296875,0.07421875,0.0007027999963611364,5091.58984375
pleia_energy,3,2,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,True,xgboost,14855,4952,9907,0.1202362803402926,0.22629620256684296,0,,xgboost.sklearn.XGBRegressor,2.8299149999947986,0.6547391999920364,0.049472099999547936,0.09847129999252502,100607.99441819132,3.632597599978908,3.53125,measured,0.6762894922781871,0.19728216528892517,1.5730727688658788,4458,0.09864108264446259,-0.2237105077218129,0.7338245684869285,0.26437944173812866,2.621787073791019,4706,0.13218972086906433,-0.2161754315130715,368.49609375,476.69921875,108.203125,0.00527739999233745,5075.5625
pleia_energy,3,2,45,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,c4251293278cc903db86fe4f42a91a7108a0c33bdffb224f47cfe4b37bfbafc1,True,attention_lstm,14855,4952,9907,0.1549280861907209,0.25219514680089966,0,5.0,src.attention_lstm.AttentionLSTM,56.063726300009876,10.529199500000686,0.19329489998926874,0.3753965999931097,26390.75580381346,67.16161729999294,66.015625,measured,0.5111537296860805,0.19225221872329712,1.8024874337508625,4458,0.09612610936164856,-0.3888462703139195,0.6162309478146765,0.23497635126113892,3.0858749805394874,4706,0.11748817563056946,-0.3337690521853235,473.2890625,596.86328125,123.57421875,0.004426800005603582,4887.734375
pleia_energy,6,2,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,True,persistence,14850,4951,9907,0.12998936988997678,0.25754481604675455,0,,src.pilot_forecasters.Persistence,0.0,0.0004321000014897436,0.002630699993460439,0.0039026999875204638,2538498.9959974606,0.0069654999824706465,0.0,measured,0.5607146462097506,0.078125,2.156516541334411,4457,0.0390625,-0.3392853537902494,0.6406581205208438,0.125,3.899036035126675,4705,0.0625,-0.30934187947915615,363.69140625,363.78125,0.08984375,0.0007078999915393069,4749.1875
pleia_energy,6,2,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,True,xgboost,14850,4951,9907,0.1254933455089778,0.2422463442618014,0,,xgboost.sklearn.XGBRegressor,2.8511396999965655,0.7031285999983083,0.051757099994574673,0.11635799999930896,85142.40533576408,3.7223833999887574,3.671875,measured,0.6319773897244373,0.14650967717170715,1.7814301617215693,4457,0.07325483858585358,-0.26802261027556273,0.7034420106995054,0.21583819389343262,3.0277728913523902,4705,0.10791909694671631,-0.24655798930049455,365.46484375,476.55859375,111.09375,0.00409370000124909,4755.43359375
pleia_energy,6,2,45,kWh per 10 minutes,60,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3fd3655fa8c8f5b07cbc7734a71eee3a1d2ad04dceebe9ed0c4d80fa5c1ad796,True,attention_lstm,14850,4951,9907,0.15451762760950166,0.2640665501880576,0,6.0,src.attention_lstm.AttentionLSTM,61.677519000004395,12.749733900011051,0.2029904999944847,0.48902359999192413,20258.735979538833,75.11926700000186,73.0625,measured,0.5307358433430908,0.18185001611709595,1.9538361511510112,4457,0.09092500805854797,-0.36926415665690926,0.616029070354295,0.23410159349441528,3.336322188888773,4705,0.11705079674720764,-0.33397092964570496,474.4921875,596.66015625,122.16796875,0.00458480000088457,4612.3671875
rico,5,2,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,True,persistence,12932,4452,8692,0.07447077772664519,0.12451008457023498,0,,src.pilot_forecasters.Persistence,0.0,0.000527900003362447,0.002634599994053133,0.0035296999994898215,2462532.226890764,0.006692199996905401,0.015625,measured,0.9282098481362172,0.3999999999999986,0.6013345605154169,4008,0.1999999999999993,0.028209848136217186,0.9723884031293143,0.6000000000000014,0.7808559595029918,4231,0.3000000000000007,0.022388403129314338,414.23828125,414.38671875,0.1484375,0.0006495999987237155,5099.35546875
rico,5,2,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,True,xgboost,12932,4452,8692,0.2616900190361293,0.4216019666667546,1,,xgboost.sklearn.XGBRegressor,3.482778799996595,1.2613031999935629,0.08657590000075288,0.16199890000279993,53654.68530866426,4.992656799993711,4.953125,measured,0.5059825126553152,0.3405502319335909,3.1304473202841985,4008,0.17027511596679545,-0.3940174873446848,0.6907501150483203,0.5435943603515625,4.532206139035667,4231,0.27179718017578125,-0.25924988495167967,419.4140625,526.5390625,107.125,0.00623680000717286,5086.56640625
rico,5,2,45,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,adda24f5b9ed20420c5e5eb85728317dc112a5ed5567a38f1aafc895df114e1c,True,attention_lstm,12932,4452,8692,2.808647392929506,3.184809559408868,1,14.0,src.attention_lstm.AttentionLSTM,71.83178320000297,27.37697009999829,0.19493289999081753,0.3524050999985775,24664.79628142466,99.75609129999066,97.46875,measured,0.10791532443626323,1.634307861328125,42.46728968455722,4008,0.8171539306640625,-0.7920846755637367,0.12287160607455132,1.9250144958496094,78.44073983309616,4231,0.9625072479248047,-0.8271283939254487,515.63671875,624.94140625,109.3046875,0.0047627000021748245,5021.43359375
rico,15,2,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,True,persistence,12322,4242,8282,0.20938179183772038,0.33076021266260025,0,,src.pilot_forecasters.Persistence,0.0,0.0006159999902592972,0.002781600007438101,0.004091599999810569,2024147.03303926,0.007489199997507967,0.0,measured,0.9153586090316349,1.0,1.658295097802463,3819,0.5,0.015358609031634884,0.9629316590195605,1.6000000000000014,2.1462448683892776,4031,0.8000000000000007,0.012931659019560504,412.0234375,412.63671875,0.61328125,0.0008056000078795478,5148.17578125
rico,15,2,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,True,xgboost,12322,4242,8282,0.4264353605895421,0.6107440603424102,1,,xgboost.sklearn.XGBRegressor,3.656889500009129,1.22896920000494,0.09512649998941924,0.21123760000045877,39207.03511108824,5.192222800003947,5.03125,measured,0.598526925863318,0.7575332641601591,4.377405455238539,3819,0.37876663208007955,-0.301473074136682,0.8110359816469452,1.492100524902341,4.542050524639992,4031,0.7460502624511705,-0.13896401835305472,417.59375,525.32421875,107.73046875,0.005754199999500997,5124.9609375
rico,15,2,45,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,992e3d20e746f1fcb3e78f8d1a69d9ebf12ed9e0140eadbf817f49e2ed57c3f8,True,attention_lstm,12322,4242,8282,2.9248662855567,3.329409167558372,1,7.0,src.attention_lstm.AttentionLSTM,54.42590129999735,12.49087409999629,0.17361800000071526,0.34733869999763556,23844.161333178185,67.43773209999199,65.875,measured,0.09707800048297513,1.705252075195311,44.06038682961115,3819,0.8526260375976555,-0.8029219995170249,0.1603477420912823,2.4455795288085938,74.19554974819197,4031,1.2227897644042969,-0.7896522579087176,516.59765625,617.46875,100.87109375,0.00581899999815505,5031.28125
rico,30,2,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,True,persistence,11407,3927,7667,0.38969610016955786,0.5994280130858491,0,,src.pilot_forecasters.Persistence,0.0,0.0005404999974416569,0.002676100004464388,0.0038748000079067424,1978682.7666860393,0.007091400009812787,0.015625,measured,0.921612103821573,2.0,3.0014347202295553,3536,1.0,0.02161210382157297,0.9641319942611191,3.0,3.8623972870744745,3732,1.5,0.014131994261119107,407.046875,407.40625,0.359375,0.000628499998128973,5223.125
rico,30,2,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,True,xgboost,11407,3927,7667,0.6355618866571815,0.8801031266387784,1,,xgboost.sklearn.XGBRegressor,3.259402099996805,1.1986987000127556,0.07636039999488275,0.14447290000680368,53068.776217816194,4.678934100011247,4.578125,measured,0.6488848310943003,1.3115295410156236,5.82913282301617,3536,0.6557647705078118,-0.25111516890569974,0.8573105517151428,2.625422668457034,5.792672054220609,3732,1.312711334228517,-0.09268944828485715,413.1484375,522.62109375,109.47265625,0.00566860000253655,5204.703125
rico,30,2,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,5769aea4df39adc1c5884a4ac4950471da7bbe227eea0549a15de94fbdebfb6d,True,attention_lstm,11407,3927,7667,3.0856091811415336,3.4916280973718963,1,7.0,src.attention_lstm.AttentionLSTM,46.97699110000394,12.139393600009498,0.18663419999938924,0.32373470001039095,23682.97250728424,59.62675360002322,58.515625,measured,0.10329985652797705,1.7277137756347685,47.02525856025031,3536,0.8638568878173842,-0.796700143472023,0.11503847658797443,1.9446205139160142,88.67572268377428,3732,0.9723102569580071,-0.8349615234120256,510.859375,616.71484375,105.85546875,0.005180000007385388,5091.234375
rico,60,2,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,True,persistence,9577,3297,6437,0.7156750038837967,1.041377894828978,0,,src.pilot_forecasters.Persistence,0.0,0.0004983000108040869,0.002766300007351674,0.003483100008452311,1848066.3731674566,0.006747700026608072,0.0,measured,0.924188286468852,3.6000000000000014,5.100388379679974,2969,1.8000000000000007,0.02418828646885196,0.9608513282585055,5.0,6.397545440422556,3134,2.5,0.010851328258505544,403.703125,403.9296875,0.2265625,0.0007412000122712925,5261.3984375
rico,60,2,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s45_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,13626bbe92c4fc2e657cc07a12d739e6c76c86fd5e6e16d106077d5e6ffeef37,True,xgboost,9577,3297,6437,1.2070528856211982,1.774556203714715,0,,xgboost.sklearn.XGBRegressor,2.9892467000026954,0.6852588999900036,0.054276499999105,0.10331779999251012,62302.91392641579,3.832099899984314,3.75,measured,0.6355445083113251,2.5011299133300753,10.914020881101704,2969,1.2505649566650376,-0.2644554916886749,0.8671741494485009,4.744760131835932,11.104122712883647,3134,2.372380065917966,-0.08282585055149905,406.90234375,512.66796875,105.765625,0.004778800008352846,5244.48828125
