model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h5_f2_s44_xgboost,tuning,0,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.4936120999918785,442593280,541667328,395956224,560713728,99074048,541696000,4273922048,0.05,0.484375
xgboost,rico_h5_f2_s44_xgboost,tuning,0,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.576273200000287,540721152,545386496,559570944,563294208,4665344,545386496,4276432896,0.05,0.578125
xgboost,rico_h5_f2_s44_xgboost,tuning,1,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.6810763999965275,541880320,545099776,559771648,562999296,3219456,546947072,4264198144,0.05,0.6875
xgboost,rico_h5_f2_s44_xgboost,tuning,1,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.9346400000067661,543768576,549871616,561631232,567803904,6103040,550895616,4265553920,0.05,0.90625
xgboost,rico_h5_f2_s44_xgboost,final_fit,1,,12932,587c04019fdb53f0447c71074da1e3e213c7b0f9684aec9d049d1b9986ee6b4f,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.2658306999946944,545329152,554311680,563204096,572211200,8982528,555335680,4262043648,0.05,1.171875
attention_lstm,rico_h5_f2_s44_attention_lstm,tuning,0,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,25.992870500005665,542613504,649797632,562548736,684834816,107184128,650358784,4158554112,0.05,25.171875
attention_lstm,rico_h5_f2_s44_attention_lstm,tuning,0,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,17.428644400002668,646918144,646955008,679890944,679940096,36864,650358784,4236136448,0.05,17.234375
attention_lstm,rico_h5_f2_s44_attention_lstm,tuning,1,0.0,4240,6f6082332761d1f72da8b7b0f34a3e82ae28d814a8ba72becec998c482becbf8,b8f60e91b568e3a91d222e41bc7c6dc9e1c9fb776871c50ebf57db86ea0f745a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,14.481634200012195,638234624,651714560,671801344,684572672,13479936,652386304,4205056000,0.05,14.296875
attention_lstm,rico_h5_f2_s44_attention_lstm,tuning,1,1.0,8480,9f8fc8cc04ff2f9d2c395f4dac7e824979d361a7e6f64a526e112423d3e3e848,4f6e428acb46f68120aed6245e536865f6cfe78beb23fbf3f39424dffb617031,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,27.692892899998697,625418240,646004736,648630272,682299392,20586496,652386304,4221497344,0.05,27.28125
attention_lstm,rico_h5_f2_s44_attention_lstm,final_fit,0,,12932,587c04019fdb53f0447c71074da1e3e213c7b0f9684aec9d049d1b9986ee6b4f,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,18.0,src.attention_lstm.AttentionLSTM,34.27374749998853,639164416,651370496,671023104,683307008,12206080,652386304,4219785216,0.05,33.859375
