group_id,status,pre_coverage,window_steps,recovery_minutes,recovery_censored,followup_minutes,role,candidate_id,catalogue_seed
Fox_education_Henrietta,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0014_54a0e1ef5720,42
Hog_assembly_Colette,observed,0.9835164835164835,1,60.0,False,420.0,inner0_selection,c0014_54a0e1ef5720,42
Hog_assembly_Dona,observed,1.0,4,240.0,False,1080.0,inner0_selection,c0014_54a0e1ef5720,42
Lamb_assembly_Bertie,observed,0.8613861386138614,12,1860.0,False,3000.0,inner0_selection,c0014_54a0e1ef5720,42
Lamb_assembly_Cesar,observed,0.9777777777777777,6,660.0,False,1440.0,inner0_selection,c0014_54a0e1ef5720,42
Moose_education_Ricardo,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0014_54a0e1ef5720,42
Mouse_health_Estela,observed,0.9895833333333334,14,840.0,False,3540.0,inner0_selection,c0014_54a0e1ef5720,42
Mouse_health_Justin,right_censored,0.8947368421052632,1,,True,180.0,inner0_selection,c0014_54a0e1ef5720,42
Eagle_assembly_Benny,right_censored,0.9111111111111111,5,,True,1380.0,inner0_selection,c0014_54a0e1ef5720,43
Eagle_assembly_Ian,observed,1.0,13,780.0,False,3300.0,inner0_selection,c0014_54a0e1ef5720,43
Fox_education_Henrietta,observed,1.0,9,960.0,False,2280.0,inner0_selection,c0014_54a0e1ef5720,43
Hog_assembly_Colette,observed,1.0,5,300.0,False,1320.0,inner0_selection,c0014_54a0e1ef5720,43
Hog_assembly_Dona,observed,0.963302752293578,24,1440.0,False,7440.0,inner0_selection,c0014_54a0e1ef5720,43
Lamb_assembly_Bertie,right_censored,0.9375,1,,True,240.0,inner0_selection,c0014_54a0e1ef5720,43
Lamb_assembly_Cesar,observed,1.0,24,1440.0,False,7260.0,inner0_selection,c0014_54a0e1ef5720,43
Moose_education_Ricardo,observed,1.0,9,540.0,False,2340.0,inner0_selection,c0014_54a0e1ef5720,43
Mouse_health_Estela,observed,1.0,7,420.0,False,1860.0,inner0_selection,c0014_54a0e1ef5720,43
Mouse_health_Justin,right_censored,0.9428571428571428,7,,True,1680.0,inner0_selection,c0014_54a0e1ef5720,43
Eagle_assembly_Benny,observed,1.0,1,60.0,False,180.0,inner0_selection,c0014_54a0e1ef5720,44
Eagle_assembly_Ian,observed,0.9849246231155779,1,120.0,False,360.0,inner0_selection,c0014_54a0e1ef5720,44
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6120.0,inner0_selection,c0014_54a0e1ef5720,44
Hog_assembly_Colette,observed,1.0,3,180.0,False,840.0,inner0_selection,c0014_54a0e1ef5720,44
Hog_assembly_Dona,observed,0.9555555555555556,3,180.0,False,720.0,inner0_selection,c0014_54a0e1ef5720,44
Lamb_assembly_Bertie,right_censored,0.8157894736842105,4,,True,1020.0,inner0_selection,c0014_54a0e1ef5720,44
Lamb_assembly_Cesar,observed,1.0,2,120.0,False,540.0,inner0_selection,c0014_54a0e1ef5720,44
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0014_54a0e1ef5720,44
Mouse_health_Estela,observed,1.0,24,1440.0,False,6000.0,inner0_selection,c0014_54a0e1ef5720,44
Mouse_health_Justin,observed,1.0,6,1200.0,False,1500.0,inner0_selection,c0014_54a0e1ef5720,44
Eagle_assembly_Benny,observed,1.0,10,840.0,False,2520.0,inner0_selection,c0014_54a0e1ef5720,45
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0014_54a0e1ef5720,45
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6540.0,inner0_selection,c0014_54a0e1ef5720,45
Hog_assembly_Colette,observed,1.0,14,1980.0,False,3540.0,inner0_selection,c0014_54a0e1ef5720,45
Hog_assembly_Dona,observed,0.9607843137254902,1,60.0,False,360.0,inner0_selection,c0014_54a0e1ef5720,45
Lamb_assembly_Bertie,observed,1.0,6,660.0,False,1440.0,inner0_selection,c0014_54a0e1ef5720,45
Lamb_assembly_Cesar,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0014_54a0e1ef5720,45
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0014_54a0e1ef5720,45
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0014_54a0e1ef5720,45
Mouse_health_Justin,observed,0.8817204301075269,7,480.0,False,1680.0,inner0_selection,c0014_54a0e1ef5720,45
Eagle_assembly_Benny,observed,1.0,24,1440.0,False,8400.0,inner0_selection,c0014_54a0e1ef5720,46
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0014_54a0e1ef5720,46
Fox_education_Henrietta,observed,1.0,10,1140.0,False,2400.0,inner0_selection,c0014_54a0e1ef5720,46
Hog_assembly_Colette,observed,1.0,21,1260.0,False,5100.0,inner0_selection,c0014_54a0e1ef5720,46
Hog_assembly_Dona,observed,1.0,19,1140.0,False,4680.0,inner0_selection,c0014_54a0e1ef5720,46
Lamb_assembly_Bertie,right_censored,0.825,8,,True,1920.0,inner0_selection,c0014_54a0e1ef5720,46
Lamb_assembly_Cesar,observed,0.9572649572649573,10,600.0,False,2400.0,inner0_selection,c0014_54a0e1ef5720,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,660.0,inner0_selection,c0014_54a0e1ef5720,46
Mouse_health_Estela,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0014_54a0e1ef5720,46
Mouse_health_Justin,right_censored,0.88,5,,True,1380.0,inner0_selection,c0014_54a0e1ef5720,46
Eagle_assembly_Benny,observed,1.0,1,60.0,False,420.0,inner0_selection,c0024_ba16b82adffd,42
Eagle_assembly_Ian,observed,1.0,8,480.0,False,2040.0,inner0_selection,c0024_ba16b82adffd,42
Fox_education_Henrietta,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0024_ba16b82adffd,42
Hog_assembly_Colette,observed,0.9725274725274725,1,60.0,False,420.0,inner0_selection,c0024_ba16b82adffd,42
Hog_assembly_Dona,observed,1.0,4,600.0,False,1080.0,inner0_selection,c0024_ba16b82adffd,42
Lamb_assembly_Bertie,observed,0.9405940594059405,12,1800.0,False,3000.0,inner0_selection,c0024_ba16b82adffd,42
Lamb_assembly_Cesar,observed,0.9555555555555556,6,660.0,False,1440.0,inner0_selection,c0024_ba16b82adffd,42
Moose_education_Ricardo,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0024_ba16b82adffd,42
Mouse_health_Estela,observed,0.9895833333333334,14,840.0,False,3540.0,inner0_selection,c0024_ba16b82adffd,42
Mouse_health_Justin,right_censored,0.8947368421052632,1,,True,180.0,inner0_selection,c0024_ba16b82adffd,42
Eagle_assembly_Benny,right_censored,0.9333333333333333,5,,True,1380.0,inner0_selection,c0024_ba16b82adffd,43
Eagle_assembly_Ian,observed,1.0,13,780.0,False,3300.0,inner0_selection,c0024_ba16b82adffd,43
Fox_education_Henrietta,observed,1.0,9,840.0,False,2280.0,inner0_selection,c0024_ba16b82adffd,43
Hog_assembly_Colette,observed,1.0,5,480.0,False,1320.0,inner0_selection,c0024_ba16b82adffd,43
Hog_assembly_Dona,observed,0.908256880733945,24,5580.0,False,7440.0,inner0_selection,c0024_ba16b82adffd,43
Lamb_assembly_Bertie,observed,1.0,1,60.0,False,240.0,inner0_selection,c0024_ba16b82adffd,43
Lamb_assembly_Cesar,observed,1.0,24,1440.0,False,7260.0,inner0_selection,c0024_ba16b82adffd,43
Moose_education_Ricardo,observed,1.0,9,540.0,False,2340.0,inner0_selection,c0024_ba16b82adffd,43
Mouse_health_Estela,observed,1.0,7,420.0,False,1860.0,inner0_selection,c0024_ba16b82adffd,43
Mouse_health_Justin,right_censored,0.9428571428571428,7,,True,1680.0,inner0_selection,c0024_ba16b82adffd,43
Eagle_assembly_Benny,observed,1.0,1,60.0,False,180.0,inner0_selection,c0024_ba16b82adffd,44
Eagle_assembly_Ian,observed,0.9849246231155779,1,120.0,False,360.0,inner0_selection,c0024_ba16b82adffd,44
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6120.0,inner0_selection,c0024_ba16b82adffd,44
Hog_assembly_Colette,observed,1.0,3,240.0,False,840.0,inner0_selection,c0024_ba16b82adffd,44
Hog_assembly_Dona,right_censored,0.8888888888888888,3,,True,720.0,inner0_selection,c0024_ba16b82adffd,44
Lamb_assembly_Bertie,observed,0.9736842105263158,4,300.0,False,1020.0,inner0_selection,c0024_ba16b82adffd,44
Lamb_assembly_Cesar,observed,1.0,2,120.0,False,540.0,inner0_selection,c0024_ba16b82adffd,44
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0024_ba16b82adffd,44
Mouse_health_Estela,observed,1.0,24,1440.0,False,6000.0,inner0_selection,c0024_ba16b82adffd,44
Mouse_health_Justin,observed,1.0,6,420.0,False,1500.0,inner0_selection,c0024_ba16b82adffd,44
Eagle_assembly_Benny,observed,1.0,10,600.0,False,2520.0,inner0_selection,c0024_ba16b82adffd,45
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0024_ba16b82adffd,45
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6540.0,inner0_selection,c0024_ba16b82adffd,45
Hog_assembly_Colette,observed,1.0,14,1980.0,False,3540.0,inner0_selection,c0024_ba16b82adffd,45
Hog_assembly_Dona,right_censored,0.8823529411764706,1,,True,360.0,inner0_selection,c0024_ba16b82adffd,45
Lamb_assembly_Bertie,observed,1.0,6,660.0,False,1440.0,inner0_selection,c0024_ba16b82adffd,45
Lamb_assembly_Cesar,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0024_ba16b82adffd,45
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0024_ba16b82adffd,45
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0024_ba16b82adffd,45
Mouse_health_Justin,right_censored,0.8817204301075269,7,,True,1680.0,inner0_selection,c0024_ba16b82adffd,45
Eagle_assembly_Benny,observed,1.0,24,1440.0,False,8400.0,inner0_selection,c0024_ba16b82adffd,46
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0024_ba16b82adffd,46
Fox_education_Henrietta,observed,1.0,10,1080.0,False,2400.0,inner0_selection,c0024_ba16b82adffd,46
Hog_assembly_Colette,observed,1.0,21,1260.0,False,5100.0,inner0_selection,c0024_ba16b82adffd,46
Hog_assembly_Dona,observed,0.9565217391304348,19,1140.0,False,4680.0,inner0_selection,c0024_ba16b82adffd,46
Lamb_assembly_Bertie,observed,0.975,8,480.0,False,1920.0,inner0_selection,c0024_ba16b82adffd,46
Lamb_assembly_Cesar,observed,0.9401709401709402,10,1260.0,False,2400.0,inner0_selection,c0024_ba16b82adffd,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,660.0,inner0_selection,c0024_ba16b82adffd,46
Mouse_health_Estela,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0024_ba16b82adffd,46
Mouse_health_Justin,right_censored,0.92,5,,True,1380.0,inner0_selection,c0024_ba16b82adffd,46
Eagle_assembly_Benny,observed,1.0,1,60.0,False,420.0,inner0_selection,c0025_63dd1cc1601e,42
Eagle_assembly_Ian,observed,1.0,8,480.0,False,2040.0,inner0_selection,c0025_63dd1cc1601e,42
Fox_education_Henrietta,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0025_63dd1cc1601e,42
Hog_assembly_Colette,observed,0.9725274725274725,1,60.0,False,420.0,inner0_selection,c0025_63dd1cc1601e,42
Hog_assembly_Dona,observed,1.0,4,600.0,False,1080.0,inner0_selection,c0025_63dd1cc1601e,42
Lamb_assembly_Bertie,observed,0.9405940594059405,12,1800.0,False,3000.0,inner0_selection,c0025_63dd1cc1601e,42
Lamb_assembly_Cesar,observed,0.9555555555555556,6,660.0,False,1440.0,inner0_selection,c0025_63dd1cc1601e,42
Moose_education_Ricardo,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0025_63dd1cc1601e,42
Mouse_health_Estela,observed,0.9895833333333334,14,840.0,False,3540.0,inner0_selection,c0025_63dd1cc1601e,42
Mouse_health_Justin,right_censored,0.8947368421052632,1,,True,180.0,inner0_selection,c0025_63dd1cc1601e,42
Eagle_assembly_Benny,right_censored,0.9333333333333333,5,,True,1380.0,inner0_selection,c0025_63dd1cc1601e,43
Eagle_assembly_Ian,observed,1.0,13,780.0,False,3300.0,inner0_selection,c0025_63dd1cc1601e,43
Fox_education_Henrietta,observed,1.0,9,840.0,False,2280.0,inner0_selection,c0025_63dd1cc1601e,43
Hog_assembly_Colette,observed,1.0,5,480.0,False,1320.0,inner0_selection,c0025_63dd1cc1601e,43
Hog_assembly_Dona,observed,0.908256880733945,24,5580.0,False,7440.0,inner0_selection,c0025_63dd1cc1601e,43
Lamb_assembly_Bertie,observed,1.0,1,60.0,False,240.0,inner0_selection,c0025_63dd1cc1601e,43
Lamb_assembly_Cesar,observed,1.0,24,1440.0,False,7260.0,inner0_selection,c0025_63dd1cc1601e,43
Moose_education_Ricardo,observed,1.0,9,540.0,False,2340.0,inner0_selection,c0025_63dd1cc1601e,43
Mouse_health_Estela,observed,1.0,7,420.0,False,1860.0,inner0_selection,c0025_63dd1cc1601e,43
Mouse_health_Justin,right_censored,0.9428571428571428,7,,True,1680.0,inner0_selection,c0025_63dd1cc1601e,43
Eagle_assembly_Benny,observed,1.0,1,60.0,False,180.0,inner0_selection,c0025_63dd1cc1601e,44
Eagle_assembly_Ian,observed,0.9849246231155779,1,120.0,False,360.0,inner0_selection,c0025_63dd1cc1601e,44
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6120.0,inner0_selection,c0025_63dd1cc1601e,44
Hog_assembly_Colette,observed,1.0,3,240.0,False,840.0,inner0_selection,c0025_63dd1cc1601e,44
Hog_assembly_Dona,right_censored,0.8888888888888888,3,,True,720.0,inner0_selection,c0025_63dd1cc1601e,44
Lamb_assembly_Bertie,observed,0.9736842105263158,4,300.0,False,1020.0,inner0_selection,c0025_63dd1cc1601e,44
Lamb_assembly_Cesar,observed,1.0,2,120.0,False,540.0,inner0_selection,c0025_63dd1cc1601e,44
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0025_63dd1cc1601e,44
Mouse_health_Estela,observed,1.0,24,1440.0,False,6000.0,inner0_selection,c0025_63dd1cc1601e,44
Mouse_health_Justin,observed,1.0,6,420.0,False,1500.0,inner0_selection,c0025_63dd1cc1601e,44
Eagle_assembly_Benny,observed,1.0,10,600.0,False,2520.0,inner0_selection,c0025_63dd1cc1601e,45
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0025_63dd1cc1601e,45
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6540.0,inner0_selection,c0025_63dd1cc1601e,45
Hog_assembly_Colette,observed,1.0,14,1980.0,False,3540.0,inner0_selection,c0025_63dd1cc1601e,45
Hog_assembly_Dona,right_censored,0.8823529411764706,1,,True,360.0,inner0_selection,c0025_63dd1cc1601e,45
Lamb_assembly_Bertie,observed,1.0,6,660.0,False,1440.0,inner0_selection,c0025_63dd1cc1601e,45
Lamb_assembly_Cesar,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0025_63dd1cc1601e,45
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0025_63dd1cc1601e,45
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0025_63dd1cc1601e,45
Mouse_health_Justin,right_censored,0.8817204301075269,7,,True,1680.0,inner0_selection,c0025_63dd1cc1601e,45
Eagle_assembly_Benny,observed,1.0,24,1440.0,False,8400.0,inner0_selection,c0025_63dd1cc1601e,46
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0025_63dd1cc1601e,46
Fox_education_Henrietta,observed,1.0,10,1080.0,False,2400.0,inner0_selection,c0025_63dd1cc1601e,46
Hog_assembly_Colette,observed,1.0,21,1260.0,False,5100.0,inner0_selection,c0025_63dd1cc1601e,46
Hog_assembly_Dona,observed,0.9565217391304348,19,1140.0,False,4680.0,inner0_selection,c0025_63dd1cc1601e,46
Lamb_assembly_Bertie,observed,0.975,8,480.0,False,1920.0,inner0_selection,c0025_63dd1cc1601e,46
Lamb_assembly_Cesar,observed,0.9401709401709402,10,1260.0,False,2400.0,inner0_selection,c0025_63dd1cc1601e,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,660.0,inner0_selection,c0025_63dd1cc1601e,46
Mouse_health_Estela,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0025_63dd1cc1601e,46
Mouse_health_Justin,right_censored,0.92,5,,True,1380.0,inner0_selection,c0025_63dd1cc1601e,46
Eagle_assembly_Benny,observed,1.0,1,60.0,False,420.0,inner0_selection,c0026_47d9fe7d15ba,42
Eagle_assembly_Ian,observed,1.0,8,480.0,False,2040.0,inner0_selection,c0026_47d9fe7d15ba,42
Fox_education_Henrietta,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0026_47d9fe7d15ba,42
Hog_assembly_Colette,observed,0.9725274725274725,1,60.0,False,420.0,inner0_selection,c0026_47d9fe7d15ba,42
Hog_assembly_Dona,observed,1.0,4,600.0,False,1080.0,inner0_selection,c0026_47d9fe7d15ba,42
Lamb_assembly_Bertie,observed,0.9405940594059405,12,1800.0,False,3000.0,inner0_selection,c0026_47d9fe7d15ba,42
Lamb_assembly_Cesar,observed,0.9555555555555556,6,660.0,False,1440.0,inner0_selection,c0026_47d9fe7d15ba,42
Moose_education_Ricardo,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0026_47d9fe7d15ba,42
Mouse_health_Estela,observed,0.9895833333333334,14,840.0,False,3540.0,inner0_selection,c0026_47d9fe7d15ba,42
Mouse_health_Justin,right_censored,0.8947368421052632,1,,True,180.0,inner0_selection,c0026_47d9fe7d15ba,42
Eagle_assembly_Benny,right_censored,0.9333333333333333,5,,True,1380.0,inner0_selection,c0026_47d9fe7d15ba,43
Eagle_assembly_Ian,observed,1.0,13,780.0,False,3300.0,inner0_selection,c0026_47d9fe7d15ba,43
Fox_education_Henrietta,observed,1.0,9,840.0,False,2280.0,inner0_selection,c0026_47d9fe7d15ba,43
Hog_assembly_Colette,observed,1.0,5,480.0,False,1320.0,inner0_selection,c0026_47d9fe7d15ba,43
Hog_assembly_Dona,observed,0.908256880733945,24,5580.0,False,7440.0,inner0_selection,c0026_47d9fe7d15ba,43
Lamb_assembly_Bertie,observed,1.0,1,60.0,False,240.0,inner0_selection,c0026_47d9fe7d15ba,43
Lamb_assembly_Cesar,observed,1.0,24,1440.0,False,7260.0,inner0_selection,c0026_47d9fe7d15ba,43
Moose_education_Ricardo,observed,1.0,9,540.0,False,2340.0,inner0_selection,c0026_47d9fe7d15ba,43
Mouse_health_Estela,observed,1.0,7,420.0,False,1860.0,inner0_selection,c0026_47d9fe7d15ba,43
Mouse_health_Justin,right_censored,0.9428571428571428,7,,True,1680.0,inner0_selection,c0026_47d9fe7d15ba,43
Eagle_assembly_Benny,observed,1.0,1,60.0,False,180.0,inner0_selection,c0026_47d9fe7d15ba,44
Eagle_assembly_Ian,observed,0.9849246231155779,1,120.0,False,360.0,inner0_selection,c0026_47d9fe7d15ba,44
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6120.0,inner0_selection,c0026_47d9fe7d15ba,44
Hog_assembly_Colette,observed,1.0,3,240.0,False,840.0,inner0_selection,c0026_47d9fe7d15ba,44
Hog_assembly_Dona,right_censored,0.8888888888888888,3,,True,720.0,inner0_selection,c0026_47d9fe7d15ba,44
Lamb_assembly_Bertie,observed,0.9736842105263158,4,300.0,False,1020.0,inner0_selection,c0026_47d9fe7d15ba,44
Lamb_assembly_Cesar,observed,1.0,2,120.0,False,540.0,inner0_selection,c0026_47d9fe7d15ba,44
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0026_47d9fe7d15ba,44
Mouse_health_Estela,observed,1.0,24,1440.0,False,6000.0,inner0_selection,c0026_47d9fe7d15ba,44
Mouse_health_Justin,observed,1.0,6,420.0,False,1500.0,inner0_selection,c0026_47d9fe7d15ba,44
Eagle_assembly_Benny,observed,1.0,10,600.0,False,2520.0,inner0_selection,c0026_47d9fe7d15ba,45
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0026_47d9fe7d15ba,45
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6540.0,inner0_selection,c0026_47d9fe7d15ba,45
Hog_assembly_Colette,observed,1.0,14,1980.0,False,3540.0,inner0_selection,c0026_47d9fe7d15ba,45
Hog_assembly_Dona,right_censored,0.8823529411764706,1,,True,360.0,inner0_selection,c0026_47d9fe7d15ba,45
Lamb_assembly_Bertie,observed,1.0,6,660.0,False,1440.0,inner0_selection,c0026_47d9fe7d15ba,45
Lamb_assembly_Cesar,observed,1.0,7,420.0,False,1680.0,inner0_selection,c0026_47d9fe7d15ba,45
Moose_education_Ricardo,observed,1.0,10,600.0,False,2400.0,inner0_selection,c0026_47d9fe7d15ba,45
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0026_47d9fe7d15ba,45
Mouse_health_Justin,right_censored,0.8817204301075269,7,,True,1680.0,inner0_selection,c0026_47d9fe7d15ba,45
Eagle_assembly_Benny,observed,1.0,24,1440.0,False,8400.0,inner0_selection,c0026_47d9fe7d15ba,46
Eagle_assembly_Ian,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0026_47d9fe7d15ba,46
Fox_education_Henrietta,observed,1.0,10,1080.0,False,2400.0,inner0_selection,c0026_47d9fe7d15ba,46
Hog_assembly_Colette,observed,1.0,21,1260.0,False,5100.0,inner0_selection,c0026_47d9fe7d15ba,46
Hog_assembly_Dona,observed,0.9565217391304348,19,1140.0,False,4680.0,inner0_selection,c0026_47d9fe7d15ba,46
Lamb_assembly_Bertie,observed,0.975,8,480.0,False,1920.0,inner0_selection,c0026_47d9fe7d15ba,46
Lamb_assembly_Cesar,observed,0.9401709401709402,10,1260.0,False,2400.0,inner0_selection,c0026_47d9fe7d15ba,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,660.0,inner0_selection,c0026_47d9fe7d15ba,46
Mouse_health_Estela,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0026_47d9fe7d15ba,46
Mouse_health_Justin,right_censored,0.92,5,,True,1380.0,inner0_selection,c0026_47d9fe7d15ba,46
Eagle_assembly_Benny,observed,0.9090909090909091,9,2220.0,False,2220.0,inner1_selection,c0000_f5146f1247fa,42
Eagle_assembly_Ian,observed,0.8823529411764706,7,1320.0,False,1800.0,inner1_selection,c0000_f5146f1247fa,42
Fox_education_Henrietta,observed,1.0,1,60.0,False,360.0,inner1_selection,c0000_f5146f1247fa,42
Hog_assembly_Colette,right_censored,0.8131868131868132,1,,True,300.0,inner1_selection,c0000_f5146f1247fa,42
Hog_assembly_Dona,observed,0.9,9,540.0,False,2220.0,inner1_selection,c0000_f5146f1247fa,42
Lamb_assembly_Bertie,observed,0.9130434782608695,11,1020.0,False,2700.0,inner1_selection,c0000_f5146f1247fa,42
Lamb_assembly_Cesar,observed,0.9285714285714286,15,1680.0,False,3780.0,inner1_selection,c0000_f5146f1247fa,42
Moose_education_Ricardo,right_censored,0.0,24,,True,10500.0,inner1_selection,c0000_f5146f1247fa,42
Mouse_health_Estela,observed,0.972972972972973,3,180.0,False,840.0,inner1_selection,c0000_f5146f1247fa,42
Mouse_health_Justin,right_censored,0.7371794871794872,18,,True,4320.0,inner1_selection,c0000_f5146f1247fa,42
Eagle_assembly_Benny,right_censored,0.8823529411764706,18,,True,4380.0,inner1_selection,c0000_f5146f1247fa,43
Eagle_assembly_Ian,right_censored,0.8888888888888888,4,,True,1140.0,inner1_selection,c0000_f5146f1247fa,43
Fox_education_Henrietta,observed,1.0,3,180.0,False,900.0,inner1_selection,c0000_f5146f1247fa,43
Hog_assembly_Colette,right_censored,0.8928571428571429,6,,True,1500.0,inner1_selection,c0000_f5146f1247fa,43
Hog_assembly_Dona,observed,1.0,2,120.0,False,540.0,inner1_selection,c0000_f5146f1247fa,43
Lamb_assembly_Bertie,right_censored,0.9148936170212766,7,,True,1680.0,inner1_selection,c0000_f5146f1247fa,43
Lamb_assembly_Cesar,observed,0.9375,24,1440.0,False,6300.0,inner1_selection,c0000_f5146f1247fa,43
Moose_education_Ricardo,right_censored,0.6666666666666666,2,,True,600.0,inner1_selection,c0000_f5146f1247fa,43
Mouse_health_Estela,observed,1.0,1,60.0,False,180.0,inner1_selection,c0000_f5146f1247fa,43
Mouse_health_Justin,right_censored,0.8444444444444444,3,,True,900.0,inner1_selection,c0000_f5146f1247fa,43
Eagle_assembly_Benny,right_censored,0.9090909090909091,1,,True,240.0,inner1_selection,c0000_f5146f1247fa,44
Eagle_assembly_Ian,observed,0.9038461538461539,11,2220.0,False,2700.0,inner1_selection,c0000_f5146f1247fa,44
Fox_education_Henrietta,observed,1.0,8,1320.0,False,1920.0,inner1_selection,c0000_f5146f1247fa,44
Hog_assembly_Colette,right_censored,0.9259259259259259,1,,True,180.0,inner1_selection,c0000_f5146f1247fa,44
Hog_assembly_Dona,observed,0.9098360655737705,8,480.0,False,2040.0,inner1_selection,c0000_f5146f1247fa,44
Lamb_assembly_Bertie,observed,1.0,14,840.0,False,3540.0,inner1_selection,c0000_f5146f1247fa,44
Lamb_assembly_Cesar,right_censored,0.9090909090909091,2,,True,600.0,inner1_selection,c0000_f5146f1247fa,44
Moose_education_Ricardo,observed,0.96875,6,360.0,False,1440.0,inner1_selection,c0000_f5146f1247fa,44
Mouse_health_Estela,observed,0.968421052631579,5,300.0,False,1200.0,inner1_selection,c0000_f5146f1247fa,44
Mouse_health_Justin,right_censored,0.7068062827225131,8,,True,2040.0,inner1_selection,c0000_f5146f1247fa,44
Eagle_assembly_Benny,right_censored,0.8723404255319149,1,,True,240.0,inner1_selection,c0000_f5146f1247fa,45
Eagle_assembly_Ian,right_censored,0.9166666666666666,3,,True,780.0,inner1_selection,c0000_f5146f1247fa,45
Fox_education_Henrietta,observed,1.0,24,1440.0,False,11220.0,inner1_selection,c0000_f5146f1247fa,45
Hog_assembly_Colette,observed,0.8111111111111111,20,2940.0,False,4980.0,inner1_selection,c0000_f5146f1247fa,45
Hog_assembly_Dona,right_censored,0.7894736842105263,2,,True,660.0,inner1_selection,c0000_f5146f1247fa,45
Lamb_assembly_Bertie,right_censored,0.9393939393939394,3,,True,720.0,inner1_selection,c0000_f5146f1247fa,45
Lamb_assembly_Cesar,observed,1.0,2,120.0,False,480.0,inner1_selection,c0000_f5146f1247fa,45
Moose_education_Ricardo,right_censored,0.9444444444444444,11,,True,2820.0,inner1_selection,c0000_f5146f1247fa,45
Mouse_health_Estela,observed,1.0,24,1800.0,False,7080.0,inner1_selection,c0000_f5146f1247fa,45
Mouse_health_Justin,right_censored,0.7777777777777778,2,,True,600.0,inner1_selection,c0000_f5146f1247fa,45
Eagle_assembly_Benny,right_censored,0.875,2,,True,480.0,inner1_selection,c0000_f5146f1247fa,46
Eagle_assembly_Ian,right_censored,0.875,1,,True,240.0,inner1_selection,c0000_f5146f1247fa,46
Fox_education_Henrietta,observed,1.0,3,180.0,False,840.0,inner1_selection,c0000_f5146f1247fa,46
Hog_assembly_Colette,observed,0.85,16,960.0,False,3840.0,inner1_selection,c0000_f5146f1247fa,46
Hog_assembly_Dona,observed,1.0,7,1620.0,False,1860.0,inner1_selection,c0000_f5146f1247fa,46
Lamb_assembly_Bertie,observed,0.8706896551724138,7,420.0,False,1860.0,inner1_selection,c0000_f5146f1247fa,46
Lamb_assembly_Cesar,observed,1.0,5,300.0,False,1260.0,inner1_selection,c0000_f5146f1247fa,46
