role,candidate_id,group_id,asset_days,clean_episodes,episodes_per_asset_day,event_recall_micro,n_events,n_detected
inner0_selection,c0000_f5146f1247fa,Eagle_assembly_Benny,81.37499999999999,292.0,3.5883256528417826,0.8144329896907216,194,158
inner0_selection,c0000_f5146f1247fa,Eagle_assembly_Ian,81.37499999999999,68.0,0.8356374807987713,0.7076923076923077,195,138
inner0_selection,c0000_f5146f1247fa,Fox_education_Henrietta,81.37499999999999,114.0,1.4009216589861753,0.6752577319587629,194,131
inner0_selection,c0000_f5146f1247fa,Hog_assembly_Colette,81.37499999999999,57.0,0.7004608294930876,0.6615384615384615,195,129
inner0_selection,c0000_f5146f1247fa,Hog_assembly_Dona,81.37499999999999,20.0,0.24577572964669744,0.6051282051282051,195,118
inner0_selection,c0000_f5146f1247fa,Lamb_assembly_Bertie,81.37499999999999,144.0,1.7695852534562215,0.8041237113402062,194,156
inner0_selection,c0000_f5146f1247fa,Lamb_assembly_Cesar,81.37499999999999,110.0,1.351766513056836,0.7258883248730964,197,143
inner0_selection,c0000_f5146f1247fa,Moose_education_Ricardo,81.37499999999999,0.0,0.0,0.45698924731182794,186,85
inner0_selection,c0000_f5146f1247fa,Mouse_health_Estela,81.37499999999999,29.0,0.35637480798771126,0.5170454545454546,176,91
inner0_selection,c0000_f5146f1247fa,Mouse_health_Justin,81.37499999999999,160.0,1.9662058371735796,0.7666666666666667,180,138
inner0_selection,c0001_ee0570e08213,Eagle_assembly_Benny,81.37499999999999,31.0,0.38095238095238104,0.29896907216494845,194,58
inner0_selection,c0001_ee0570e08213,Eagle_assembly_Ian,81.37499999999999,10.0,0.12288786482334872,0.24615384615384617,195,48
inner0_selection,c0001_ee0570e08213,Fox_education_Henrietta,81.37499999999999,52.0,0.6390168970814133,0.2422680412371134,194,47
inner0_selection,c0001_ee0570e08213,Hog_assembly_Colette,81.37499999999999,2.0,0.024577572964669742,0.18461538461538463,195,36
inner0_selection,c0001_ee0570e08213,Hog_assembly_Dona,81.37499999999999,0.0,0.0,0.17435897435897435,195,34
inner0_selection,c0001_ee0570e08213,Lamb_assembly_Bertie,81.37499999999999,48.0,0.5898617511520738,0.41237113402061853,194,80
inner0_selection,c0001_ee0570e08213,Lamb_assembly_Cesar,81.37499999999999,9.0,0.11059907834101385,0.2233502538071066,197,44
inner0_selection,c0001_ee0570e08213,Moose_education_Ricardo,81.37499999999999,0.0,0.0,0.15053763440860216,186,28
inner0_selection,c0001_ee0570e08213,Mouse_health_Estela,81.37499999999999,0.0,0.0,0.17045454545454544,176,30
inner0_selection,c0001_ee0570e08213,Mouse_health_Justin,81.37499999999999,19.0,0.23348694316436255,0.26666666666666666,180,48
inner0_selection,c0002_fa76e087b17d,Eagle_assembly_Benny,81.37499999999999,42.0,0.5161290322580646,0.31958762886597936,194,62
inner0_selection,c0002_fa76e087b17d,Eagle_assembly_Ian,81.37499999999999,8.0,0.09831029185867897,0.15384615384615385,195,30
inner0_selection,c0002_fa76e087b17d,Fox_education_Henrietta,81.37499999999999,47.0,0.577572964669739,0.21649484536082475,194,42
inner0_selection,c0002_fa76e087b17d,Hog_assembly_Colette,81.37499999999999,0.0,0.0,0.11794871794871795,195,23
inner0_selection,c0002_fa76e087b17d,Hog_assembly_Dona,81.37499999999999,0.0,0.0,0.11794871794871795,195,23
inner0_selection,c0002_fa76e087b17d,Lamb_assembly_Bertie,81.37499999999999,34.0,0.41781874039938566,0.34536082474226804,194,67
inner0_selection,c0002_fa76e087b17d,Lamb_assembly_Cesar,81.37499999999999,9.0,0.11059907834101385,0.15736040609137056,197,31
inner0_selection,c0002_fa76e087b17d,Moose_education_Ricardo,81.37499999999999,0.0,0.0,0.10215053763440861,186,19
inner0_selection,c0002_fa76e087b17d,Mouse_health_Estela,81.37499999999999,0.0,0.0,0.10795454545454546,176,19
inner0_selection,c0002_fa76e087b17d,Mouse_health_Justin,81.37499999999999,17.0,0.20890937019969283,0.24444444444444444,180,44
inner0_selection,c0012_23099bed3753,Eagle_assembly_Benny,81.37499999999999,140.0,1.720430107526882,0.711340206185567,194,138
inner0_selection,c0012_23099bed3753,Eagle_assembly_Ian,81.37499999999999,62.0,0.7619047619047621,0.7128205128205128,195,139
inner0_selection,c0012_23099bed3753,Fox_education_Henrietta,81.37499999999999,41.0,0.5038402457757297,0.4742268041237113,194,92
inner0_selection,c0012_23099bed3753,Hog_assembly_Colette,81.37499999999999,52.0,0.6390168970814133,0.6615384615384615,195,129
inner0_selection,c0012_23099bed3753,Hog_assembly_Dona,81.37499999999999,15.0,0.18433179723502308,0.5846153846153846,195,114
inner0_selection,c0012_23099bed3753,Lamb_assembly_Bertie,81.37499999999999,106.0,1.3026113671274964,0.7835051546391752,194,152
inner0_selection,c0012_23099bed3753,Lamb_assembly_Cesar,81.37499999999999,45.0,0.5529953917050692,0.6192893401015228,197,122
inner0_selection,c0012_23099bed3753,Moose_education_Ricardo,81.37499999999999,0.0,0.0,0.45161290322580644,186,84
inner0_selection,c0012_23099bed3753,Mouse_health_Estela,81.37499999999999,25.0,0.3072196620583718,0.5,176,88
inner0_selection,c0012_23099bed3753,Mouse_health_Justin,81.37499999999999,131.0,1.6098310291858682,0.7333333333333333,180,132
inner0_selection,c0013_a21278d4e492,Eagle_assembly_Benny,81.37499999999999,8.0,0.09831029185867897,0.17525773195876287,194,34
