dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,5,2,45,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.07447077772664519,0.12451008457023498,12932,4452,8692,0,,0.0,0.000527900003362447,0.002634599994053133,0.0035296999994898215,256,2462532.226890764,434360320,434515968,389369856,0.015625,0,0,0,complete
rico,5,2,45,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.2616900190361293,0.4216019666667546,12932,4452,8692,1,,3.482778799996595,1.2613031999935629,0.08657590000075288,0.16199890000279993,256,53654.68530866426,439787520,552116224,569233408,4.953125,4,1,0,complete
rico,5,2,45,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,2.808647392929506,3.184809559408868,12932,4452,8692,1,14.0,71.83178320000297,27.37697009999829,0.19493289999081753,0.3524050999985775,256,24664.79628142466,540684288,655298560,687992832,97.46875,4,1,0,complete
