dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
bdg2,3,2,46,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,42.80348447459585,78.69880137930757,51634,17360,34640,0,,0.0,0.00036609999369829893,0.006744300000718795,0.011709000013070181,256,2958408.05887207,451092480,451502080,407891968,0.03125,0,0,0,complete
bdg2,3,2,46,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,28.46134206257845,54.02944426853317,51634,17360,34640,0,,6.209249799998361,2.0639429000002565,0.1673503000056371,0.31717829999979585,256,109213.01993239227,452296704,572936192,595132416,8.625,4,1,25,complete
bdg2,3,2,46,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,32.13089702662303,63.20389038273789,51634,17360,34640,0,24.0,489.48848750001343,179.5165163000056,0.6585116000060225,1.3476942999986932,256,25703.158349807956,561164288,682795008,725106688,657.546875,4,1,56,complete
